,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
1737,EPHESUS,Hero,0,na,1,0.0,
1738,EPOCH,Hero,117,na,23,253.0,0.4624505928853755
1739,"EPSTEIN, MORRIS",Hero,0,na,1,0.0,
1740,"EPSTEIN, MRS.",Hero,0,na,1,0.0,
1741,"EPSTEIN, PROF. NORA",Hero,1,na,2,1.0,1.0
1742,"EPURER, GISCARD",Hero,1,na,2,1.0,1.0
1743,EQUILIBRIUS,Villain,26,na,8,28.0,0.9285714285714286
1744,EQUINOX/TERRY SORENS,Villain,0,na,1,0.0,
1745,ERBIUM,Hero,20,na,8,28.0,0.7142857142857143
1746,ERG,Villain,241,na,24,276.0,0.8731884057971014
1747,ERIC THE RED II,Hero,10,na,5,10.0,1.0
1748,ERIC THE RED [SHI'AR,Hero,61,na,16,120.0,0.5083333333333333
1749,ERISHKIGEL II/HOLLY,Hero,33,na,12,66.0,0.5
1750,ERISHKIGEL,Hero,6,na,4,6.0,1.0
1751,EROS,Hero,1,na,2,1.0,1.0
1752,"ERWIN, CLYTEMNESTRA",Hero,50,na,18,153.0,0.32679738562091504
1753,"ERWIN, MORLEY",Hero,66,na,22,231.0,0.2857142857142857
1754,ESON [CELESTIAL],Villain,15,na,9,36.0,0.4166666666666667
1755,ESON II,Villain,15,na,6,15.0,1.0
1756,ESSEX,Hero,0,na,1,0.0,
1757,"ESSEX, REBECCA",Hero,3,na,3,3.0,1.0
1758,"ESTAVES, DR. ROSA",Hero,1,na,2,1.0,1.0
1759,"ESTAVES, MARIE",Hero,1,na,2,1.0,1.0
1760,ETERNAL BRAIN/PROFES,Hero,1,na,2,1.0,1.0
1761,ETERNITY/ADAM QADMON,Hero,836,na,82,3321.0,0.2517314062029509
1762,ETUBAN,Hero,1,na,2,1.0,1.0
1763,"ETZION, GENERAL",Hero,1,na,2,1.0,1.0
1764,EUROPIUM,Hero,21,na,7,21.0,1.0
1765,"EVANS, DORIS",Hero,34,na,11,55.0,0.6181818181818182
1766,"EVE 3,031",Hero,0,na,1,0.0,
1767,"EVERETT, BILL",Hero,15,na,6,15.0,1.0
1768,EVER,Hero,14,na,6,15.0,0.9333333333333333
1769,EVERWRAITH/,Villain,1,na,2,1.0,1.0
1770,EVERY-MAN,Hero,40,na,10,45.0,0.8888888888888888
1771,EVILHAWK/DARGIN BOKK,Hero,0,na,1,0.0,
1772,EXALTED ONE,Hero,3,na,3,3.0,1.0
1773,EXALT,Hero,1,na,2,1.0,1.0
1774,EXECUTIONER III/BRUT,Hero,10,na,5,10.0,1.0
1775,EXECUTIONER II/SKURG,Hero,552,na,58,1653.0,0.3339382940108893
1776,EXECUTIONER IV,Hero,3,na,3,3.0,1.0
1777,EXECUTIONER,Hero,0,na,1,0.0,
1778,EXECUTIONER V,Hero,1,na,2,1.0,1.0
1779,"EXETER, LT.",Hero,0,na,1,0.0,
1780,EXILE,Villain,0,na,1,0.0,
1781,EXITAR,Villain,0,na,1,0.0,
1782,EXODUS/BENNET DUPARI,Villain,241,na,34,561.0,0.4295900178253119
1783,EXPEDITER II/ZOE CUL,Hero,30,na,13,78.0,0.38461538461538464
1784,EXPEDITER/JOHN WRAIT,Hero,6,na,4,6.0,1.0
1785,EZEKEEL,Hero,1,na,2,1.0,1.0
1786,FACADE,Hero,1,na,2,1.0,1.0
1787,FACE/COL. EISEN,Hero,0,na,1,0.0,
1788,FAGIN,Hero,0,na,1,0.0,
1789,FAHE,Hero,1,na,2,1.0,1.0
1790,"FAIRMONT, AMANDA MAN",Hero,29,na,10,45.0,0.6444444444444445
1791,"FAIRMONT, HANNAH",Hero,120,na,23,253.0,0.4743083003952569
1792,FAITH,Hero,10,na,5,10.0,1.0
1793,FALCONA [INHUMAN],Hero,18,na,7,21.0,0.8571428571428571
1794,"FALCONER, CALVIN",Hero,3,na,3,3.0,1.0
1795,FALCON/SAM WILSON,Hero,1558,na,131,8515.0,0.1829712272460364
1796,"FALK, DR. JENNIE",Hero,3,na,3,3.0,1.0
1797,FALLEN | MUTANT X-VE,Hero,77,na,19,171.0,0.4502923976608187
1798,"FALLON, HOWARD",Hero,15,na,6,15.0,1.0
1799,"FALLON, MEG",Hero,15,na,6,15.0,1.0
1800,"FALLON, RIGBY",Hero,0,na,1,0.0,
1801,"FALSWORTH, KENNETH",Hero,0,na,1,0.0,
1802,FALZON,Hero,33,na,9,36.0,0.9166666666666666
1803,FAMINE/AUTUMN ROLFSO,Villain,74,na,14,91.0,0.8131868131868132
1804,FAMINE | MUTANT X-VE,Villain,10,na,5,10.0,1.0
1805,FANCY DAN,Villain,48,na,12,66.0,0.7272727272727273
1806,FANDRAL [ASGARDIAN],Hero,522,na,76,2850.0,0.1831578947368421
1807,FANDRAL | MUTANT X-V,Hero,55,na,11,55.0,1.0
1808,FANG,Hero,1,na,2,1.0,1.0
1809,FANG III,Hero,3,na,3,3.0,1.0
1810,FANG II,Hero,27,na,9,36.0,0.75
1811,FANTASIA,Hero,3,na,3,3.0,1.0
1812,FANTASMA,Hero,24,na,10,45.0,0.5333333333333333
1813,FARAHD,Hero,0,na,1,0.0,
1814,"FARGO, FLAGG",Hero,3,na,3,3.0,1.0
1815,FAROUK,Hero,0,na,1,0.0,
1816,"FARREL, MIKE",Hero,126,na,24,276.0,0.45652173913043476
1817,FATALE/PAMELA GREENW,Hero,18,na,8,28.0,0.6428571428571429
1818,"FATE, IAN",Hero,5,na,4,6.0,0.8333333333333334
1819,FATHER TIME,Hero,1,na,2,1.0,1.0
1820,FATH,Hero,28,na,11,55.0,0.509090909090909
1821,"FAVERSHAM, DAPHNE",Hero,0,na,1,0.0,
1822,FAWKES,Hero,45,na,10,45.0,1.0
1823,"FAWN, FELICIA",Hero,21,na,7,21.0,1.0
1824,FAYRELYTE STRONGHEAR,Hero,26,na,9,36.0,0.7222222222222222
1825,FAZE,Hero,1,na,2,1.0,1.0
1826,FEAR EATER/KKALLAKKU,Hero,27,na,9,36.0,0.75
1827,"FEIFFER, DEPUTY BEAU",Hero,1,na,2,1.0,1.0
1828,"FELDSTADT, DR. HANS",Hero,0,na,1,0.0,
1829,FENRIS,Villain,0,na,1,0.0,
1830,"FENSTER, RICHARD",Hero,18,na,8,28.0,0.6428571428571429
1831,"FENTON, BARNEY",Hero,1,na,2,1.0,1.0
1832,FENWAY,Hero,8,na,5,10.0,0.8
1833,FERAL/MARIA CALLASAN,Hero,337,na,49,1176.0,0.28656462585034015
1834,FERA,Hero,3,na,3,3.0,1.0
1835,FER DE LANCE/TERESA,Villain,189,na,22,231.0,0.8181818181818182
1836,"FERGUSON, ISABEL",Hero,3,na,3,3.0,1.0
1837,FEROCIA/,Villain,276,na,24,276.0,1.0
1838,FERON,Hero,8,na,5,10.0,0.8
1839,"FERRARI, CONNIE",Hero,26,na,13,78.0,0.3333333333333333
1840,FERRIS,Hero,32,na,9,36.0,0.8888888888888888
1841,FERRO2,Hero,5,na,4,6.0,0.8333333333333334
1842,FEUER,Hero,1,na,2,1.0,1.0
1843,FEVER PITCH/,Villain,3,na,3,3.0,1.0
1844,"FIDDLER, BARNEY",Hero,1,na,2,1.0,1.0
1845,FIELDER,Hero,0,na,1,0.0,
1846,"FIELDING, CLARENCE",Hero,10,na,5,10.0,1.0
1847,"FIELDS, MARJORIE",Hero,1,na,2,1.0,1.0
1848,"FIELDS, PROF. WILLIA",Hero,1,na,2,1.0,1.0
1849,"FIELDS, TODD",Hero,1,na,2,1.0,1.0
1850,FIELDSTONE/,Hero,3,na,3,3.0,1.0
1851,"FIELDS, TRACI",Hero,15,na,6,15.0,1.0
1852,"FIELSTEIN, FIREWORKS",Hero,93,na,19,171.0,0.543859649122807
1853,FIFOLET,Hero,25,na,9,36.0,0.6944444444444444
1854,"FILLMORE, BETTY",Hero,0,na,1,0.0,
1855,"FILLMORE, GARRET",Hero,0,na,1,0.0,
1856,"FILLMORE, SHERIFF DO",Hero,1,na,2,1.0,1.0
1857,FIM,Hero,0,na,1,0.0,
1858,FIN FANG FOOM/MIDGAR,Villain,11,na,7,21.0,0.5238095238095238
1859,FIN FANG FOOM | MUTA,Villain,45,na,10,45.0,1.0
1860,FIN/PETER NOBLE,Hero,4,na,4,6.0,0.6666666666666666
1861,FIREARM/,Hero,32,na,9,36.0,0.8888888888888888
1862,FIREBALLS/JACK FARLE,Hero,15,na,6,15.0,1.0
1863,FIREBIRD/BONITA JUAR,Hero,340,na,43,903.0,0.37652270210409744
1864,FIREBOLT,Hero,0,na,1,0.0,
1865,FIREBRAND/GARY GILBE,Hero,191,na,25,300.0,0.6366666666666667
1866,FIREBRAND II/BROXTEL,Hero,11,na,6,15.0,0.7333333333333333
1867,FIREBRAND III/RICHAR,Hero,1,na,2,1.0,1.0
1868,FIREBUG/,Hero,28,na,8,28.0,1.0
1869,FIRE EATER/TOMAS,Villain,15,na,6,15.0,1.0
1870,FIREFALL III/ARCHIE,Hero,6,na,4,6.0,1.0
1871,FIREFALL II,Hero,1,na,2,1.0,1.0
1872,FIREFALL IV/TARN,Hero,1,na,2,1.0,1.0
1873,FIREFALL/KARAS,Hero,7,na,5,10.0,0.7
1874,FIREFIGHT/,Hero,43,na,12,66.0,0.6515151515151515
1875,FIREFIST II/,Hero,6,na,4,6.0,1.0
1876,FIREFIST/RUSTY COLLI,Hero,597,na,64,2016.0,0.2961309523809524
1877,FIREFLY II,Hero,0,na,1,0.0,
1878,FIREFLY,Hero,1,na,2,1.0,1.0
1879,FIRELORD/PYREUS KRIL,Villain,204,na,31,465.0,0.43870967741935485
1880,FIRESTAR/ANGELICA JO,Hero,1139,na,124,7626.0,0.14935746131654865
1881,FIRESTAR DOPPELGANGE,Hero,66,na,12,66.0,1.0
1882,FIRESTAR | MUTANT X-,Hero,3,na,3,3.0,1.0
1883,FIRESTRIKE/DALTON BE,Hero,4,na,4,6.0,0.6666666666666666
1884,FIREWALL/THEARY/MIN,Hero,16,na,7,21.0,0.7619047619047619
1885,"FISHER, PROF. FRANCE",Hero,1,na,2,1.0,1.0
1886,"FISHMAN, DR. JONATHA",Hero,1,na,2,1.0,1.0
1887,"FISK, VANESSA",Villain,52,na,13,78.0,0.6666666666666666
1888,FIST/,Hero,1,na,2,1.0,1.0
1889,FITCH/,Hero,15,na,6,15.0,1.0
1890,"FITZGERALD, KENNY",Hero,6,na,4,6.0,1.0
1891,"FITZGERALD, MOLLY",Hero,6,na,4,6.0,1.0
1892,"FITZPATRICK, WILL",Hero,3,na,3,3.0,1.0
1893,"FITZROY, TREVOR",Villain,72,na,19,171.0,0.42105263157894735
1894,FIXER II/PAUL NORBER,Villain,625,na,65,2080.0,0.3004807692307692
1895,FIXER/SWEENEY,Villain,15,na,6,15.0,1.0
1896,FIXX,Hero,5,na,4,6.0,0.8333333333333334
1897,FIZGIG/,Hero,3,na,3,3.0,1.0
1898,FIZ [SKRULL],Hero,122,na,22,231.0,0.5281385281385281
1899,FLAG-SMASHER,Villain,13,na,8,28.0,0.4642857142857143
1900,FLAMBE/,Hero,0,na,1,0.0,
1901,FLAME,Villain,1,na,2,1.0,1.0
1902,FLAME II,Villain,1,na,2,1.0,1.0
1903,FLARE/,Hero,0,na,1,0.0,
1904,FLASH/BARRY ALLEN/BU,Hero,1,na,2,1.0,1.0
1905,FLATIRON/RUSSELL,Hero,4,na,4,6.0,0.6666666666666666
1906,FLATMAN,Hero,158,na,25,300.0,0.5266666666666666
1907,"FLEET, JONAS",Hero,0,na,1,0.0,
1908,"FLEET, TAMARA",Hero,0,na,1,0.0,
1909,"FLEMING, PHILIP",Hero,3,na,3,3.0,1.0
1910,FLEX/ADRIAN CORBO,Hero,30,na,13,78.0,0.38461538461538464
1911,FLINCH/,Hero,1,na,2,1.0,1.0
1912,"FLINN, LANCELOT LANC",Hero,1,na,2,1.0,1.0
1913,"FLINT, LT.",Hero,0,na,1,0.0,
1914,FLO,Hero,1,na,2,1.0,1.0
1915,"FLORESCU, ANTON",Hero,0,na,1,0.0,
1916,"FLORES, DAHLIA",Hero,0,na,1,0.0,
1917,"FLORES, JAMIE",Hero,29,na,9,36.0,0.8055555555555556
1918,"FLORES, SHANICE",Hero,0,na,1,0.0,
1919,FLUFFY,Hero,1,na,2,1.0,1.0
1920,FLUX/PRIVATE BENNY T,Villain,1,na,2,1.0,1.0
1921,FLY,Hero,35,na,11,55.0,0.6363636363636364
1922,FLYING DUTCHMAN,Hero,4,na,4,6.0,0.6666666666666666
1923,FLYING FOX,Hero,3,na,3,3.0,1.0
1924,FLYING TIGER,Hero,268,na,33,528.0,0.5075757575757576
1925,FLYNN,Hero,0,na,1,0.0,
1926,"FOGELSTROM, HIRAM",Hero,0,na,1,0.0,
1927,"FOGG, ARCHIMEDES ARC",Hero,1,na,2,1.0,1.0
1928,FOGG/THOMAS FOGG,Hero,21,na,7,21.0,1.0
1929,FOLD,Villain,3,na,3,3.0,1.0
1930,"FONDOZZI, MICKEY",Hero,8,na,5,10.0,0.8
1931,"FONG, DR. CHARLES WA",Hero,10,na,5,10.0,1.0
1932,"FONG, KATY",Hero,1,na,2,1.0,1.0
1933,"FONG, LI",Hero,14,na,6,15.0,0.9333333333333333
1934,"FONTAINE, CINDER",Hero,2,na,3,3.0,0.6666666666666666
1935,FONTANELLE/GLORIA DA,Hero,50,na,15,105.0,0.47619047619047616
1936,"FONTREAUX, GUY",Hero,6,na,4,6.0,1.0
1937,FOOL,Hero,21,na,7,21.0,1.0
1938,FOOLKILLER II/GREG S,Villain,162,na,25,300.0,0.54
1939,FOOLKILLER III/KURT,Villain,1,na,2,1.0,1.0
1940,FOOLKILLER/ROSS EVER,Villain,0,na,1,0.0,
1941,FORCE/CLAYTON WILSON,Hero,14,na,7,21.0,0.6666666666666666
1942,"FORD, GERALD",Hero,0,na,1,0.0,
1943,FORD,Hero,0,na,1,0.0,
1944,FOREARM,Hero,100,na,22,231.0,0.4329004329004329
1945,FOREIGNER/RAFAEL BAS,Hero,168,na,32,496.0,0.3387096774193548
1946,FORGE,Hero,1098,na,108,5778.0,0.19003115264797507
1947,FORGE | EARTH 998,Hero,0,na,1,0.0,
1948,FORGE | MUTANT X-VER,Hero,6,na,4,6.0,1.0
1949,FORGOTTEN ONE/GILGAM,Hero,103,na,32,496.0,0.20766129032258066
1950,FOROPULIST,Hero,0,na,1,0.0,
1951,"FORRESTER, CAPT. ALE",Hero,38,na,14,91.0,0.4175824175824176
1952,"FORRESTER, DR. CEDRI",Hero,1,na,2,1.0,1.0
1953,"FORTHWARD, KENT",Hero,0,na,1,0.0,
1954,FORTUNATO,Hero,59,na,15,105.0,0.5619047619047619
1955,"FORTUNATO, GIACOMO J",Hero,65,na,16,120.0,0.5416666666666666
1956,"FORTUNATO, JAMES",Hero,6,na,4,6.0,1.0
1957,"FORTUNATO, MARY",Hero,6,na,4,6.0,1.0
1958,"FORTUNE, DOMINIC",Hero,3,na,4,6.0,0.5
1959,FORTUNE,Hero,1,na,2,1.0,1.0
1960,FOUNDRY,Hero,3,na,3,3.0,1.0
1961,"FOWLER, RED",Hero,1,na,2,1.0,1.0
1962,FOXBAT,Hero,31,na,10,45.0,0.6888888888888889
1963,FOXFIRE/OLIVIA UNDER,Hero,3,na,3,3.0,1.0
1964,"FOX, PHIL",Hero,0,na,1,0.0,
1965,"FRANKENSTEIN, BASIL",Hero,0,na,1,0.0,
1966,FRANKENSTEIN MONSTER,Hero,21,na,10,45.0,0.4666666666666667
1967,FRANKENSURFER/BORGO,Hero,10,na,5,10.0,1.0
1968,FRANKIE THE FISH,Hero,3,na,3,3.0,1.0
1969,"FRANKLIN, JEREMY",Hero,6,na,4,6.0,1.0
1970,"FRASER, DET. KATE",Hero,1,na,2,1.0,1.0
1971,FREAK QUINCY,Hero,1,na,2,1.0,1.0
1972,FREDD,Hero,1,na,2,1.0,1.0
1973,"FREDERICKS, GENERAL",Hero,20,na,9,36.0,0.5555555555555556
1974,"FREDERICKSON, KOLINA",Hero,3,na,3,3.0,1.0
1975,"FREEMAN, DEREK",Hero,108,na,20,190.0,0.5684210526315789
1976,"FREEMAN, DUANE JEROM",Hero,118,na,27,351.0,0.33618233618233617
1977,FREE SPIRIT/CATHY WE,Hero,150,na,24,276.0,0.5434782608695652
1978,FRENCHIE/JEAN-PAUL D,Hero,50,na,21,210.0,0.23809523809523808
1979,FRIDAY,Hero,13,na,9,36.0,0.3611111111111111
1980,"FRIEDLANDER, SHARON",Hero,309,na,37,666.0,0.46396396396396394
1981,FRIGGA,Hero,94,na,21,210.0,0.44761904761904764
1982,FROG MAN/FROG LE BLA,Hero,10,na,5,10.0,1.0
1983,FROG-MAN II/EUGENE P,Villain,25,na,12,66.0,0.3787878787878788
1984,FROH,Hero,3,na,3,3.0,1.0
1985,"FROST, ADRIENNE",Hero,9,na,6,15.0,0.6
1986,FROSTBITE/DR. SLOANE,Hero,0,na,1,0.0,
1987,"FROST, BYRON",Hero,38,na,10,45.0,0.8444444444444444
1988,"FROST, CARMILLA",Hero,2,na,3,3.0,0.6666666666666666
1989,"FROST, CORDELIA",Hero,15,na,6,15.0,1.0
1990,"FROST, DEACON",Villain,0,na,1,0.0,
1991,FROST,Villain,2,na,3,3.0,0.6666666666666666
1992,"FUANARO, RENEE",Hero,5,na,4,6.0,0.8333333333333334
1993,FUGUE,Hero,1,na,2,1.0,1.0
1994,"FUJIKAWA, KENJIRO",Hero,0,na,1,0.0,
1995,"FUJIKAWA, RUMIKO",Hero,36,na,13,78.0,0.46153846153846156
1996,"FULLERTON, MARY ELLE",Hero,1,na,2,1.0,1.0
1997,"FULLERTON-SMITH, CAS",Hero,0,na,1,0.0,
1998,FU MANCHU,Villain,12,na,8,28.0,0.42857142857142855
1999,"FUNARO, DONNA",Hero,4,na,4,6.0,0.6666666666666666
2000,FURGAR,Hero,28,na,8,28.0,1.0
2001,"FURMAN, RICHARD",Hero,3,na,3,3.0,1.0
2002,"FURMINTZ, HARMON",Hero,13,na,6,15.0,0.8666666666666667
2003,"FURY, COL. NICHOLAS",Hero,2152,na,214,22791.0,0.09442323724277127
2004,"FURY, DAWN",Hero,1,na,2,1.0,1.0
2005,"FURY, NICK II",Hero,1,na,2,1.0,1.0
2006,"FURY, NICK L.M.D.",Hero,1,na,2,1.0,1.0
2007,"FURY, NICK | MUTANT",Hero,11,na,6,15.0,0.7333333333333333
2008,FU'SE,Hero,0,na,1,0.0,
2009,FUSION/MARKLEY,Hero,3,na,3,3.0,1.0
2010,FUTURIST,Hero,1,na,2,1.0,1.0
2011,GAARD/JOHNNY STORM E,Hero,0,na,1,0.0,
2012,GAARK,Hero,3,na,3,3.0,1.0
2013,GABRIEL III,Hero,6,na,4,6.0,1.0
2014,GADFLY/RUTH MACRAE,Hero,0,na,1,0.0,
2015,GADRIEL,Hero,1,na,2,1.0,1.0
2016,GAEA,Hero,121,na,30,435.0,0.27816091954022987
2017,GAFF/SIDNEY E. LEVIN,Hero,24,na,11,55.0,0.43636363636363634
2018,GAIA,Hero,7,na,5,10.0,0.7
2019,GALACTUS/GALAN,Villain,925,na,91,4095.0,0.2258852258852259
2020,GALADRIEL,Hero,0,na,1,0.0,
2021,"GALANNAN, BILL",Hero,1,na,2,1.0,1.0
2022,GALEN,Hero,1,na,2,1.0,1.0
2023,"GALEN KOR, ADMIRAL [",Hero,3,na,4,6.0,0.5
2024,"GALE, SHERIFF",Hero,0,na,1,0.0,
2025,"GALLAGHER, BOB",Hero,1,na,2,1.0,1.0
2026,GALTUS,Hero,0,na,1,0.0,
2027,"GALVIN, TOMMY",Hero,0,na,1,0.0,
2028,GAMBIT DOPPELGANGER,Villain,78,na,13,78.0,1.0
2029,GAMBIT | MUTANT X-VE,Hero,85,na,20,190.0,0.4473684210526316
2030,GAMBIT/REMY LEBEAU,Hero,1242,na,130,8385.0,0.1481216457960644
2031,"GAMBLE, GRACIE",Hero,0,na,1,0.0,
2032,"GAMBONNO, ERNESTO",Hero,88,na,18,153.0,0.5751633986928104
2033,"GAMBONNO, LUIGI",Hero,88,na,18,153.0,0.5751633986928104
2034,GAMECOCK/,Hero,6,na,4,6.0,1.0
2035,"GAMELIN, JOHN T J.T.",Hero,6,na,4,6.0,1.0
2036,GAMESMASTER/JEREMY,Villain,13,na,7,21.0,0.6190476190476191
2037,GAMMA-BURN/,Hero,0,na,1,0.0,
2038,GAMMENON [CELESTIAL],Hero,47,na,17,136.0,0.34558823529411764
2039,GAMORA,Hero,573,na,56,1540.0,0.37207792207792206
2040,"GANCE, TABITHA TABBY",Hero,10,na,5,10.0,1.0
2041,"GANGER, CARMEN",Hero,1,na,2,1.0,1.0
2042,"GANGER, DR. ALEXEI",Hero,8,na,5,10.0,0.8
2043,"GANNON, RICH",Hero,0,na,1,0.0,
2044,"GANNON, SGT. FRANK",Hero,0,na,1,0.0,
2045,GANTRY,Hero,6,na,4,6.0,1.0
2046,GANYMEDE,Hero,10,na,5,10.0,1.0
2047,G'ANYM,Hero,27,na,8,28.0,0.9642857142857143
2048,"GAPON, DZHOKHAR",Hero,3,na,3,3.0,1.0
2049,GARABALDI,Hero,0,na,1,0.0,
2050,GARABED/BASHUR,Hero,36,na,9,36.0,1.0
2051,"GARCIA, REV.",Hero,2,na,3,3.0,0.6666666666666666
2052,GARDENER/ORD ZYONYZ,Hero,69,na,16,120.0,0.575
2053,"GARFIELD, MURRAY",Hero,3,na,3,3.0,1.0
2054,GARGOUILLE/,Villain,82,na,14,91.0,0.9010989010989011
2055,GARGOYLE/IGOR DRENKO,Hero,10,na,5,10.0,1.0
2056,GARGOYLE II/ISAAC CH,Hero,262,na,44,946.0,0.2769556025369979
2057,GARGOYLE | MUTANT X-,Hero,55,na,11,55.0,1.0
2058,GARM,Hero,3,na,3,3.0,1.0
2059,GARNOK REBBAHN,Hero,0,na,1,0.0,
2060,GAROKK,Villain,57,na,13,78.0,0.7307692307692307
2061,GAROTTE/,Hero,0,na,1,0.0,
2062,"GARRETT, JOHN",Villain,6,na,4,6.0,1.0
2063,"GARRISON, DR.",Hero,21,na,7,21.0,1.0
2064,GARTHAN SAAL,Villain,0,na,1,0.0,
2065,"GARTH, DONNA",Hero,2,na,3,3.0,0.6666666666666666
2066,GARTH,Hero,10,na,5,10.0,1.0
2067,GAR-TOOM,Hero,3,na,3,3.0,1.0
2068,"GARVIN, GEARS",Hero,29,na,10,45.0,0.6444444444444445
2069,GATECRASHER,Hero,5,na,4,6.0,0.8333333333333334
2070,"GATES, JUNIOR",Hero,0,na,1,0.0,
2071,GATEWAY,Hero,578,na,68,2278.0,0.2537313432835821
2072,"GATOR, LORD",Hero,152,na,22,231.0,0.658008658008658
2073,GATTLING/,Hero,3,na,3,3.0,1.0
2074,"GATZ, WILLIAM BILLY",Hero,3,na,3,3.0,1.0
2075,"GAULTHING, ANDERSON",Hero,1,na,2,1.0,1.0
2076,GAUNT II,Hero,1,na,2,1.0,1.0
2077,GAUNTLET,Hero,43,na,13,78.0,0.5512820512820513
2078,GAUNT/MENDEL STROMM,Hero,37,na,11,55.0,0.6727272727272727
2079,"GAUNT, OFFICER KIM",Hero,6,na,5,10.0,0.6
2080,GAZA,Villain,157,na,24,276.0,0.5688405797101449
2081,GAZELLE,Hero,35,na,9,36.0,0.9722222222222222
2082,GEATAR,Hero,25,na,8,28.0,0.8928571428571429
2083,"GEDDINGS, JUDITH GHO",Hero,1,na,2,1.0,1.0
2084,GEE/ALEX POWER,Hero,377,na,61,1830.0,0.20601092896174864
2085,"GEESEY, KARL",Hero,0,na,1,0.0,
2086,GEIGER/DELILAH DEEDE,Hero,0,na,1,0.0,
2087,GEIRRODUR,Hero,41,na,11,55.0,0.7454545454545455
2088,GEIST,Villain,1,na,2,1.0,1.0
2089,"GELLER, URI",Hero,1,na,2,1.0,1.0
2090,GEMINI/JOSHUA LINK,Villain,62,na,17,136.0,0.45588235294117646
2091,GENECIDE,Hero,0,na,1,0.0,
2092,GENERAL ADMISSION,Hero,0,na,1,0.0,
2093,GENERAL OBSIDIAN,Hero,1,na,2,1.0,1.0
2094,GENESIS/TYLER DAYSPR,Villain,13,na,7,21.0,0.6190476190476191
2095,GENII/JASON KIMBALL,Hero,16,na,9,36.0,0.4444444444444444
2096,GENTRY,Hero,4,na,4,6.0,0.6666666666666666
2097,"GENUARDI, MR.",Hero,0,na,1,0.0,
2098,"GEORGE, DAVID LLOYD",Hero,1,na,2,1.0,1.0
2099,"GERARD, TERENCE",Hero,3,na,3,3.0,1.0
2100,"GERASI, DON MARIO",Hero,9,na,6,15.0,0.6
2101,"GERASI, JOEY",Hero,2,na,3,3.0,0.6666666666666666
2102,"GERASI, LESLIE",Hero,1,na,2,1.0,1.0
2103,"GERASI, MARY ROSE",Hero,1,na,2,1.0,1.0
2104,"GERHARDT, JOSEPH HEI",Hero,1,na,2,1.0,1.0
2105,"GERVASE, LADY ALYSSA",Hero,0,na,1,0.0,
2106,GESTALT,Hero,0,na,1,0.0,
2107,GHAUR [DEVIANT],Hero,355,na,45,990.0,0.35858585858585856
2108,GHOST,Villain,68,na,17,136.0,0.5
2109,GHOST GIRL II/LILLI,Hero,9,na,7,21.0,0.42857142857142855
2110,GHOST GIRL/,Hero,0,na,1,0.0,
2111,GHOST RIDER III/DAN,Hero,341,na,57,1596.0,0.2136591478696742
2112,GHOST RIDER II/JOHNN,Hero,268,na,62,1891.0,0.1417239555790587
2113,GIBBON/MARTIN BLANK,Villain,72,na,17,136.0,0.5294117647058824
2114,"GIDEON, CLAIRE",Hero,1,na,2,1.0,1.0
2115,GIDEON,Hero,148,na,29,406.0,0.3645320197044335
2116,"GIDEON, GREGORY HUNG",Hero,1,na,2,1.0,1.0
2117,GIGANTO,Villain,2,na,3,3.0,0.6666666666666666
2118,GIGANTUS,Hero,1,na,2,1.0,1.0
2119,"GILBERTI, ROSE",Hero,6,na,4,6.0,1.0
2120,"GILBERT, PROFESSOR G",Hero,2,na,3,3.0,0.6666666666666666
2121,"GILBERT, ROXANNE",Hero,33,na,13,78.0,0.4230769230769231
2122,GIL,Hero,1,na,2,1.0,1.0
2123,"GILLISPIE, ANDREW AN",Hero,120,na,16,120.0,1.0
2124,"GILMORE, BERT",Hero,1,na,2,1.0,1.0
2125,GIN GENIE/BECKAH,Hero,1,na,2,1.0,1.0
2126,GIRABOOR,Hero,6,na,4,6.0,1.0
2127,"GIURESCU, RADU",Hero,0,na,1,0.0,
2128,GLABOO,Hero,34,na,9,36.0,0.9444444444444444
2129,GLADIATOR II,Villain,107,na,23,253.0,0.42292490118577075
2130,GLADIATOR/MELVIN POT,Villain,141,na,31,465.0,0.3032258064516129
2131,GLADIATRIX,Villain,1,na,2,1.0,1.0
2132,GLAMOUR GIRL/GLORIA,Hero,15,na,6,15.0,1.0
2133,"GLAZER, FAST FREDDY",Hero,1,na,2,1.0,1.0
2134,"GLEASON, KAREN",Hero,0,na,1,0.0,
2135,GLEEG,Hero,6,na,4,6.0,1.0
2136,"GLENN, HEATHER",Hero,100,na,22,231.0,0.4329004329004329
2137,GLITCH/CHARLES J. AM,Hero,3,na,3,3.0,1.0
2138,GLITTER/,Hero,0,na,1,0.0,
2139,GLOB/DR. SUMNER BECK,Hero,6,na,4,6.0,1.0
2140,GLOM,Hero,12,na,6,15.0,0.8
2141,GLORIAN/THOMAS GIDEO,Hero,2,na,3,3.0,0.6666666666666666
2142,GLORIOLE,Hero,0,na,1,0.0,
2143,GLOUCESTER,Hero,3,na,3,3.0,1.0
2144,GLUB,Hero,6,na,4,6.0,1.0
2145,"GNUCCI, MA",Villain,3,na,3,3.0,1.0
2146,GOBLYN,Hero,40,na,14,91.0,0.43956043956043955
2147,GO-DEVIL/GO ISHIMORI,Hero,3,na,3,3.0,1.0
2148,GODSTALKER,Hero,3,na,3,3.0,1.0
2149,GODWULF,Hero,1,na,2,1.0,1.0
