hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
SISTER SALVATION,Hero,40,6,19,114,0.350877193
SISTER SOPHIA,Hero,12,1,12,12,1
SITTING BULLSEYE/,Villain,33,3,11,33,1
"SITWELL, JASPER",Villain,835,91,243,22113,0.037760593
SKADI,Hero,18,1,18,18,1
SKAR,Hero,62,6,16,96,0.645833333
SKARABROUS,Hero,17,1,17,17,1
SKARLET,Hero,8,1,8,8,1
SKETCH/,Hero,18,1,18,18,1
SKEWER,Hero,22,2,12,24,0.916666667
SKIDS/SALLY BLEVINS,Hero,989,58,197,11426,0.086556975
SKIN II/DONNA BLISS,Hero,76,9,23,207,0.367149758
"SKIN, NYLA",Hero,24,5,7,35,0.685714286
SKIN/ANGELO ESPINOSA,Hero,1137,80,229,18320,0.062063319
SKINNER,Villain,7,1,7,7,1
SKOLL,Hero,54,3,30,90,0.6
SKOOKA,Hero,76,6,29,174,0.436781609
SKUL/JOHN SKULINOWSK,Hero,7,1,7,7,1
SKULL-JACKET,Hero,12,1,12,12,1
SKULLBUSTER,Villain,113,6,45,270,0.418518519
SKULLCRASHER/,Hero,4,1,4,4,1
SKUNGE,Hero,54,4,24,96,0.5625
SKY-WALKER,Hero,5,1,5,5,1
SKYE,Hero,23,3,15,45,0.511111111
SKYHAWK/WINSTON BILL,Hero,23,2,22,44,0.522727273
SKYMAX/SK'YM'X/JAMES,Hero,19,1,19,19,1
SLAB/KRIS ANDERSON,Hero,74,4,48,192,0.385416667
SLADE,Hero,23,3,12,36,0.638888889
"SLAG/SLAGHT, DR. THE",Hero,34,5,18,90,0.377777778
SLAMBEAUX,Hero,6,1,6,6,1
SLASHER,Villain,15,2,14,28,0.535714286
SLASHER II,Villain,15,1,15,15,1
SLAUGHTER,Hero,5,1,5,5,1
SLAUGHTER II/CONSTAN,Hero,15,1,15,15,1
"SLAVINSKI, SALLY",Hero,5,1,5,5,1
SLAYER/,Hero,2,1,2,2,1
SLEDGE,Hero,93,6,47,282,0.329787234
SLEEK,Hero,44,3,22,66,0.666666667
SLEEPER,Hero,84,8,34,272,0.308823529
SLEEPWALKER,Hero,287,25,139,3475,0.082589928
SLICE/,Hero,38,3,19,57,0.666666667
SLICK,Hero,19,3,7,21,0.904761905
SLIDE,Hero,5,1,5,5,1
SLITHER,Villain,227,15,74,1110,0.204504505
"SLOAN, ANNA",Hero,12,1,12,12,1
"SLOAN, DR.",Hero,170,20,56,1120,0.151785714
"SLOAN, FRED",Hero,167,19,52,988,0.16902834
"SLOAN, JASON",Hero,65,10,17,170,0.382352941
SLOTH,Hero,31,2,18,36,0.861111111
SLOTOTH,Hero,11,1,11,11,1
SLUG/ULYSSES X. LUGM,Villain,143,16,50,800,0.17875
"SLUGANSKI, ERNIE",Hero,3,1,3,3,1
SLUJ,Hero,30,3,16,48,0.625
SLUK,Hero,11,1,11,11,1
SLYDE,Hero,112,4,76,304,0.368421053
"SMALLWOOD, DAN",Hero,34,3,24,72,0.472222222
SMART ALEC/ALEC THOR,Hero,12,1,12,12,1
SMASHER,Hero,3,1,3,3,1
SMASHER II,Hero,27,3,11,33,0.818181818
SMASHER III,Hero,10,1,10,10,1
SMASHER IV,Hero,245,8,120,960,0.255208333
SMASHER V,Hero,6,1,6,6,1
SMEDLEY,Hero,3,1,3,3,1
"SMERDILOVISC, VICTOR",Hero,30,2,17,34,0.882352941
SMILING TIGER/,Hero,111,6,27,162,0.685185185
"SMITH, ANDY",Hero,10,1,10,10,1
"SMITH, COL. TOLLIVER",Hero,54,6,22,132,0.409090909
"SMITH, DAPHNE",Hero,5,1,5,5,1
"SMITH, DR. ARMSTRONG",Hero,21,4,12,48,0.4375
"SMITH, HELEN BACK",Hero,10,1,10,10,1
"SMITH, JOE",Hero,45,5,19,95,0.473684211
"SMITH, KEVIN",Hero,40,1,40,40,1
"SMITH, MANDY",Hero,16,1,16,16,1
"SMITH, MARTY LOUIS L",Hero,84,5,60,300,0.28
"SMITH, SIR DENIS NAY",Hero,461,84,29,2436,0.189244663
"SMITH, WANDA JO BIAL",Hero,19,1,19,19,1
"SMITHSON, T.B.",Hero,19,1,19,19,1
SMOKESCREAM/,Hero,40,3,14,42,0.952380952
SMOKESCREEN/,Hero,55,2,47,94,0.585106383
SMUGGLER II/CONRAD J,Hero,139,7,47,329,0.422492401
"SMYTHE, ALISTAIR ALP",Villain,164,16,51,816,0.200980392
"SMYTHE, SPENCER",Hero,100,10,38,380,0.263157895
SNAGG,Hero,52,4,29,116,0.448275862
SNAKE,Hero,46,3,31,93,0.494623656
SNAKE-EYES,Hero,25,2,23,46,0.543478261
SNAKEBITE/,Hero,61,7,13,91,0.67032967
SNAKESKIN II/,Hero,15,1,15,15,1
SNAPDRAGON/SHEOKE SA,Hero,134,4,45,180,0.744444444
SNARE,Hero,21,2,18,36,0.583333333
"SNIDER, DET. LOU",Hero,50,3,31,93,0.537634409
SNIPER/VON BURIAN,Hero,3,1,3,3,1
"SNIPES, DET.",Hero,18,2,14,28,0.642857143
SNOW QUEEN/GITTE,Hero,2,1,2,2,1
"SNOW, CHARLIE",Hero,63,5,32,160,0.39375
"SNOW, TANDY",Hero,36,3,28,84,0.428571429
"SNOW, VICTORIA",Villain,12,1,12,12,1
SNOWBIRD | MUTANT X-,Hero,16,1,16,16,1
SNOWBIRD/NARYA/ANNE,Hero,963,60,245,14700,0.065510204
SNOWBLIND/,Hero,33,4,14,56,0.589285714
"SOAP, DET.",Hero,63,10,12,120,0.525
SOCRATES SOCK,Hero,36,4,21,84,0.428571429
SODIUM,Hero,54,2,39,78,0.692307692
"SOFEN, KARL AUGUST",Hero,59,1,59,59,1
"SOFEN, MARION",Hero,59,1,59,59,1
SOLAR WIND,Hero,26,1,26,26,1
SOLARR,Hero,69,8,52,416,0.165865385
"SOLE, MAJOR REMINGTO",Hero,42,3,16,48,0.875
"SOLE, RANSOME",Hero,42,2,40,80,0.525
SOLO/,Hero,142,13,73,949,0.149631191
SOMBRE,Hero,14,3,6,18,0.777777778
"SOMERS, JOHNATHAN",Hero,9,1,9,9,1
"SOMERS, KATHY",Hero,19,2,10,20,0.95
"SOMMERS, APRIL",Hero,77,9,21,189,0.407407407
SOMON,Hero,6,1,6,6,1
"SONDHEIM, ERICA",Hero,219,22,74,1628,0.134520885
SONIC,Hero,45,4,27,108,0.416666667
SOPHIE,Hero,117,9,48,432,0.270833333
SORRENTINO/SORRENTIN,Hero,71,9,27,243,0.29218107
SORROW/,Hero,19,3,9,27,0.703703704
SOTEIRA,Hero,13,2,9,18,0.722222222
"SOTO, BERNARD",Hero,11,1,11,11,1
SOUL MAN/FATHER JASO,Hero,27,2,17,34,0.794117647
SOUL-EATER,Hero,29,2,21,42,0.69047619
SOULFIRE/JASON MALDO,Hero,12,2,7,14,0.857142857
SOUNDBYTE/,Hero,16,2,11,22,0.727272727
"SOUSA, PAUL",Hero,13,1,13,13,1
"SOUTHERN, CANDY",Hero,598,48,173,8304,0.072013487
SPACE PHANTOM,Villain,144,13,64,832,0.173076923
SPANKER/FRED HOVEL,Villain,33,3,11,33,1
"SPAR, DR. KATHERINE",Hero,51,6,21,126,0.404761905
SPARK,Hero,38,3,28,84,0.452380952
SPARROW,Hero,70,4,31,124,0.564516129
"SPARROW BEAR, MELLIS",Hero,2,1,2,2,1
SPARX/AURELLE,Hero,16,1,16,16,1
SPAT,Hero,64,4,30,120,0.533333333
"SPAULDING, JILL",Hero,8,1,8,8,1
"SPAULDING, PETER",Hero,133,25,42,1050,0.126666667
SPEAR,Hero,15,1,15,15,1
SPECTRA/SELENA SLATE,Hero,19,2,14,28,0.678571429
"SPECTRUM, SINCLAIR",Hero,43,4,23,92,0.467391304
SPEEDBALL DOPPELGANG,Hero,283,4,124,496,0.570564516
SPEEDBALL II/DARRION,Hero,434,31,106,3286,0.132075472
SPEEDBALL/ROBBIE BAL,Hero,2125,120,528,63360,0.03353851
SPEEDFREEK/SHAPPE,Hero,20,3,12,36,0.555555556
SPELLBINDER/ERICA FO,Hero,10,6,5,30,0.333333333
"SPENCER, TRACY",Hero,15,1,15,15,1
"SPERZEL, ANTON",Hero,6,1,6,6,1
"SPETSBURO, GEN. YURI",Hero,19,2,12,24,0.791666667
SPHINX,Hero,343,31,116,3596,0.09538376
SPHINX II,Hero,144,9,50,450,0.32
SPHINX III,Hero,10,1,10,10,1
SPIDER-MAN CLONE/BEN,Hero,1655,167,356,59452,0.027837583
SPIDER-MAN III/MARTH,Hero,234,27,65,1755,0.133333333
SPIDER-MAN/PETER PARKER,Hero,15307,1577,1755,2767635,0.005530715
SPIDER-WOMAN DOPPELG,Hero,113,2,93,186,0.607526882
SPIDER-WOMAN II/JULI,Hero,1967,101,427,43127,0.045609479
SPIDER-WOMAN IV/CHAR,Hero,79,9,23,207,0.381642512
SPIDER-WOMAN/JESSICA,Hero,977,114,299,34086,0.028662794
SPIDERCIDE,Hero,227,19,80,1520,0.149342105
SPIKE,Villain,19,3,7,21,0.904761905
SPIKEY,Hero,80,4,29,116,0.689655172
SPINNERET,Hero,14,1,14,14,1
SPIRAL,Villain,693,46,221,10166,0.068168404
SPIRAL II/ESTELLE GE,Villain,8,1,8,8,1
SPIRIT OF '76/WILLIA,Hero,28,2,14,28,1
SPITE/,Hero,3,1,3,3,1
SPITFIRE/LADY JACQUE,Hero,407,39,108,4212,0.09662868
"SPITZ, BARRY",Hero,16,1,16,16,1
SPLICE II/,Hero,8,1,8,8,1
SPLICE/CHANDRA KU,Hero,121,8,44,352,0.34375
SPOILSPORT/,Hero,33,2,18,36,0.916666667
SPOOKY,Hero,15,1,15,15,1
SPOOR/ANDREW HAMISH,Villain,141,8,62,496,0.284274194
SPORE,Hero,13,2,8,16,0.8125
SPOT/,Villain,25,2,16,32,0.78125
SPRAGG,Villain,78,9,49,441,0.176870748
"SPRINGER, JERRY",Hero,15,1,15,15,1
SPRITE,Hero,254,15,109,1635,0.155351682
SPROCKET,Hero,136,9,58,522,0.260536398
SPUNJE,Hero,156,5,88,440,0.354545455
SPYMASTER II,Hero,76,6,36,216,0.351851852
SPYMASTER/JAKE JORDA,Hero,91,13,46,598,0.152173913
SPYNE,Hero,107,8,34,272,0.393382353
SQUID/DONNY CALLAHAN,Hero,21,2,18,36,0.583333333
SQUIRE/,Hero,26,1,26,26,1
SQUIRREL GIRL/,Hero,3,1,3,3,1
SSS'LETHCOTT,Hero,6,1,6,6,1
SSSESTHUGAR,Hero,71,6,24,144,0.493055556
SSSITH,Hero,67,3,36,108,0.62037037
"ST. CROIX, CARTIER",Hero,44,3,22,66,0.666666667
"ST. CROIX, CLAUDETTE",Hero,160,8,45,360,0.444444444
"ST. CROIX, LOUIS",Hero,13,1,13,13,1
"ST. CROIX, NICOLE",Hero,160,8,45,360,0.444444444
"ST. GERMAINE, COMTE",Hero,20,3,9,27,0.740740741
"ST. HUBBINS, SARI",Hero,40,4,19,76,0.526315789
"ST. LAWRENCE, COL. C",Hero,165,18,60,1080,0.152777778
"ST. THOMAS, JULES",Hero,82,2,80,160,0.5125
"STACY, ARTHUR",Hero,366,32,96,3072,0.119140625
"STACY, CAPT. GEORGE",Hero,326,33,62,2046,0.159335288
"STACY, GWEN",Hero,839,93,91,8463,0.099137422
"STACY, GWEN (CLONE)",Hero,157,19,58,1102,0.14246824
"STACY, GWEN | MUTANT",Hero,37,2,27,54,0.685185185
"STACY, HELEN",Hero,9,1,9,9,1
"STACY, JILL",Hero,594,57,159,9063,0.065541212
"STACY, NANCY",Hero,19,2,15,30,0.633333333
"STACY, PAUL",Hero,223,21,72,1512,0.147486772
"STAHL, VERONICA",Hero,8,1,8,8,1
STAINED GLASS SCARLE,Hero,51,8,17,136,0.375
"STALIN, JOSEF",Hero,18,2,9,18,1
STALKER,Hero,6,1,6,6,1
STALKING FOX,Hero,12,1,12,12,1
STALLIOR,Hero,225,13,75,975,0.230769231
"STALYENKO, COL. YURI",Hero,156,12,35,420,0.371428571
"STAMP, J.Q.",Hero,6,1,6,6,1
STAMPEDE/,Hero,12,1,12,12,1
"STANACHEK, FREDDIE",Hero,55,4,36,144,0.381944444
"STANCHEK, DR.",Hero,42,2,37,74,0.567567568
"STANDISH, GEN.",Hero,36,3,20,60,0.6
"STANE, OBADIAH",Villain,161,22,43,946,0.170190275
"STANFORD, DWIGHT ROL",Hero,27,2,24,48,0.5625
"STANKOWICZ, FABIAN",Hero,609,40,199,7960,0.076507538
"STANLEY, TOM",Hero,7,1,7,7,1
"STAPHOS, DR. MONICA",Hero,11,1,11,11,1
"STAPLES, EDNA M. GRA",Hero,174,8,69,552,0.315217391
STAR,Hero,15,1,15,15,1
STAR HAMMER,Hero,22,1,22,22,1
STAR THIEF II,Hero,10,1,10,10,1
STAR THIEF III/DITMI,Hero,60,4,33,132,0.454545455
STAR THIEF/,Hero,4,2,2,4,1
"STAR, JOAN",Hero,18,1,18,18,1
STAR-STALKER,Hero,80,6,41,246,0.325203252
STARBOLT,Hero,253,9,124,1116,0.226702509
STARDUST/T'URIN G'AR,Hero,48,3,32,96,0.5
STARFOX/EROS,Hero,2147,131,464,60784,0.035321795
STARHAWK II/ALETA OG,Hero,42,3,29,87,0.482758621
STARHAWK/STAKAR,Hero,42,3,29,87,0.482758621
"STARK, HOWARD",Hero,55,5,50,250,0.22
"STARK, HOWARD | TIME",Hero,26,1,26,26,1
"STARK, ISAAC",Hero,3,1,3,3,1
"STARK, MARIA CARBONE",Hero,8,1,8,8,1
"STARK, MARIA | TIMES",Hero,26,1,26,26,1
"STARK, MORGAN",Hero,159,14,80,1120,0.141964286
"STARR, AARON",Hero,13,1,13,13,1
"STARR, JACQUELINE",Hero,13,1,13,13,1
"STARR, TRIXIE TRISH",Hero,140,15,58,870,0.16091954
STARSHINE II/BRANDY,Hero,641,72,178,12816,0.050015605
STARSHINE III/ANARRA,Hero,73,5,25,125,0.584
STARSHINE/LANDRA,Hero,67,8,24,192,0.348958333
STATIC,Villain,101,4,61,244,0.413934426
STECK'EE,Hero,32,3,21,63,0.507936508
"STEED, JOHN",Hero,32,1,32,32,1
"STEED, MR.",Hero,21,1,21,21,1
STEEL COLLAR,Hero,36,3,19,57,0.631578947
STEEL SERPENT,Villain,46,4,38,152,0.302631579
STEEL SPIDER/OLLIE O,Hero,3,2,2,4,0.75
STEEL WIND,Villain,137,7,53,371,0.369272237
"STEELE, BOBBY",Hero,259,19,78,1482,0.174763833
"STEELE, MARCY MASTER",Hero,406,28,111,3108,0.130630631
"STEELE, SIMON/WOLFGA",Hero,25,4,10,40,0.625
STEEPLEJACK,Hero,3,1,3,3,1
STEEPLEJACK II/MAXWE,Hero,37,2,36,72,0.513888889
STEGRON,Villain,68,8,28,224,0.303571429
"STEIN, EMIL",Hero,5,1,5,5,1
STELLARAX,Hero,39,5,8,40,0.975
STELLARIS/LEAH PRINC,Villain,178,16,59,944,0.188559322
STEM,Hero,30,2,22,44,0.681818182
"STEPHANAPOULUS, COSM",Hero,26,2,20,40,0.65
"STERIXIAN, ALMONNAS",Hero,12,1,12,12,1
"STERIXIAN, LOATIA",Hero,12,1,12,12,1
STERLING,Hero,7,1,7,7,1
"STERLING, SID",Hero,2,1,2,2,1
"STERMAN, ANDREA ANDI",Hero,249,16,84,1344,0.185267857
STERN,Hero,25,3,13,39,0.641025641
"STERN, ROGER",Hero,37,3,33,99,0.373737374
"STERNBERG, DR. BERTH",Hero,6,1,6,6,1
"STEVENS, DR. VINCENT",Hero,8,2,6,12,0.666666667
"STEVENS, MILO",Hero,28,2,20,40,0.7
"STEWART, MACKINLEY",Hero,46,7,19,133,0.345864662
"STEWART, MADDIE",Hero,19,1,19,19,1
"STEWART, MARY",Hero,11,1,11,11,1
"STEWART, TINA",Hero,19,1,19,19,1
STICK,Hero,62,10,33,330,0.187878788
"STILES, TATJANA",Hero,6,2,4,8,0.75
STILETTO,Hero,166,11,79,869,0.191024166
STILETTO II/,Hero,31,3,11,33,0.939393939
STILT-MAN/WILBUR DAY,Hero,235,25,138,3450,0.068115942
"STILWELL, RON",Hero,3,1,3,3,1
STINGER II/,Villain,22,2,12,24,0.916666667
STINGER III/,Villain,126,4,79,316,0.398734177
STINGER IV,Villain,22,1,22,22,1
STINGER/,Villain,4,1,4,4,1
STINGRAY | MUTANT X-,Hero,92,3,66,198,0.464646465
STINGRAY/DR. WALTER,Hero,842,52,287,14924,0.056419191
STINKY,Hero,80,4,29,116,0.689655172
STITCH/,Hero,12,1,12,12,1
"STITHY, THEODORE",Hero,12,2,8,16,0.75
"STOCKBRIDGE, CHARLES",Hero,59,1,59,59,1
"STOCKBRIDGE, DEANNA",Hero,59,1,59,59,1
"STOKER, OLIVIER",Hero,6,1,6,6,1
STONE,Hero,15,1,15,15,1
STONE II,Hero,26,3,13,39,0.666666667
"STONE, CHANTAL",Hero,40,2,31,62,0.64516129
"STONE, JOHN",Hero,13,1,13,13,1
"STONE, LT. MARCUS",Hero,463,31,165,5115,0.090518084
"STONE, MARGARET",Hero,18,1,18,18,1
"STONE, MEG",Hero,24,1,24,24,1
"STONE, NELSON",Hero,30,3,13,39,0.769230769
"STONE, TIBERIUS",Hero,49,5,25,125,0.392
STONE-FACE,Hero,9,2,8,16,0.5625
STONECOLD/,Hero,23,2,16,32,0.71875
STONECUTTER/UTAMA TO,Hero,93,5,36,180,0.516666667
STONEWALL/LOUIS HAMI,Hero,248,12,82,984,0.25203252
STORM 2013,Hero,67,4,35,140,0.478571429
STORM DOPPELGANGER,Villain,55,1,55,55,1
STORM DOPPELGANGER I,Villain,121,2,75,150,0.806666667
"STORM, CHILI",Hero,69,2,41,82,0.841463415
"STORM, JOHNNY | MUTA",Hero,64,4,34,136,0.470588235
"STORM, SUE | TIMESLI",Hero,26,1,26,26,1
STORM/ORORO MUNROE S,Hero,9489,523,1094,572162,0.016584464
STORMER,Hero,4,1,4,4,1
STRACU,Hero,39,3,16,48,0.8125
"STRANG, COL./LT. GAR",Hero,122,11,49,539,0.226345083
STRANGE,Hero,12,3,9,27,0.444444444
STRANGER,Hero,463,32,164,5248,0.088224085
STRANGLEHOLD,Hero,38,2,24,48,0.791666667
STRANGLER,Hero,35,3,21,63,0.555555556
STRIDER,Hero,257,14,133,1862,0.138023631
STRIKER,Hero,9,2,5,10,0.9
"STRIKER, SAM",Hero,28,2,17,34,0.823529412
"STRINGER, AMY",Hero,5,1,5,5,1
STROBE/,Hero,164,7,79,553,0.296564195
STRONG GUY DOPPELGAN,Hero,127,2,101,202,0.628712871
STRONG GUY | MUTANT,Hero,49,1,49,49,1
STRONG GUY/GUIDO CAR,Hero,1819,64,328,20992,0.086652058
"STRONG, MARTIN HENRY",Hero,33,3,22,66,0.5
"STRONG, SUSAN",Hero,33,3,17,51,0.647058824
STRONGARM II/ARMSTRO,Hero,17,2,10,20,0.85
STRONGARM/,Hero,101,3,55,165,0.612121212
STRONGHOLD/,Hero,33,2,20,40,0.825
STRONTIUM-90/,Hero,33,5,7,35,0.942857143
"STROUD, SIMON",Hero,62,14,19,266,0.233082707
"STROUGHTON, WILLIAM",Hero,15,1,15,15,1
"STRUCKER, ANDREA",Hero,379,23,166,3818,0.099266632
"STRUCKER, ANDREAS",Hero,410,26,168,4368,0.093864469
"STRUNK, BELLA",Hero,3,1,3,3,1
STRYFE,Villain,578,30,134,4020,0.143781095
"STRYKER, WILLIS",Villain,30,2,28,56,0.535714286
"STUART, BRIG. ALYSAN",Hero,216,14,96,1344,0.160714286
"STUART, DR.",Hero,55,3,29,87,0.632183908
"STUART, DR. ALISTAIR",Hero,544,43,115,4945,0.110010111
STUNNER/ANGELINA BRA,Hero,185,17,67,1139,0.162423178
STUNT-MASTER/GEORGE,Hero,167,17,77,1309,0.127578304
"STURDY, PROF. KENNET",Hero,56,3,41,123,0.455284553
"STYGE, REV.",Hero,19,3,12,36,0.527777778
STYGIAN STARBENDER,Hero,66,4,44,176,0.375
STYGLUT/,Hero,12,1,12,12,1
STYRAK,Hero,12,1,12,12,1
STYX II,Hero,5,1,5,5,1
STYX/JACOB EICHORN,Hero,26,3,13,39,0.666666667
"SU, DR. KO BIN",Hero,98,6,35,210,0.466666667
"SUAREZ, RAPHAEL",Hero,54,4,23,92,0.586956522
SUB-MARINER | MUTANT,Hero,74,2,58,116,0.637931034
SUB-MARINER/NAMOR MA,Hero,6294,530,1006,533180,0.011804644
"SUEE, FAH LO",Hero,140,21,12,252,0.555555556
SUGAR MAN,Villain,132,12,74,888,0.148648649
SUICIDE/CHRIS DANIEL,Hero,9,2,6,12,0.75
"SUKHAROV, DIMITRI",Hero,5,1,5,5,1
"SUKHAROV, VIKTORIA",Hero,5,1,5,5,1
"SUMMERS, DEBORAH",Hero,9,1,9,9,1
"SUMMERS, MADELYNE MA",Hero,1113,79,263,20777,0.05356885
"SUMMERS, NATHAN CHRI",Hero,3520,258,608,156864,0.02243982
"SUMMERS, PHILIP",Hero,9,1,9,9,1
"SUMMERS, SCOTT III |",Hero,279,17,97,1649,0.169193451
SUMO,Hero,76,6,39,234,0.324786325
"SUN, LIN",Hero,178,26,43,1118,0.15921288
SUN-TAO,Hero,15,3,7,21,0.714285714
SUNDANCE,Hero,9,2,5,10,0.9
SUNDER,Villain,294,16,98,1568,0.1875
SUNDOWN/DR. DAVE LOW,Hero,38,2,35,70,0.542857143
SUNDRAGON/PAMELA DOU,Hero,15,4,10,40,0.375
SUNFIRE/SHIRO YASHID,Hero,20,1,20,20,1
SUNFIRE/SHIRO YOSHID,Hero,1132,62,380,23560,0.048047538
SUNSET,Hero,3,1,3,3,1
SUNSET GRACE,Hero,4,1,4,4,1
SUNSHINE/AUTUMN MACR,Hero,63,4,42,168,0.375
SUNSPOT/ROBERTO DACO,Hero,3425,212,551,116812,0.029320618
SUNSPYRE/LEYU YOSHID,Hero,51,4,16,64,0.796875
SUNSTROKE/,Villain,97,2,65,130,0.746153846
SUNTURION II/MIKE ST,Villain,2,1,2,2,1
SUNTURION/ARTHUR DEA,Villain,71,7,43,301,0.235880399
SUPER SABRE/MARTIN F,Hero,309,16,107,1712,0.180490654
SUPER SKRULL/KL'RT,Hero,447,46,185,8510,0.052526439
SUPER-ADAPTOID/ALESS,Villain,202,21,109,2289,0.088248143
SUPER-ANDROID F-4,Hero,11,2,9,18,0.611111111
SUPER-NOVA,Hero,40,4,20,80,0.5
SUPER-PATRIOT,Villain,6,1,6,6,1
SUPERCHARGER/,Hero,97,2,65,130,0.746153846
"SUPERIA/WENTWORTH, D",Hero,178,10,67,670,0.265671642
SUPREME COMMANDER,Hero,20,2,15,30,0.666666667
SUPREME INTELLIGENCE,Hero,641,49,239,11711,0.054734865
SUPREME ONE,Hero,19,2,11,22,0.863636364
SUPREMOR,Hero,85,5,47,235,0.361702128
SURESHOT,Hero,35,2,27,54,0.648148148
SURGE,Hero,5,1,5,5,1
SURGEON GENERAL/ANGE,Hero,9,2,6,12,0.75
SURTUR,Hero,319,30,74,2220,0.143693694
"SUTTON, JOHN",Hero,13,1,13,13,1
"SUVOROV, ADMIRAL GRI",Hero,52,2,30,60,0.866666667
SUWAN,Hero,66,8,32,256,0.2578125
SUZIE,Hero,19,5,7,35,0.542857143
SVAROG,Hero,50,1,50,50,1
SVYATOGOR/SASHA POKR,Hero,26,2,14,28,0.928571429
"SWANN, DR. EVAN",Hero,142,10,75,750,0.189333333
SWARM/FRITZ VON MEYE,Hero,47,6,26,156,0.301282051
SWEEPZWEAK,Hero,19,1,19,19,1
SWIFT/,Hero,7,1,7,7,1
SWITCH/DEVON ALOMAR,Hero,53,3,24,72,0.736111111
"SWITZLER, BEVERLY",Hero,166,45,51,2295,0.072331155
SWORDSMAN II/COTATI,Hero,169,11,72,792,0.213383838
SWORDSMAN III/PHILIP,Hero,472,22,137,3014,0.156602522
SWORDSMAN IV/,Hero,7,1,7,7,1
SWORDSMAN/JACQUES DU,Hero,774,48,178,8544,0.090589888
SYBIL,Hero,6,1,6,6,1
SYBYL DORN,Hero,121,6,37,222,0.545045045
SYLPH,Hero,4,1,4,4,1
SYNAPSE/,Hero,23,3,9,27,0.851851852
SYNARIO/ANGELA BRADF,Hero,7,1,7,7,1
SYNCH/EVERETT THOMAS,Hero,1039,71,217,15407,0.067436879
SYNRAITH,Hero,36,2,21,42,0.857142857
SYPHONN,Hero,25,3,11,33,0.757575758
SYRRH,Hero,3,1,3,3,1
"SZARDOS, MARGALI",Hero,309,19,160,3040,0.101644737
"SZARDOS, STEFAN",Hero,4,1,4,4,1
SZARKUS,Hero,13,1,13,13,1
T,Hero,20,3,9,27,0.740740741
T'CHAKA,Hero,51,4,29,116,0.439655172
T'KYLL ALABAR,Hero,23,2,14,28,0.821428571
T-RAY/WADE WILSON,Villain,57,8,21,168,0.339285714
"TABESHAW, HARRY",Hero,26,4,14,56,0.464285714
TABOO,Hero,41,6,24,144,0.284722222
TABULA RASA,Hero,24,3,9,27,0.888888889
TABUR,Villain,6,2,4,8,0.75
TAE,Hero,12,1,12,12,1
TAGAK,Hero,95,4,44,176,0.539772727
TAGAR,Hero,202,15,72,1080,0.187037037
TAI,Hero,80,11,23,253,0.316205534
TAI II,Hero,311,17,108,1836,0.169389978
TAIFU/TOSHIO SASAKI,Hero,102,6,31,186,0.548387097
"TAKACHIHO, HIRO",Hero,107,5,80,400,0.2675
"TAKACHIHO, MRS.",Hero,27,3,9,27,1
"TAKAHAMA, JANE",Hero,35,2,28,56,0.625
"TAKAHAMA, ROBERT",Hero,35,2,28,56,0.625
"TAKAHASHI, REI",Hero,11,1,11,11,1
TAKAR,Hero,8,1,8,8,1
"TAKIMOTO, RON",Hero,26,2,20,40,0.65
TAKU,Hero,78,8,39,312,0.25
"TAL, GENERAL",Hero,12,1,12,12,1
"TALBOT, GLENN",Villain,806,120,127,15240,0.052887139
"TALBOT, MAJ. MATT",Hero,102,8,46,368,0.277173913
TALISMAN,Hero,163,3,116,348,0.468390805
TALISMAN II/ELIZABET,Hero,791,57,172,9804,0.080681355
TALISMAN III/NAHITA,Hero,9,1,9,9,1
TALO,Hero,20,1,20,20,1
TALOS,Villain,12,2,7,14,0.857142857
TANA NILE,Villain,347,32,77,2464,0.140827922
"TANAKA, GEORGE",Hero,16,1,16,16,1
"TANAKA, KENJIRO",Hero,371,23,167,3841,0.09658943
"TANAKA, OPAL",Hero,154,12,59,708,0.217514124
"TANAKA, RITA",Hero,16,1,16,16,1
TANGERINE 2013,Hero,9,1,9,9,1
"TANNEN, PAUL",Hero,18,2,10,20,0.9
"TANNEN, VINCENT",Hero,27,3,11,33,0.818181818
"TANNER, ARCHIE",Hero,18,1,18,18,1
"TANNER, JACKO",Hero,30,5,14,70,0.428571429
TANTE MATTIE,Hero,110,7,47,329,0.334346505
TANTRUM/,Hero,8,1,8,8,1
TAR,Hero,19,3,10,30,0.633333333
TARAKIS,Hero,94,7,31,217,0.433179724
TARANTULA II/CAPT. L,Villain,85,10,36,360,0.236111111
TARANTULA/ANTON MIGU,Villain,125,13,48,624,0.200320513
TARBABY,Villain,153,7,56,392,0.390306122
TAREE,Hero,8,1,8,8,1
TAREVA,Hero,10,1,10,10,1
TARGET,Hero,11,3,4,12,0.916666667
TARGON,Hero,135,5,44,220,0.613636364
TARNOK-KOL,Hero,12,1,12,12,1
TAROOK,Hero,15,1,15,15,1
TAROT/MARIE-ANGE COL,Villain,308,17,96,1632,0.18872549
"TARR, BLACK JACK",Hero,538,102,31,3162,0.170145478
TARTARUS,Hero,27,2,21,42,0.642857143
TASHA,Hero,17,1,17,17,1
TASKMASTER,Villain,233,25,128,3200,0.0728125
TATSU'O,Hero,89,7,56,392,0.227040816
TATTERDEMALION/,Villain,154,12,46,552,0.278985507
"TAUREY, SIR WILLIAM",Hero,11,2,6,12,0.916666667
