hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
NEBULO,Hero,31,na,9,36.0,0.8611111111111112
NEBULON,Villain,16,na,8,28.0,0.5714285714285714
NECRODAMUS,Hero,24,na,10,45.0,0.5333333333333333
NECROMANCER/DR. STEP,Hero,5,na,4,6.0,0.8333333333333334
NECROM,Hero,0,na,1,0.0,
NEDDA,Hero,1,na,2,1.0,1.0
NEEDLE,Hero,25,na,8,28.0,0.8928571428571429
NEFFETHESK,Hero,25,na,8,28.0,0.8928571428571429
NEIFI [INHUMAN],Hero,15,na,6,15.0,1.0
"NEKOBAH, ROMAN",Hero,15,na,6,15.0,1.0
NEKRA/ADRIENNE HATRO,Villain,103,na,24,276.0,0.37318840579710144
NELIT,Hero,6,na,4,6.0,1.0
"NELSON, CANDACE",Hero,57,na,17,136.0,0.41911764705882354
"NELSON, DEBBIE HARRI",Hero,58,na,19,171.0,0.3391812865497076
"NELSON, FRANKLIN FOG",Hero,1120,na,119,7021.0,0.15952143569292124
NEMESIS,Villain,1,na,2,1.0,1.0
NEOPHYTE/,Hero,95,na,16,120.0,0.7916666666666666
NEPHRI,Hero,3,na,3,3.0,1.0
NEPTUNE [OLYMPIAN],Hero,7,na,5,10.0,0.7
NEPTUNIUM,Hero,15,na,6,15.0,1.0
NEREEL,Hero,100,na,16,120.0,0.8333333333333334
NESTOR,Hero,81,na,14,91.0,0.8901098901098901
NETTLES,Hero,0,na,1,0.0,
NETWORK NINA,Hero,26,na,10,45.0,0.5777777777777777
NEUROTAP/MICHELLE BA,Hero,0,na,1,0.0,
NEUT,Hero,10,na,5,10.0,1.0
NEUTRON,Hero,6,na,5,10.0,0.6
"NEVILLE, KATE",Hero,30,na,11,55.0,0.5454545454545454
"NEWELL, DIANE ARLISS",Hero,27,na,12,66.0,0.4090909090909091
"NEWMARK, LOTUS",Hero,16,na,7,21.0,0.7619047619047619
NEW SUN,Villain,13,na,7,21.0,0.6190476190476191
NEZARR,Hero,36,na,12,66.0,0.5454545454545454
N'GAMI,Hero,1,na,2,1.0,1.0
N'GAMO,Hero,6,na,4,6.0,1.0
N'GASSI,Hero,3,na,3,3.0,1.0
NHU'ABDAR,Hero,3,na,3,3.0,1.0
"NICHOLS, LORNA",Hero,1,na,2,1.0,1.0
"NICHOLS, TOM",Hero,1,na,2,1.0,1.0
NICKEL,Hero,21,na,7,21.0,1.0
NICODEMUS,Hero,0,na,1,0.0,
NICODEMUS II,Hero,28,na,9,36.0,0.7777777777777778
NIELS,Hero,1,na,2,1.0,1.0
NIGHT,Hero,14,na,6,15.0,0.9333333333333333
NIGHTCRAWLER 2013,Hero,0,na,1,0.0,
NIGHTCRAWLER/KURT WA,Hero,2065,na,190,17955.0,0.11500974658869395
NIGHTCRAWLER | MUTAN,Hero,73,na,16,120.0,0.6083333333333333
NIGHTEYES/ERIC,Hero,0,na,1,0.0,
NIGHTFIGHTER/,Hero,0,na,1,0.0,
NIGHT FLYER,Hero,6,na,4,6.0,1.0
NIGHTHAWK III/NEAL,Villain,1,na,2,1.0,1.0
NIGHTHAWK II/KYLE RI,Villain,532,na,73,2628.0,0.2024353120243531
NIGHTHAWK/KYLE RICHM,Villain,72,na,16,120.0,0.6
NIGHTINGALE/,Hero,6,na,5,10.0,0.6
NIGHTMARE/EDVARD HAB,Villain,66,na,22,231.0,0.2857142857142857
NIGHT PHANTOM II,Hero,0,na,1,0.0,
NIGHT PHANTOM/TRAVIS,Hero,0,na,1,0.0,
NIGHT RIDER,Hero,1,na,2,1.0,1.0
NIGHT RIDER III/HAMI,Hero,7,na,6,15.0,0.4666666666666667
NIGHTSHADE/TILDA,Hero,350,na,33,528.0,0.6628787878787878
NIGHTSIDE,Hero,12,na,6,15.0,0.8
NIGHTSTICK/,Hero,0,na,1,0.0,
NIGHT THRASHER/DUANE,Hero,514,na,76,2850.0,0.18035087719298246
NIGHTWATCH/,Hero,15,na,6,15.0,1.0
NIGHTWIND/,Hero,1,na,2,1.0,1.0
NIKKI/NICHOLETTE GOL,Hero,3,na,3,3.0,1.0
"NILES, SEN. CATHERIN",Hero,0,na,1,0.0,
NIMROD,Villain,0,na,1,0.0,
NIMROD III,Villain,1,na,2,1.0,1.0
NINA,Hero,11,na,6,15.0,0.7333333333333333
NINGAL,Hero,3,na,3,3.0,1.0
NINJA/,Villain,3,na,4,6.0,0.5
NIRA,Hero,6,na,4,6.0,1.0
"NITAL, DR.",Hero,1,na,2,1.0,1.0
NITRO/ROBERT L. HUNT,Villain,69,na,20,190.0,0.3631578947368421
"NIVENA, JOANNA",Hero,0,na,1,0.0,
"NIXON, RICHARD",Hero,14,na,7,21.0,0.6666666666666666
NOBILUS,Hero,16,na,9,36.0,0.4444444444444444
NOBLE,Hero,3,na,3,3.0,1.0
"NOCENTI, ANN",Hero,15,na,6,15.0,1.0
NOCTURNE II/ANGELA C,Hero,2,na,3,3.0,0.6666666666666666
NOCTURNE/,Hero,4,na,4,6.0,0.6666666666666666
NOMAD II/EDWARD FERB,Hero,1,na,2,1.0,1.0
NOMAD III/JACK MONRO,Hero,562,na,66,2145.0,0.262004662004662
NOM,Hero,6,na,4,6.0,1.0
"NORRISS, JACK",Hero,27,na,12,66.0,0.4090909090909091
"NORRISS, SISTER BARB",Hero,741,na,86,3655.0,0.2027359781121751
"NORTH, DAKOTA",Hero,12,na,7,21.0,0.5714285714285714
"NORTH, RICKY",Hero,0,na,1,0.0,
NORTHSTAR DOPPELGANG,Hero,91,na,14,91.0,1.0
NORTHSTAR/JEAN-PAUL,Hero,715,na,84,3486.0,0.2051061388410786
NORTHSTAR | MUTANT X,Hero,3,na,3,3.0,1.0
NOSFERATA/PURPLE HAY,Hero,0,na,1,0.0,
NOTE,Hero,3,na,3,3.0,1.0
NOVA 0:0,Hero,3,na,3,3.0,1.0
NOVA DOPPELGANGER II,Villain,129,na,17,136.0,0.9485294117647058
NOVA DOPPELGANGER,Villain,210,na,21,210.0,1.0
NOVA II/FRANKIE RAYE,Hero,774,na,75,2775.0,0.2789189189189189
NOVA III/FRANKIE RAY,Hero,1,na,2,1.0,1.0
NOVA II | MUTANT X-V,Hero,3,na,3,3.0,1.0
NOVA | MUTANT X-VERS,Hero,55,na,11,55.0,1.0
NOVA OMEGA/GARTHAN S,Hero,1,na,2,1.0,1.0
NOVA-PRIME,Hero,4,na,4,6.0,0.6666666666666666
NOVA/RICHARD RIDER,Hero,1653,na,155,11935.0,0.1385002094679514
NOX,Hero,18,na,7,21.0,0.8571428571428571
NOY,Hero,1,na,2,1.0,1.0
NUADA,Hero,55,na,11,55.0,1.0
"NUGENT, ALICE",Hero,13,na,7,21.0,0.6190476190476191
NUGENT,Hero,18,na,7,21.0,0.8571428571428571
NUKE,Villain,10,na,5,10.0,1.0
NUKLO/ROBERT FRANK J,Hero,159,na,27,351.0,0.452991452991453
NULLITRON,Hero,3,na,3,3.0,1.0
NUMBER NINE,Hero,24,na,8,28.0,0.8571428571428571
NUMBER ONE FAN/PROF.,Villain,0,na,1,0.0,
NUMBERS,Hero,3,na,3,3.0,1.0
NUNTOO,Hero,0,na,1,0.0,
NURIL,Hero,0,na,1,0.0,
NURO,Hero,30,na,10,45.0,0.6666666666666666
NUTT,Hero,0,na,1,0.0,
NUWA,Hero,3,na,3,3.0,1.0
"NYLES, JENNIFER",Hero,3,na,3,3.0,1.0
NZAGA,Hero,1,na,2,1.0,1.0
OBLITERATOR [ELDER],Villain,10,na,5,10.0,1.0
OBLITERATOR II,Villain,0,na,1,0.0,
OBLIVION,Villain,38,na,11,55.0,0.6909090909090909
"O'BREEN, GLORIANNA",Hero,32,na,12,66.0,0.48484848484848486
"O'BRIEN, MICHAEL",Hero,552,na,68,2278.0,0.24231782265144863
"O'BRYAN, BOB",Hero,1,na,2,1.0,1.0
OCCULT,Hero,128,na,25,300.0,0.4266666666666667
OCCULUS,Villain,0,na,1,0.0,
"O'CONNELL, TARYN",Hero,2,na,3,3.0,0.6666666666666666
"O'CONNOR, A.C. ACE",Hero,0,na,1,0.0,
"OCULUS, LT.",Hero,1,na,2,1.0,1.0
ODDBALL/ELTON HEALEY,Villain,34,na,11,55.0,0.6181818181818182
ODIN [ASGARDIAN],Hero,712,na,87,3741.0,0.19032344292969794
"O'DONNELL, EAMON",Hero,9,na,5,10.0,0.9
O'DONNELL,Hero,2,na,3,3.0,0.6666666666666666
"OGADA, DR.",Hero,1,na,2,1.0,1.0
OGRE II,Hero,6,na,4,6.0,1.0
OGRESS/,Villain,35,na,9,36.0,0.9722222222222222
OGRE,Hero,153,na,23,253.0,0.6047430830039525
OGUN,Hero,1,na,2,1.0,1.0
OGUR,Hero,17,na,7,21.0,0.8095238095238095
"O'HARA, GERALD",Hero,0,na,1,0.0,
"O'HARA, ROBERT IRONG",Hero,38,na,13,78.0,0.48717948717948717
"O'HOOLIHAN, SERGIUS",Hero,1,na,2,1.0,1.0
OJANI,Hero,0,na,1,0.0,
"O'KEEFE, CHANDRA",Hero,8,na,5,10.0,0.8
OKOYE,Hero,33,na,13,78.0,0.4230769230769231
"OLAFSON, ERIC",Hero,3,na,3,3.0,1.0
OLALLA,Hero,1,na,2,1.0,1.0
OLAR,Hero,3,na,3,3.0,1.0
OLD SKULL,Hero,2,na,3,3.0,0.6666666666666666
OLD WOMAN,Hero,3,na,3,3.0,1.0
OLIVIER,Hero,1,na,2,1.0,1.0
"OLLSEN, BO",Hero,0,na,1,0.0,
"OLSEN, JIMMY",Hero,2,na,3,3.0,0.6666666666666666
"OLSON, MRS.",Hero,29,na,9,36.0,0.8055555555555556
"O'MEARA, KATHLEEN",Hero,0,na,1,0.0,
OMEGA-20/EUGENE,Hero,7,na,5,10.0,0.7
OMEGA,Hero,21,na,7,21.0,1.0
OMEGA II,Hero,54,na,15,105.0,0.5142857142857142
OMEGA RED/ARKADY ROS,Villain,215,na,30,435.0,0.4942528735632184
OMERTA/,Hero,0,na,1,0.0,
OMNIBUS/LT. DALLAS,Hero,11,na,6,15.0,0.7333333333333333
OMORO,Hero,6,na,4,6.0,1.0
ONE ABOVE ALL [CELES,Hero,77,na,18,153.0,0.5032679738562091
ONEG,Hero,33,na,11,55.0,0.6
"O'NEIL, BRIDGET",Hero,28,na,8,28.0,1.0
"O'NEILL, DET. BRADY",Hero,38,na,12,66.0,0.5757575757575758
ONSLAUGHT II,Villain,105,na,18,153.0,0.6862745098039216
ONSLAUGHT,Villain,1,na,2,1.0,1.0
OPSIDIAN/,Hero,6,na,4,6.0,1.0
ORACLE/LADY SIBYL,Hero,92,na,21,210.0,0.4380952380952381
ORB,Villain,29,na,9,36.0,0.8055555555555556
ORBIT,Hero,6,na,4,6.0,1.0
ORIGIN/PHYLLIS TWOMB,Hero,6,na,4,6.0,1.0
ORIKAL,Hero,36,na,12,66.0,0.5454545454545454
ORINI,Hero,9,na,5,10.0,0.9
ORKA,Villain,228,na,32,496.0,0.4596774193548387
ORPHAN,Hero,0,na,1,0.0,
ORPHAN II/GUY SMITH,Hero,3,na,3,3.0,1.0
ORPHAN-MAKER/PETER,Villain,95,na,17,136.0,0.6985294117647058
ORWELL,Hero,0,na,1,0.0,
OSAMA,Hero,1,na,2,1.0,1.0
"OSBORN, EMILY",Hero,3,na,3,3.0,1.0
"OSBORN, HARRY",Villain,606,na,76,2850.0,0.21263157894736842
"OSBORN, LIZ ALLAN",Hero,817,na,89,3916.0,0.20863125638406538
"OSBORN, NORMAN",Hero,6,na,4,6.0,1.0
"OSBORN, NORMIE",Hero,403,na,50,1225.0,0.3289795918367347
"O'SHAUGNESSY, COLLEE",Hero,1,na,2,1.0,1.0
OSHIMA,Hero,3,na,3,3.0,1.0
OSHTUR,Hero,12,na,6,15.0,0.8
OSIRIS,Hero,73,na,15,105.0,0.6952380952380952
"OSNICK, OLLIE",Hero,13,na,6,15.0,0.8666666666666667
OSWALD,Hero,0,na,1,0.0,
OTHER,Villain,1,na,2,1.0,1.0
OTHER II,Villain,1,na,2,1.0,1.0
OTOMO,Hero,0,na,1,0.0,
OUBLIETTE/,Hero,0,na,1,0.0,
OUIJA/,Hero,1,na,2,1.0,1.0
OUTLAW/NIGEL HIGGINS,Hero,6,na,4,6.0,1.0
OUTRIDER II/MARTIN Z,Hero,1,na,2,1.0,1.0
OUTRIDER/OCLIN UWIR,Hero,0,na,1,0.0,
OVERBOSS DIXON,Hero,9,na,5,10.0,0.9
OVERMIND/GROM,Villain,36,na,14,91.0,0.3956043956043956
OVERRIDE/DR. GREGORY,Hero,23,na,9,36.0,0.6388888888888888
OVERRIDER/,Villain,0,na,1,0.0,
OWAYODATA,Hero,0,na,1,0.0,
OWL/LELAND OWLSLEY,Villain,76,na,18,153.0,0.49673202614379086
OX,Hero,72,na,16,120.0,0.6
OXBOW/,Hero,5,na,5,10.0,0.5
OX II/DR. KARL STRAG,Hero,0,na,1,0.0,
OX III,Hero,19,na,7,21.0,0.9047619047619048
OX IV,Hero,3,na,3,3.0,1.0
"OXNARD, PHIL",Hero,0,na,1,0.0,
"OXTON, PROFESSOR HEN",Hero,0,na,1,0.0,
"OZ, DR. MALACHI",Hero,0,na,1,0.0,
OZYMANDIAS,Villain,71,na,18,153.0,0.46405228758169936
"PACE, MICHAEL",Hero,0,na,1,0.0,
"PACKER, ARTIE",Hero,0,na,1,0.0,
PAGAN,Hero,11,na,6,15.0,0.7333333333333333
"PAGE, KAREN",Hero,512,na,72,2556.0,0.20031298904538342
"PAIBOK, CAPT. [SKRUL",Villain,187,na,22,231.0,0.8095238095238095
PAI,Hero,10,na,5,10.0,1.0
"PAINE, DR.",Hero,1,na,2,1.0,1.0
PAIN,Hero,1,na,2,1.0,1.0
PAINTER/WILHELM VON,Villain,0,na,1,0.0,
PAKAI,Hero,0,na,1,0.0,
PALADIN/PAUL DENNIS,Villain,890,na,82,3321.0,0.2679915688045769
"PALERMO, HARRIET ROS",Hero,97,na,16,120.0,0.8083333333333333
"PALERMO, VICTOR",Hero,97,na,16,120.0,0.8083333333333333
"PALMIOTTI, JIMMY",Hero,15,na,6,15.0,1.0
PAM,Hero,3,na,3,3.0,1.0
PANDEMONIA,Villain,0,na,1,0.0,
PANTHER CUB/,Hero,0,na,1,0.0,
PAPA GRANITE,Hero,3,na,3,3.0,1.0
PAPA HAGG,Hero,15,na,7,21.0,0.7142857142857143
PAPA NEBO,Hero,0,na,1,0.0,
PARADIGM,Villain,1,na,2,1.0,1.0
PARADOX,Hero,3,na,3,3.0,1.0
PARADOX II,Hero,0,na,1,0.0,
"PARADY, CAPT. RONALD",Hero,0,na,1,0.0,
PARALYZER,Hero,73,na,17,136.0,0.5367647058823529
"PARETSKY, DR. GARY",Hero,83,na,17,136.0,0.6102941176470589
"PARETTI, TONY",Hero,6,na,4,6.0,1.0
PARIS,Hero,47,na,14,91.0,0.5164835164835165
"PARK, ARCHIE",Hero,0,na,1,0.0,
"PARKER, BEN",Hero,33,na,10,45.0,0.7333333333333333
"PARKER, HORACE",Hero,1,na,2,1.0,1.0
"PARKER, MARY",Hero,14,na,6,15.0,0.9333333333333333
"PARKER, MARY (ROBOT)",Hero,39,na,12,66.0,0.5909090909090909
"PARKER, MAY",Hero,1105,na,120,7140.0,0.15476190476190477
"PARKER, MAY III",Hero,10,na,5,10.0,1.0
"PARKER, MAY II",Hero,6,na,4,6.0,1.0
"PARKER, MAY | TIMESL",Hero,10,na,5,10.0,1.0
"PARKER, PETER | TIME",Hero,10,na,5,10.0,1.0
"PARKER, RICHARD",Hero,14,na,6,15.0,0.9333333333333333
"PARKER, RICHARD (ROB",Hero,39,na,12,66.0,0.5909090909090909
"PARKS, JOE",Hero,1,na,2,1.0,1.0
"PARKS, JUDITH",Hero,6,na,4,6.0,1.0
"PARRISH, MAX",Hero,0,na,1,0.0,
PARSON/,Hero,3,na,3,3.0,1.0
"PARSONS, DR. DEREK",Hero,0,na,1,0.0,
"PARTRIDGE, STEVE",Hero,21,na,7,21.0,1.0
P,Hero,1,na,2,1.0,1.0
PAST MASTER/PROFESSO,Villain,0,na,1,0.0,
PATCH II,Hero,23,na,10,45.0,0.5111111111111111
PATCHWORK/KYLE BARKE,Hero,0,na,1,0.0,
PATHWAY/LAURA DEAN,Hero,62,na,16,120.0,0.5166666666666667
"PATILIO, MARIE",Hero,10,na,5,10.0,1.0
"PATRICK, KERRY",Hero,0,na,1,0.0,
PATRIOT/JEFF MACE,Hero,9,na,5,10.0,0.9
"PATTERSON, JACK",Hero,0,na,1,0.0,
"PATTON, JESS",Hero,3,na,3,3.0,1.0
PAVANE II,Hero,0,na,1,0.0,
PAVANE,Hero,1,na,2,1.0,1.0
PAYBACK/,Hero,0,na,1,0.0,
"PAYGE, REEVA",Hero,15,na,6,15.0,1.0
"PAYNE, EDWARD",Hero,1,na,2,1.0,1.0
"PAYNE, MICHAEL",Hero,1,na,2,1.0,1.0
PEACEKEEPER/JOSHUA,Hero,6,na,4,6.0,1.0
PEACEMONGER/,Villain,0,na,1,0.0,
PEARLA,Hero,3,na,3,3.0,1.0
"PEARSON, AUBREY",Hero,1,na,2,1.0,1.0
"PEARSON, MARCY",Hero,41,na,14,91.0,0.45054945054945056
PEATOR,Hero,480,na,48,1128.0,0.425531914893617
PECOS BILL,Hero,1,na,2,1.0,1.0
"PEEL, EMMA",Hero,6,na,4,6.0,1.0
PELE II,Hero,0,na,1,0.0,
PELE/MICHI SASAKI,Hero,0,na,1,0.0,
PELIALI,Hero,3,na,3,3.0,1.0
"PELTINO, LT.",Hero,28,na,8,28.0,1.0
PEMBROKE,Hero,71,na,16,120.0,0.5916666666666667
PENANCE III,Hero,68,na,14,91.0,0.7472527472527473
PENANCE/MONET ST. CR,Hero,153,na,34,561.0,0.2727272727272727
"PENDRAGON, ARTHUR",Hero,4,na,4,6.0,0.6666666666666666
"PENNINGTON, AUDRA",Hero,0,na,1,0.0,
PENNSU,Hero,3,na,3,3.0,1.0
"PENNYWORTH, J.C.",Hero,38,na,11,55.0,0.6909090909090909
PENTIGAAR,Hero,6,na,4,6.0,1.0
"PEREGRINE, LE/FRANCK",Hero,82,na,16,120.0,0.6833333333333333
"PEREZ, DET. CECILIA",Hero,0,na,1,0.0,
"PEREZ, GEORGE",Hero,23,na,9,36.0,0.6388888888888888
PERRIKUS,Villain,15,na,7,21.0,0.7142857142857143
PERSEPHONE,Hero,3,na,3,3.0,1.0
PERSEPHONE II,Hero,1,na,2,1.0,1.0
PERSUASION/KARA KILL,Hero,63,na,17,136.0,0.4632352941176471
PERUN,Hero,12,na,7,21.0,0.5714285714285714
PESTER,Hero,10,na,5,10.0,1.0
PESTILENCE/CAPT. F.R,Hero,1,na,2,1.0,1.0
PESTILENCE | MUTANT,Hero,15,na,6,15.0,1.0
"PETERS, NIGEL",Hero,0,na,1,0.0,
"PETERS, SHANA TOC",Hero,0,na,1,0.0,
PET,Hero,6,na,4,6.0,1.0
"PETRIE, JUDGE RICHAR",Hero,3,na,3,3.0,1.0
"PETROVITCH, DMITRI",Hero,10,na,5,10.0,1.0
"PETROVITCH, IVAN",Hero,122,na,29,406.0,0.30049261083743845
"PEYER, DANNY",Hero,6,na,4,6.0,1.0
PHAE-DOR,Hero,11,na,6,15.0,0.7333333333333333
PHANTAZIA/,Hero,27,na,8,28.0,0.9642857142857143
PHANTOM EAGLE,Hero,0,na,1,0.0,
PHANTOM,Hero,0,na,1,0.0,
PHANTOM RIDER II/HAM,Hero,4,na,5,10.0,0.4
PHARAOH KHAFRE,Hero,1,na,2,1.0,1.0
PHARAOH RAMA-TUT,Hero,1297,na,118,6903.0,0.18788932348254384
PHASTOS [ETERNAL],Hero,5,na,5,10.0,0.5
PHAT/BILLY BOB REILL,Villain,1,na,2,1.0,1.0
PHEMOUS,Hero,28,na,8,28.0,1.0
"PHILIPS, PHILIP",Hero,0,na,1,0.0,
"PHILLIPS, HANDSOME H",Hero,10,na,6,15.0,0.6666666666666666
"PHILLIPS, SIR GORDON",Hero,21,na,7,21.0,1.0
"PHIM, FATHER",Hero,0,na,1,0.0,
PHINEAS,Hero,6,na,4,6.0,1.0
PHOBIUS,Hero,30,na,9,36.0,0.8333333333333334
PHOBOS,Hero,6,na,4,6.0,1.0
PHOENIX 2013,Hero,36,na,9,36.0,1.0
PHOENIX II,Hero,90,na,27,351.0,0.2564102564102564
PHOENIX III/RACHEL S,Hero,756,na,96,4560.0,0.16578947368421051
PHOSPHORUS,Hero,20,na,8,28.0,0.7142857142857143
PICARO/FELIPE,Hero,10,na,5,10.0,1.0
PICO,Hero,9,na,5,10.0,0.9
PIECEMEAL/GILBERT BE,Villain,45,na,12,66.0,0.6818181818181818
"PIERCE, ALEXANDER GO",Villain,73,na,19,171.0,0.4269005847953216
"PIERCE, DONALD",Villain,248,na,36,630.0,0.39365079365079364
"PIERSON, FRED",Hero,1,na,2,1.0,1.0
PIERSO [TRIONIAN],Hero,1,na,2,1.0,1.0
PIGSKIN/,Hero,1,na,2,1.0,1.0
"PIKE, FRISCO",Hero,1,na,2,1.0,1.0
PILEDRIVER,Villain,3,na,3,3.0,1.0
PILEDRIVER II/BRIAN,Villain,446,na,44,946.0,0.4714587737843552
PILGRIM,Hero,5,na,4,6.0,0.8333333333333334
PILGRIMM,Villain,3,na,3,3.0,1.0
"PILLMAN, JIM",Hero,1,na,2,1.0,1.0
"PINKERTON, PERCIVAL",Hero,0,na,1,0.0,
"PINKERTON, RUDY",Hero,0,na,1,0.0,
PINK PEARL/,Hero,322,na,26,325.0,0.9907692307692307
"PINKWATER, ELLA",Hero,0,na,1,0.0,
PINTA,Hero,0,na,1,0.0,
PIPELINE/CORMICK GRI,Hero,92,na,21,210.0,0.4380952380952381
PIPER,Villain,130,na,21,210.0,0.6190476190476191
PIP/PRINCE GOFERN,Hero,616,na,59,1711.0,0.36002337814143776
PIRANHA,Hero,12,na,6,15.0,0.8
PIRANHA II/,Hero,1,na,2,1.0,1.0
PIROUETTE/JOBETH,Hero,31,na,10,45.0,0.6888888888888889
PISCES II,Hero,21,na,7,21.0,1.0
PISCES/NOAH PERRICON,Hero,49,na,11,55.0,0.8909090909090909
PISTON/ANDREI SEMYAN,Hero,10,na,5,10.0,1.0
PIXIE/ [ETERNAL],Hero,28,na,12,66.0,0.42424242424242425
PIXIE II/,Hero,1,na,2,1.0,1.0
P'KAR,Hero,3,na,3,3.0,1.0
"P'KRRD, CAPTAIN",Hero,15,na,6,15.0,1.0
PLAGUE,Villain,217,na,22,231.0,0.9393939393939394
PLANNER,Villain,6,na,5,10.0,0.6
PLANTMAN/SAM SMITHER,Villain,310,na,44,946.0,0.3276955602536998
PLASMA/,Hero,0,na,1,0.0,
PLASMA WRAITH,Hero,6,na,4,6.0,1.0
PLAZM,Hero,1,na,2,1.0,1.0
"PLEXICO, DET.",Hero,4,na,4,6.0,0.6666666666666666
PLEX INTELLIGENCE,Hero,0,na,1,0.0,
"PLUNDER, ADAM KYLE M",Hero,56,na,15,105.0,0.5333333333333333
PLUNDERER/LORD EDGAR,Hero,24,na,10,45.0,0.5333333333333333
PLUTONIUM,Hero,15,na,6,15.0,1.0
PLUTO [OLYMPIAN],Villain,114,na,26,325.0,0.3507692307692308
PO,Hero,1,na,2,1.0,1.0
"POGUE, BARTON",Hero,10,na,5,10.0,1.0
POISON/CECILIA CARDI,Hero,2,na,3,3.0,0.6666666666666666
"POITIER, CLAUDE",Hero,23,na,8,28.0,0.8214285714285714
"PO, KIM",Hero,1,na,2,1.0,1.0
POLARIS DOPPELGANGER,Villain,218,na,22,231.0,0.9437229437229437
POLARIS/LORNA DANE,Hero,1825,na,160,12720.0,0.1434748427672956
POLARIS | MUTANT X-V,Hero,94,na,18,153.0,0.6143790849673203
POLESTAR/,Hero,22,na,8,28.0,0.7857142857142857
"POLOMBO, CATHY",Hero,3,na,3,3.0,1.0
POLTERGEIST/MICKEY S,Hero,15,na,6,15.0,1.0
"POMEROY, SYLVIA",Hero,0,na,1,0.0,
"PONG, WU",Hero,6,na,4,6.0,1.0
POPE,Hero,6,na,4,6.0,1.0
POPEYE,Hero,6,na,4,6.0,1.0
POPPA WHEELER,Hero,3,na,3,3.0,1.0
PORCAL,Hero,15,na,6,15.0,1.0
PORCUPINE/ALEX GENTR,Villain,434,na,46,1035.0,0.41932367149758454
PORGA,Hero,3,na,3,3.0,1.0
PORTAL/CHARLES LITTL,Hero,35,na,11,55.0,0.6363636363636364
"PORTER, KIM",Hero,0,na,1,0.0,
POSITRON/RONNIE,Hero,78,na,16,120.0,0.65
"POTTER, BETSY BEATTY",Hero,27,na,9,36.0,0.75
"POTTS, VIRGINIA PEPP",Hero,3,na,3,3.0,1.0
POUNDCAKES/MARIAN PO,Hero,417,na,37,666.0,0.6261261261261262
POWDERKEG/FRANK SKOR,Hero,3,na,3,3.0,1.0
POWDERKEG II,Hero,1,na,2,1.0,1.0
"POWELL, AMY",Hero,1,na,2,1.0,1.0
POWELL,Hero,42,na,12,66.0,0.6363636363636364
"POWELL, GRACE",Hero,13,na,7,21.0,0.6190476190476191
"POWELL, JASON",Hero,13,na,7,21.0,0.6190476190476191
"POWELL, JONATHAN",Hero,13,na,7,21.0,0.6190476190476191
"POWELL, OFFICER MIKE",Hero,3,na,3,3.0,1.0
"POWER, DR. JIM",Hero,195,na,39,741.0,0.2631578947368421
"POWER, DR. MAX",Hero,1,na,2,1.0,1.0
POWERHOUSE II/,Hero,0,na,1,0.0,
POWERHOUSE IV/,Hero,0,na,1,0.0,
POWERHOUSE/RIEG DAVA,Hero,6,na,4,6.0,1.0
"POWER, LEFTENANT",Hero,0,na,1,0.0,
POWER MAN/ERIK JOSTE,Hero,1369,na,106,5565.0,0.24600179694519317
POWER MAN III/STEELE,Hero,7,na,5,10.0,0.7
POWER MAN II | MUTAN,Hero,55,na,11,55.0,1.0
"POWER, MARGARET",Hero,168,na,34,561.0,0.2994652406417112
POWER PRINCESS/ZARDA,Hero,54,na,17,136.0,0.39705882352941174
POWERSURGE/ILLARION,Hero,151,na,21,210.0,0.719047619047619
PRADDA FOL,Hero,0,na,1,0.0,
"PRAZNIKI, ANNIE",Hero,9,na,6,15.0,0.6
"PRAZNIKI, SYLVIA",Hero,6,na,5,10.0,0.6
"PRAZNIKI, VICTOR",Hero,6,na,5,10.0,0.6
PREECHA,Hero,1,na,2,1.0,1.0
"PRENTISS, BETTY DEAN",Hero,15,na,8,28.0,0.5357142857142857
PRESIDENT ITOES [TRI,Hero,1,na,2,1.0,1.0
PRESTER JOHN,Hero,20,na,7,21.0,0.9523809523809523
PRETTY BOY,Villain,188,na,24,276.0,0.6811594202898551
PRETTY LARRY,Hero,0,na,1,0.0,
PRETTY PERSUASIONS/H,Hero,4,na,4,6.0,0.6666666666666666
PREYY,Hero,18,na,8,28.0,0.6428571428571429
PRIMAX/JAROMEL,Hero,1,na,2,1.0,1.0
PRIME MOVER,Hero,7,na,5,10.0,0.7
"PRIMO, ALEXIS",Hero,4,na,4,6.0,0.6666666666666666
PRIMUS,Hero,10,na,7,21.0,0.47619047619047616
PRIMUS II,Hero,3,na,3,3.0,1.0
PRINCE BAYAN,Hero,1,na,2,1.0,1.0
"PRINCE, DIANA",Hero,6,na,4,6.0,1.0
PRINCE REY,Hero,27,na,9,36.0,0.75
PRINCESS FEN [ATLANT,Hero,6,na,4,6.0,1.0
PRINCESS NEPTHYS/SAN,Hero,1,na,2,1.0,1.0
PRINCESS PEARLA,Hero,5,na,4,6.0,0.8333333333333334
PRINCESS PYTHON/ZELD,Villain,580,na,53,1378.0,0.420899854862119
PRINCESS SANDELLA,Hero,2,na,3,3.0,0.6666666666666666
PRINCESS ZAFINA,Hero,1,na,2,1.0,1.0
PRINCESS ZANDA,Hero,3,na,3,3.0,1.0
PRISM,Hero,265,na,25,300.0,0.8833333333333333
