hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
"BECKMAN, JOSEPH",Hero,0,na,1,0.0,
"BECKMAN, LISA",Hero,0,na,1,0.0,
"BECKMAN, SARAH",Hero,0,na,1,0.0,
"BEDFORD, BRAD HULK",Hero,0,na,1,0.0,
BEDLAM II/OLISA KABA,Hero,2576,na,232,26796.0,0.0961337513061651
BEDLAM/JESSE AARONSO,Hero,4930,na,412,84666.0,0.05822880495122009
BEEFER,Hero,3506,na,272,36856.0,0.09512698068157152
BEEF/,Villain,384,na,51,1275.0,0.30117647058823527
"BEERE, JASON",Hero,547,na,67,2211.0,0.2473993668023519
BEETLE/ABNER RONALD,Villain,6567,na,596,177310.0,0.03703682815408042
BEETLE II/LEILA DAVI,Villain,4147,na,310,47895.0,0.08658523854264537
BEETLE ROBOT,Hero,3614,na,249,30876.0,0.11704884052338385
BEHEMOTH,Hero,528,na,52,1326.0,0.39819004524886875
BELASCO,Villain,1945,na,196,19110.0,0.10177917320774464
BELDAME,Hero,1990,na,191,18145.0,0.10967208597409754
"BEL-DANN, GEN.",Hero,962,na,103,5253.0,0.1831334475537788
"BELGRADE, DR. HORATI",Hero,2447,na,229,26106.0,0.09373324140044434
BELIAL,Hero,174,na,38,703.0,0.24751066856330015
BELLADONNA,Hero,2126,na,202,20301.0,0.10472390522634353
BELLAM,Hero,502,na,68,2278.0,0.22036874451273047
BELLE,Hero,0,na,1,0.0,
"BELL, HERBERT",Hero,0,na,1,0.0,
BENAZA,Hero,0,na,1,0.0,
BENCHLEY,Hero,1,na,2,1.0,1.0
"BENDIX, DR. ALBERT",Hero,551,na,75,2775.0,0.19855855855855856
BENEDICT,Hero,3897,na,308,47278.0,0.08242734464232836
"BENEDICT, ANDREW",Hero,0,na,1,0.0,
BENGAL/,Hero,3077,na,260,33670.0,0.09138699138699138
"BENJAMIN, BYRON",Hero,277,na,25,300.0,0.9233333333333333
"BENNETT, DANNY",Hero,100,na,28,378.0,0.26455026455026454
"BENNETT, MITCH",Hero,100,na,28,378.0,0.26455026455026454
"BENNING, VERONICA",Hero,592,na,65,2080.0,0.2846153846153846
"BENNY, JAKE",Hero,0,na,1,0.0,
"BENTLEY, MILES",Hero,1742,na,154,11781.0,0.1478652066887361
"BENTLEY, VICTORIA",Hero,845,na,95,4465.0,0.18924972004479285
"BENTON, TERRY",Hero,310,na,62,1891.0,0.16393442622950818
"BENWAY, DR.",Hero,1327,na,123,7503.0,0.17686258829801413
"BERDITCHEV, ITZHAK",Hero,0,na,1,0.0,
BEREET,Hero,4093,na,324,52326.0,0.07822115200856171
"BERENGHETTI, MICHAEL",Hero,856,na,87,3741.0,0.22881582464581662
"BERENGHETTI, SUSAN",Hero,745,na,75,2775.0,0.26846846846846845
"BERGER, PROF.",Hero,1,na,2,1.0,1.0
"BERGIER, REBECCA",Hero,564,na,62,1891.0,0.2982548915917504
"BERGLUND, GEN.",Hero,827,na,90,4005.0,0.20649188514357053
"BERKELEY, TRAVIS",Hero,564,na,62,1891.0,0.2982548915917504
"BERMAN, ADAM",Hero,210,na,40,780.0,0.2692307692307692
BERNARD THE POET,Hero,3134,na,246,30135.0,0.10399867263978763
"BERNHARD, CLARICE",Hero,3113,na,257,32896.0,0.09463156614785992
BERNIE,Hero,2593,na,229,26106.0,0.0993258254807324
"BERNSTEIN, DR. NOAH",Hero,17,na,12,66.0,0.25757575757575757
"BERNSTEIN, EMMA WEBS",Hero,5,na,5,10.0,0.5
BERSERKER,Villain,0,na,1,0.0,
BERSERKER II,Villain,0,na,1,0.0,
BERSERKER III,Villain,0,na,1,0.0,
BERTRAM,Hero,8,na,7,21.0,0.38095238095238093
BERYLLIUM,Hero,2113,na,150,11175.0,0.189082774049217
BERYL,Hero,408,na,47,1081.0,0.3774283071230342
BETA RAY BILL,Hero,5335,na,423,89253.0,0.05977390115738407
BETA RAY BILL | MUTA,Hero,112,na,29,406.0,0.27586206896551724
"BETELHEIM, NORMA",Hero,0,na,1,0.0,
BETTY-6,Hero,270,na,40,780.0,0.34615384615384615
BEVATRON/,Hero,389,na,52,1326.0,0.2933634992458522
"BEYNON, DR. BRADLEY",Hero,204,na,37,666.0,0.3063063063063063
BEYONDER,Villain,6279,na,530,140185.0,0.044790812141099264
BEYONDER | MUTANT X-,Villain,102,na,28,378.0,0.2698412698412698
B'GON,Hero,0,na,1,0.0,
BIANDU,Hero,1,na,2,1.0,1.0
BI-BEAST,Villain,358,na,47,1081.0,0.33117483811285847
BI-BEAST II,Villain,2521,na,200,19900.0,0.12668341708542713
BIG BEN/,Hero,2676,na,237,27966.0,0.09568762068225703
BIG BERTHA/ASHLEY CR,Hero,2837,na,213,22578.0,0.1256532908140668
BIG CASINO/,Hero,2890,na,252,31626.0,0.09138050970720293
"BIGGERS, MELVIN",Hero,1663,na,127,8001.0,0.20784901887264093
BIG MAN/FREDERICK FO,Villain,3468,na,295,43365.0,0.07997232791421653
BIG ONE/KENJIRO SASA,Hero,0,na,1,0.0,
BILE/,Hero,1228,na,132,8646.0,0.14203099699282906
"BILLUPS, AGENT",Hero,186,na,35,595.0,0.3126050420168067
BINARY/CAROL DANVERS,Hero,6926,na,636,201930.0,0.03429901450997871
BINARY | MUTANT X-VE,Hero,104,na,29,406.0,0.2561576354679803
BIOHAZARD,Villain,180,na,36,630.0,0.2857142857142857
BIOHAZARD II/FLETCHE,Villain,2,na,3,3.0,0.6666666666666666
BIRDBRAIN,Hero,2062,na,179,15931.0,0.1294331805913
BIRD MAN/HENRY HAWK,Hero,594,na,71,2485.0,0.23903420523138832
BIRD MAN III/,Hero,3815,na,300,44850.0,0.0850613154960981
"BIRD, TUESDAY",Hero,1762,na,173,14878.0,0.1184298964914639
BIRDY,Hero,2249,na,205,20910.0,0.10755619320899092
BISHOP /,Hero,6277,na,557,154846.0,0.040537049713909305
BISON/BILLY KITSON,Hero,4509,na,350,61075.0,0.07382726156365124
BITMAP/,Hero,2552,na,233,27028.0,0.0944206008583691
BIZEN,Hero,239,na,46,1035.0,0.23091787439613526
"B'KOSA, GEN. JONATHA",Hero,1,na,2,1.0,1.0
BLACK AVENGER/JERRY,Hero,363,na,47,1081.0,0.33580018501387604
BLACKBALL,Hero,1762,na,173,14878.0,0.1184298964914639
BLACKBIRD/,Hero,3466,na,252,31626.0,0.1095933725415797
BLACKBODY,Hero,0,na,1,0.0,
BLACK BOLT/BLACKANTO,Villain,6792,na,619,191271.0,0.03550982637200621
BLACK BOLT | MUTANT,Villain,102,na,28,378.0,0.2698412698412698
BLACK BRIGADE,Villain,477,na,62,1891.0,0.2522474881015336
"BLACK, CAL",Hero,0,na,1,0.0,
BLACK CAT/FELICIA HA,Villain,6451,na,568,161028.0,0.04006135578905532
BLACK CRANE/,Hero,1939,na,181,16290.0,0.11903007980356047
BLACK CROW/JESSE BLA,Hero,4076,na,320,51040.0,0.079858934169279
"BLACK, CYRUS",Hero,712,na,93,4278.0,0.16643291257597007
BLACK DEATH/DR. IVAN,Villain,0,na,1,0.0,
BLACK FOX II/,Hero,4729,na,405,81810.0,0.05780466935582447
BLACK FOX/ROBERT W.,Hero,493,na,58,1653.0,0.2982456140350877
BLACK GOLIATH/DR. WI,Hero,5890,na,490,119805.0,0.04916322357163724
BLACKHEART,Villain,1660,na,156,12090.0,0.13730355665839536
BLACK HOLE/MORTON KI,Villain,10,na,5,10.0,1.0
BLACKJACK/,Villain,5,na,5,10.0,0.5
BLACK KING/SEBASTIAN,Hero,6255,na,544,147696.0,0.042350503737406564
BLACK KNIGHT III/EOB,Hero,1580,na,144,10296.0,0.15345765345765347
BLACK KNIGHT II/SIR,Hero,2794,na,242,29161.0,0.0958129007921539
BLACK KNIGHT IV DOPP,Hero,4714,na,396,78210.0,0.060273622298938755
BLACK KNIGHT IV/PROF,Hero,6176,na,525,137550.0,0.04490003635041803
BLACK KNIGHT/SIR PER,Hero,4240,na,362,65341.0,0.06489034450039026
BLACK KNIGHT V/DANE,Hero,7097,na,661,218130.0,0.03253564388208866
BLACK KNIGHT V DOPPE,Hero,4975,na,416,86320.0,0.057634383688600556
BLACK KNIGHT VI/PROF,Hero,1981,na,171,14535.0,0.13629170966632267
BLACK KNIGHT V STATU,Hero,2324,na,205,20910.0,0.11114299378287901
BLACK LAMA,Hero,1678,na,142,10011.0,0.1676156228149036
BLACK MAMBA/TANYA SE,Villain,5975,na,479,114481.0,0.05219206680584551
BLACK MARIAH,Villain,3,na,4,6.0,0.5
BLACK MARVEL/DAN LYO,Hero,363,na,47,1081.0,0.33580018501387604
BLACK MORAY,Hero,348,na,45,990.0,0.3515151515151515
BLACK MOUNTAIN/KUROY,Hero,40,na,16,120.0,0.3333333333333333
BLACKOUT II/,Villain,1617,na,147,10731.0,0.1506849315068493
BLACKOUT/MARCUS DANI,Villain,4865,na,370,68265.0,0.07126638833955908
BLACK PANTHER | MUTA,Hero,112,na,29,406.0,0.27586206896551724
BLACK PANTHER/T'CHAL,Hero,7141,na,677,228826.0,0.031207118072247034
BLACK RAAZER/,Hero,1449,na,124,7626.0,0.19000786782061369
BLACK RACER/,Hero,4129,na,319,50721.0,0.08140612369629936
"BLACK, RACHEL",Hero,0,na,1,0.0,
BLACK RAZER,Hero,71,na,18,153.0,0.46405228758169936
"BLACKSHEAR, JONAS",Hero,137,na,29,406.0,0.3374384236453202
BLACK SPECTRE/CARSON,Hero,0,na,1,0.0,
BLACK TALON/DESMOND,Villain,0,na,1,0.0,
BLACK TALON III,Villain,0,na,1,0.0,
BLACK TALON II/SAMUE,Villain,1437,na,141,9870.0,0.14559270516717326
BLACK TARANTULA II/C,Hero,2855,na,244,29646.0,0.09630304256898063
BLACK TARANTULA/LAMU,Hero,216,na,34,561.0,0.3850267379679144
BLACK TOM CASSIDY,Villain,5244,na,436,94830.0,0.05529895602657387
BLACKWELL,Hero,0,na,1,0.0,
BLACK WIDOW DOPPELGA,Villain,4693,na,395,77815.0,0.06030970892501446
BLACK WIDOW II/YELEN,Hero,2866,na,252,31626.0,0.09062164042243724
BLACK WIDOW | MUTANT,Hero,105,na,29,406.0,0.25862068965517243
BLACK WIDOW/NATASHA,Villain,7023,na,686,234955.0,0.02989083015896661
BLACKWING II/,Hero,3,na,3,3.0,1.0
BLACKWING/JOSEPH MAN,Hero,4577,na,359,64261.0,0.071225159894804
"BLACKWOOD, JENNY",Hero,2,na,3,3.0,0.6666666666666666
BLACKWULF,Hero,1437,na,145,10440.0,0.13764367816091955
BLADE/,Hero,1452,na,149,11026.0,0.13168873571558135
"BLAIR, CALEY",Hero,0,na,1,0.0,
"BLAIRE, CARTER",Hero,5025,na,384,73536.0,0.0683338772845953
"BLAKE, BECKY",Hero,4425,na,380,72010.0,0.06144979863907791
"BLAKE, DR. DONALD (C",Hero,471,na,67,2211.0,0.2130257801899593
"BLAKE, DR. DONALD",Hero,0,na,1,0.0,
"BLAKE, EMILY",Hero,1159,na,122,7381.0,0.15702479338842976
"BLAKE, KENT",Hero,2137,na,202,20301.0,0.10526575045564258
"BLANDING, ANDREW",Hero,273,na,43,903.0,0.3023255813953488
"BLANDING, HALEY",Hero,273,na,43,903.0,0.3023255813953488
"BLANDING, MRS.",Hero,273,na,43,903.0,0.3023255813953488
BLAQUESMITH,Hero,5192,na,432,93096.0,0.05577038755693048
BLARE/,Hero,0,na,1,0.0,
BLASTAAR,Villain,3778,na,300,44850.0,0.08423634336677815
BLASTING CAP/,Villain,0,na,1,0.0,
"BLAZE, CRAIG",Hero,25,na,12,66.0,0.3787878787878788
"BLAZE, EMMA",Hero,25,na,12,66.0,0.3787878787878788
"BLAZE, ROXANNE SIMPS",Hero,4168,na,339,57291.0,0.07275139201619801
BLAZING SKULL/MARK T,Hero,247,na,42,861.0,0.2868757259001161
"BLESSING, MORGANA",Hero,3976,na,355,62835.0,0.06327683615819209
BLIND AL/ALTHEA,Hero,749,na,97,4656.0,0.16086769759450173
BLINDSIDE II/BOBBI C,Hero,1858,na,181,16290.0,0.11405770411295273
"BLINK/FERGUSON, CLAR",Hero,606,na,65,2080.0,0.29134615384615387
"BLISS, BONNIE",Hero,0,na,1,0.0,
"BLISS, MISS",Hero,30,na,9,36.0,0.8333333333333334
BLISS,Hero,0,na,1,0.0,
BLITZIANA,Hero,627,na,82,3321.0,0.18879855465221318
BLITZKRIEG/,Villain,5418,na,442,97461.0,0.055591467356173235
BLIZZARD II/DONALD G,Villain,2989,na,209,21736.0,0.1375138019874862
BLIZZARD/PROF. GREGO,Villain,4611,na,372,69006.0,0.06682027649769585
BLOB/FRED J. DUKES,Villain,6724,na,615,188805.0,0.035613463626492946
BLOCKADE/DEXTER PARI,Hero,0,na,1,0.0,
BLOCKBUSTER/,Villain,162,na,25,300.0,0.54
BLOCKBUSTER II,Villain,0,na,1,0.0,
BLOCKBUSTER III/MICH,Villain,3839,na,312,48516.0,0.07912853491631627
BLOKE/MICKEY TORK,Hero,3,na,3,3.0,1.0
BLOK,Hero,573,na,61,1830.0,0.31311475409836065
BLOODAXE/JACKIE LUKU,Villain,4387,na,365,66430.0,0.06603944001204275
BLOOD BROTHERS,Villain,3384,na,291,42195.0,0.08019907571987202
BLOODHOUND/,Hero,1976,na,171,14535.0,0.13594771241830064
BLOODLUST,Villain,4895,na,374,69751.0,0.07017820533038953
BLOODSCREAM,Hero,2441,na,226,25425.0,0.096007866273353
BLOODSHED/WYNDELL DI,Hero,0,na,1,0.0,
BLOOD SPIDER/,Hero,561,na,72,2556.0,0.21948356807511737
BLOODSTONE/ULYSSES B,Hero,2364,na,181,16290.0,0.14511970534069982
BLOODSTORM | MUTANT,Hero,163,na,41,820.0,0.19878048780487806
BLOODSTRIKE/ERIC CON,Hero,173,na,31,465.0,0.3720430107526882
BLOOD-TIDE,Hero,58,na,18,153.0,0.3790849673202614
"BLOODVESSEL, BUSTA",Hero,187,na,48,1128.0,0.16578014184397163
BLOODWING [SHI'AR],Hero,934,na,103,5253.0,0.17780316009899105
BLOOD WRAITH/SEAN DO,Hero,1377,na,126,7875.0,0.17485714285714285
BLOODWRAITH/SEAN DOL,Hero,90,na,21,210.0,0.42857142857142855
BLOODY BESS,Hero,1762,na,173,14878.0,0.1184298964914639
BLOODY MARY,Hero,537,na,69,2346.0,0.2289002557544757
"BLOTT, BRIGADIER INK",Hero,0,na,1,0.0,
BLOWTORCH/,Hero,0,na,1,0.0,
BLUDGEON/,Hero,1159,na,122,7381.0,0.15702479338842976
BLUE BULLET/PROF. JO,Villain,0,na,1,0.0,
BLUE DIAMOND/PROFESS,Hero,1247,na,112,6216.0,0.2006113256113256
BLUE SHIELD/JOSEPH J,Hero,1052,na,115,6555.0,0.1604881769641495
BLUE STREAK/,Hero,1605,na,141,9870.0,0.16261398176291794
BLUNT,Hero,2555,na,204,20706.0,0.12339418526031103
BLUR,Hero,0,na,1,0.0,
BLURRY,Hero,0,na,1,0.0,
BOAK,Hero,1433,na,137,9316.0,0.1538213825676256
BOBCAT/,Hero,724,na,70,2415.0,0.29979296066252586
BODYBAG,Hero,2360,na,214,22791.0,0.10354964679039971
"BOERKE, MAYOR",Hero,1810,na,159,12561.0,0.1440968075790144
BOGATYR/MIKULA GOLUB,Hero,0,na,1,0.0,
"BOGGS, MORDECAI P.",Hero,611,na,81,3240.0,0.18858024691358025
BOLERO/,Hero,0,na,1,0.0,
"BOLT, COUNCILMAN AND",Hero,565,na,72,2556.0,0.22104851330203443
BOLT II/CHRIS BRADLE,Hero,4321,na,341,57970.0,0.07453855442470243
BOLT/LAWRENCE EVANS,Hero,331,na,47,1081.0,0.30619796484736356
BOMBADIER/,Hero,0,na,1,0.0,
BOMBLAST/,Hero,2608,na,177,15576.0,0.16743708269132
BOMBSHELL/,Villain,4394,na,314,49141.0,0.08941616979711442
BOND,Hero,13,na,7,21.0,0.6190476190476191
BONEBREAKER/,Villain,4123,na,323,52003.0,0.0792838874680307
BONES/ELIZABETH BLIS,Hero,1968,na,194,18721.0,0.10512258960525613
BONITA,Hero,0,na,1,0.0,
BOOBYTRAP/,Hero,5404,na,415,85905.0,0.06290669926081136
BOOKWORM/NELSON GRUB,Hero,0,na,1,0.0,
BOOMERANG/FRED MYERS,Villain,6279,na,544,147696.0,0.04251299967500812
BOOMER/TABITHA SMITH,Hero,5929,na,515,132355.0,0.04479619205923464
BOOMSLANG/,Villain,5123,na,414,85491.0,0.0599244364903908
BOONE,Hero,2115,na,206,21115.0,0.10016575893914278
BORAKU,Hero,0,na,1,0.0,
BORA,Hero,1,na,2,1.0,1.0
BORROB,Hero,0,na,1,0.0,
"BORROUGHS, CHARLES C",Hero,3432,na,290,41905.0,0.08189953466173487
"BOSCO, ELAINE",Hero,0,na,1,0.0,
BOSHLOVOR,Hero,7,na,5,10.0,0.7
"BOUDREAUX, BELLA DON",Villain,3905,na,350,61075.0,0.06393778141629144
"BOUDREAUX, MARIUS",Hero,36,na,15,105.0,0.34285714285714286
BOULDER/,Hero,1349,na,129,8256.0,0.16339631782945738
BOUNCER,Hero,0,na,1,0.0,
BOUNTY II,Hero,2848,na,225,25200.0,0.11301587301587301
BOUNTY,Hero,210,na,40,780.0,0.2692307692307692
BOVA,Hero,5502,na,436,94830.0,0.05801961404618792
"BOWDEN, DENNIS",Hero,105,na,19,171.0,0.6140350877192983
"BOWEN, FATHER MICHAE",Hero,4210,na,341,57970.0,0.07262377091599102
"BOWMAN, MAJ.",Hero,1976,na,171,14535.0,0.13594771241830064
BOX II/JERRY JAXXON,Hero,0,na,1,0.0,
BOX IV/MADISON JEFFR,Hero,5676,na,481,115440.0,0.04916839916839917
BOX/ROGER BOCHS,Hero,3024,na,254,32131.0,0.09411471787370453
"BOYD, TWO-FISTED TOM",Hero,1976,na,171,14535.0,0.13594771241830064
"BRADDOCK, ELIZABETH",Hero,13,na,7,21.0,0.6190476190476191
"BRADDOCK, JAMES",Villain,1761,na,172,14706.0,0.1197470420236638
"BRADDOCK, JAMES JR.",Villain,2135,na,205,20910.0,0.10210425633668102
"BRADDOCK, JOHN",Hero,283,na,42,861.0,0.32868757259001163
"BRADLEY, CARRIE",Hero,2214,na,206,21115.0,0.10485436893203884
"BRADLEY, HANK",Hero,392,na,60,1770.0,0.2214689265536723
"BRADLEY, JESSICA",Hero,0,na,1,0.0,
BRAHAMS,Hero,302,na,41,820.0,0.36829268292682926
BRAHMANES,Hero,0,na,1,0.0,
BRAIN CELL/,Hero,52,na,12,66.0,0.7878787878787878
BRAINCHILD,Villain,4837,na,395,77815.0,0.06216025187945769
BRAIN DRAIN/WERNER S,Hero,1228,na,132,8646.0,0.14203099699282906
BRAINSTORM/,Hero,1968,na,194,18721.0,0.10512258960525613
BRAINY,Hero,0,na,1,0.0,
"BRAITHWAITE, JUDGE R",Hero,2513,na,225,25200.0,0.09972222222222223
BRAMER,Hero,1996,na,197,19306.0,0.10338754791256605
"BRANDEIS, CAMMY",Hero,0,na,1,0.0,
"BRANDEIS, LIZ PARRIS",Hero,0,na,1,0.0,
"BRANDEIS, PROF. HENR",Hero,0,na,1,0.0,
"BRANDT, ELLEN",Villain,0,na,1,0.0,
"BRANNEX, ALLESSANDRO",Hero,1573,na,125,7750.0,0.20296774193548386
BRANNEX,Hero,0,na,1,0.0,
BRANSON,Hero,10,na,7,21.0,0.47619047619047616
BRASS BISHOP/,Villain,766,na,79,3081.0,0.24862057773450177
BRASS/SEAN WATANABE,Hero,20,na,9,36.0,0.5555555555555556
BRAWLER,Hero,0,na,1,0.0,
"BRAWN, HUNTER",Hero,0,na,1,0.0,
"BRAWN, TRISTAN",Hero,1170,na,106,5565.0,0.21024258760107817
BREAKER/RAAK,Hero,6,na,5,10.0,0.6
BREEGAN,Hero,1976,na,171,14535.0,0.13594771241830064
BRES,Hero,949,na,83,3403.0,0.27887158389656186
"BREWER, AMY",Villain,673,na,67,2211.0,0.3043871551334238
"BREWER, DR. MELINDA",Hero,1159,na,122,7381.0,0.15702479338842976
"BRICKFORD, CLAY",Hero,2338,na,170,14365.0,0.1627567003132614
"BRICKMAN, GLORIA",Hero,3129,na,270,36315.0,0.08616274266831887
"BRICKMAN, SEN. MILES",Hero,3178,na,276,37950.0,0.08374176548089592
"BRIDGE, GEORGE WASHI",Hero,6099,na,498,123753.0,0.04928365372960655
"BRIGGS, AGENT STEPHA",Hero,1970,na,194,18721.0,0.10522942150526148
"BRIGGS, AGENT",Hero,0,na,1,0.0,
BRIGHTSWORD/CARTER D,Hero,964,na,126,7875.0,0.12241269841269842
BRIGHTWIND,Hero,4774,na,372,69006.0,0.06918238993710692
"BRINKE, NIOMI",Hero,19,na,8,28.0,0.6785714285714286
BRIQUETTE/,Hero,0,na,1,0.0,
BROADSIDE,Hero,1990,na,191,18145.0,0.10967208597409754
"BROGIN, BULL",Hero,2400,na,206,21115.0,0.11366327255505565
BROKEN MAN,Hero,0,na,1,0.0,
BROKER,Hero,0,na,1,0.0,
BROMINE,Hero,2113,na,150,11175.0,0.189082774049217
"BROMWELL, DR.",Hero,3547,na,295,43365.0,0.08179407356162804
BRONA,Hero,1649,na,138,9453.0,0.17444197609224585
"BROOKS, ANNA",Hero,1968,na,194,18721.0,0.10512258960525613
BROOP,Hero,415,na,66,2145.0,0.19347319347319347
BROTHER AXE,Hero,0,na,1,0.0,
BROTHER CAESAR,Hero,320,na,55,1485.0,0.21548821548821548
BROTHER ROYAL,Hero,2220,na,186,17205.0,0.12903225806451613
BROTHERS GRIMM II/BA,Villain,5534,na,469,109746.0,0.05042552803746834
BROTHERS GRIMM,Villain,12,na,7,21.0,0.5714285714285714
BROTHER STEPHEN,Hero,0,na,1,0.0,
BROTHER TODE,Villain,466,na,71,2485.0,0.1875251509054326
BROTHER VIRGIL,Hero,320,na,55,1485.0,0.21548821548821548
BROTHER VOODOO/DANIE,Hero,4229,na,348,60378.0,0.07004206830302429
BROTHER VOODOO | MUT,Hero,112,na,29,406.0,0.27586206896551724
BROTHER WONDERFUL/DR,Hero,1076,na,102,5151.0,0.20889147738303243
"BROWN, ABE",Hero,2697,na,246,30135.0,0.08949726231956197
"BROWN, FRANK",Hero,2307,na,215,23005.0,0.1002825472723321
"BROWN, LAURA",Hero,1692,na,158,12403.0,0.13641860840119327
"BROWN, MINDY MCPHERS",Hero,2922,na,255,32385.0,0.09022695692450208
BROWSER,Hero,999,na,99,4851.0,0.20593692022263452
"BRUKNER, DR. FRANK",Hero,0,na,1,0.0,
"BRUKNER, ILANEY",Hero,337,na,63,1953.0,0.17255504352278545
BRUNNHILDE/MCM-XLI (,Hero,252,na,39,741.0,0.340080971659919
BRUNO,Hero,0,na,1,0.0,
BRUTACUS,Hero,2192,na,193,18528.0,0.11830742659758203
BRUTE II/,Villain,114,na,25,300.0,0.38
BRUTE | MUTANT X-VER,Villain,135,na,40,780.0,0.17307692307692307
BRUTE/REED RICHARDS,Villain,2568,na,201,20100.0,0.12776119402985076
BRUTO THE STRONGMAN/,Villain,3498,na,275,37675.0,0.09284671532846715
BRUTUS,Hero,3230,na,282,39621.0,0.0815224249766538
BRUTUS II,Hero,3897,na,308,47278.0,0.08242734464232836
BRUTUS KLOR,Hero,1116,na,122,7381.0,0.15119902452242243
"BRYCE, ARCHER",Hero,1968,na,194,18721.0,0.10512258960525613
"BUCHANAN, SAM",Hero,713,na,79,3081.0,0.231418370658877
"BUCHETTO, SALVATORE",Hero,1376,na,138,9453.0,0.14556225536866604
"BUCHOVITZ, STANLEY &",Hero,1645,na,132,8646.0,0.1902613925514689
"BUCKMAN, EDWARD",Hero,283,na,42,861.0,0.32868757259001163
"BUCKNER, GRANT",Hero,2070,na,201,20100.0,0.10298507462686567
BUCKY/BUCKY BARNES,Hero,4491,na,383,73153.0,0.06139187729826528
BUCKY II/FRED DAVIS,Hero,3384,na,246,30135.0,0.11229467396714783
BUCKY VI/,Hero,2194,na,196,19110.0,0.11480900052328624
BUCKY VII/RIKKI BARN,Hero,3765,na,284,40186.0,0.09368934454785248
BUEL,Hero,1968,na,194,18721.0,0.10512258960525613
BUG,Hero,54,na,20,190.0,0.28421052631578947
"BUKOWSKI, BUCK",Hero,2011,na,200,19900.0,0.10105527638190955
BULLDOZER/HENRY CAMP,Hero,6432,na,564,158766.0,0.040512452288273305
BULLET BIKER,Hero,724,na,70,2415.0,0.29979296066252586
BULLET,Villain,4279,na,364,66066.0,0.06476856476856477
BULL,Hero,0,na,1,0.0,
BULLSEYE II/BENJAMIN,Villain,5410,na,448,100128.0,0.05403084052412911
BULLSEYE | MUTANT X-,Villain,102,na,28,378.0,0.2698412698412698
BULLSEYE,Villain,0,na,1,0.0,
BULWARK/,Hero,24,na,10,45.0,0.5333333333333333
BUMPKIN,Hero,500,na,73,2628.0,0.1902587519025875
"BUMPO, MR.",Hero,6,na,4,6.0,1.0
"BUNYAN, PAUL",Hero,2385,na,214,22791.0,0.10464657101487429
"BURGOS, CARL",Hero,1211,na,103,5253.0,0.23053493241956977
BURKE,Hero,825,na,112,6216.0,0.13272200772200773
"BURKE, GWYNETH",Hero,1,na,2,1.0,1.0
"BURKE, JACK",Hero,1,na,2,1.0,1.0
"BURKE, JOB",Hero,1,na,2,1.0,1.0
"BURKE, RICKY",Hero,310,na,62,1891.0,0.16393442622950818
"BURKE, THERESA TRACY",Hero,4434,na,374,69751.0,0.06356898108987685
"BURLEY, MIKE",Hero,893,na,102,5151.0,0.17336439526305572
"BURLINGAME, CALVIN",Hero,1659,na,127,8001.0,0.2073490813648294
BURNING PUDDLE,Hero,1,na,2,1.0,1.0
"BURR, CLAYTON",Hero,318,na,55,1485.0,0.21414141414141413
"BURRTHROP, T. BARTON",Hero,2145,na,152,11476.0,0.18691181596375045
BURST/,Hero,492,na,65,2080.0,0.23653846153846153
"BUSH, GEORGE",Hero,4465,na,372,69006.0,0.06470451844767122
"BUSHKIN, BARNEY",Hero,4140,na,335,55945.0,0.07400125122888551
"BUSHMAN, RAOUL",Hero,2,na,3,3.0,0.6666666666666666
BUSHMASTER II/QUINCY,Villain,5208,na,402,80601.0,0.06461458294562102
BUSHMASTER/JOHN MCIV,Villain,349,na,42,861.0,0.40534262485482
BUSHWACKER/CARL,Villain,4195,na,364,66066.0,0.0634971089516544
"BUSIEK, KURT",Hero,834,na,71,2485.0,0.3356136820925553
BUTCH,Hero,5405,na,454,102831.0,0.05256197061197499
BUTTERFLY,Hero,564,na,61,1830.0,0.3081967213114754
BUTTONS,Hero,44,na,18,153.0,0.2875816993464052
BUX,Hero,2299,na,219,23871.0,0.09630932931171715
BUZZARD,Hero,347,na,49,1176.0,0.2950680272108844
BUZZ,Hero,3525,na,292,42486.0,0.08296850727298404
"BYRD, NATHANIEL ALEX",Hero,1989,na,198,19503.0,0.10198431010613752
"BYRD, SEN. HARRINGTO",Hero,3241,na,280,39060.0,0.08297491039426523
BYREL,Hero,0,na,1,0.0,
"BYRNE, JOHN",Hero,1012,na,108,5778.0,0.17514710972654898
"BYRNES, GAYLE WATSON",Hero,2595,na,233,27028.0,0.09601154358443097
"BYRNES, TIM",Hero,2307,na,215,23005.0,0.1002825472723321
BYRRAH [ATLANTEAN],Hero,2584,na,187,17391.0,0.14858260019550343
BYRRAH | HEROES REBO,Hero,1976,na,171,14535.0,0.13594771241830064
"CABE, BETHANY",Hero,4405,na,364,66066.0,0.0666757484939303
CABER,Hero,921,na,88,3828.0,0.24059561128526646
CACHE,Villain,974,na,89,3916.0,0.2487231869254341
"CACHES, FABIAN",Hero,0,na,1,0.0,
"CACHES, PROF. MARINA",Hero,2813,na,239,28441.0,0.09890650820997855
CACTUS,Hero,912,na,79,3081.0,0.29600778967867575
CADAVER,Hero,0,na,1,0.0,
CADMIUM,Hero,2113,na,150,11175.0,0.189082774049217
CADUCEUS,Hero,701,na,97,4656.0,0.15055841924398625
CAESAR,Hero,320,na,55,1485.0,0.21548821548821548
