,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
5494,"STUART, DR.",Hero,26,3,8,24,1.0833333333333333
5495,"STUART, DR. ALISTAIR",Hero,121,43,19,817,0.1481028151774786
5496,STUNNER/ANGELINA BRA,Hero,164,17,20,340,0.4823529411764706
5497,STUNT-MASTER/GEORGE,Hero,91,17,19,323,0.28173374613003094
5498,"STURDY, PROF. KENNET",Hero,13,3,4,12,1.0833333333333333
5499,"STYGE, REV.",Hero,5,3,2,6,0.8333333333333334
5500,STYGIAN STARBENDER,Hero,27,4,7,28,0.9642857142857143
5501,STYGLUT/,Hero,1,1,1,1,1.0
5502,STYRAK,Hero,1,1,1,1,1.0
5503,STYX II,Hero,6,1,3,3,2.0
5504,STYX/JACOB EICHORN,Hero,13,3,4,12,1.0833333333333333
5505,"SU, DR. KO BIN",Hero,12,6,4,24,0.5
5506,"SUAREZ, RAPHAEL",Hero,27,4,8,32,0.84375
5507,SUB-MARINER | MUTANT,Hero,77,2,12,24,3.2083333333333335
5508,SUB-MARINER/NAMOR MA,Hero,3567,530,194,102820,0.03469169422291383
5509,"SUEE, FAH LO",Hero,46,21,5,105,0.4380952380952381
5510,SUGAR MAN,Villain,47,12,8,96,0.4895833333333333
5511,SUICIDE/CHRIS DANIEL,Hero,4,2,2,4,1.0
5512,"SUKHAROV, DIMITRI",Hero,1,1,1,1,1.0
5513,"SUKHAROV, VIKTORIA",Hero,1,1,1,1,1.0
5514,"SUMMERS, DEBORAH",Hero,10,1,4,4,2.5
5515,"SUMMERS, MADELYNE MA",Hero,881,79,64,5056,0.174248417721519
5516,"SUMMERS, NATHAN CHRI",Hero,1729,258,110,28380,0.06092318534178999
5517,"SUMMERS, PHILIP",Hero,10,1,4,4,2.5
5518,"SUMMERS, SCOTT III |",Hero,192,17,24,408,0.47058823529411764
5519,SUMO,Hero,35,6,7,42,0.8333333333333334
5520,"SUN, LIN",Hero,47,26,8,208,0.22596153846153846
5521,SUN-TAO,Hero,3,3,1,3,1.0
5522,SUNDANCE,Hero,2,2,1,2,1.0
5523,SUNDER,Villain,352,16,32,512,0.6875
5524,SUNDOWN/DR. DAVE LOW,Hero,11,2,4,8,1.375
5525,SUNDRAGON/PAMELA DOU,Hero,14,4,5,20,0.7
5526,SUNFIRE/SHIRO YASHID,Hero,10,1,4,4,2.5
5527,SUNFIRE/SHIRO YOSHID,Hero,619,62,62,3844,0.1610301768990635
5528,SUNSET,Hero,1,1,1,1,1.0
5529,SUNSET GRACE,Hero,1,1,1,1,1.0
5530,SUNSHINE/AUTUMN MACR,Hero,8,4,3,12,0.6666666666666666
5531,SUNSPOT/ROBERTO DACO,Hero,1747,212,117,24804,0.07043218835671666
5532,SUNSPYRE/LEYU YOSHID,Hero,12,4,3,12,1.0
5533,SUNSTROKE/,Villain,149,2,16,32,4.65625
5534,SUNTURION II/MIKE ST,Villain,1,1,1,1,1.0
5535,SUNTURION/ARTHUR DEA,Villain,73,7,12,84,0.8690476190476191
5536,SUPER SABRE/MARTIN F,Hero,239,16,21,336,0.7113095238095238
5537,SUPER SKRULL/KL'RT,Hero,359,46,33,1518,0.23649538866930173
5538,SUPER-ADAPTOID/ALESS,Villain,205,21,27,567,0.36155202821869487
5539,SUPER-ANDROID F-4,Hero,7,2,3,6,1.1666666666666667
5540,SUPER-NOVA,Hero,8,4,2,8,1.0
5541,SUPER-PATRIOT,Villain,3,1,2,2,1.5
5542,SUPERCHARGER/,Hero,167,2,17,34,4.911764705882353
5543,"SUPERIA/WENTWORTH, D",Hero,426,10,31,310,1.3741935483870968
5544,SUPREME COMMANDER,Hero,5,2,2,4,1.25
5545,SUPREME INTELLIGENCE,Hero,338,49,37,1813,0.18643132928847214
5546,SUPREME ONE,Hero,7,2,3,6,1.1666666666666667
5547,SUPREMOR,Hero,44,5,7,35,1.2571428571428571
5548,SURESHOT,Hero,19,2,6,12,1.5833333333333333
5549,SURGE,Hero,6,1,3,3,2.0
5550,SURGEON GENERAL/ANGE,Hero,2,2,1,2,1.0
5551,SURTUR,Hero,102,30,11,330,0.3090909090909091
5552,"SUTTON, JOHN",Hero,1,1,1,1,1.0
5553,"SUVOROV, ADMIRAL GRI",Hero,53,2,9,18,2.9444444444444446
5554,SUWAN,Hero,25,8,5,40,0.625
5555,SUZIE,Hero,7,5,2,10,0.7
5556,SVAROG,Hero,66,1,11,11,6.0
5557,SVYATOGOR/SASHA POKR,Hero,2,2,1,2,1.0
5558,"SWANN, DR. EVAN",Hero,236,10,27,270,0.8740740740740741
5559,SWARM/FRITZ VON MEYE,Hero,11,6,3,18,0.6111111111111112
5560,SWEEPZWEAK,Hero,15,1,5,5,3.0
5561,SWIFT/,Hero,1,1,1,1,1.0
5562,SWITCH/DEVON ALOMAR,Hero,12,3,3,9,1.3333333333333333
5563,"SWITZLER, BEVERLY",Hero,94,45,13,585,0.1606837606837607
5564,SWORDSMAN II/COTATI,Hero,130,11,21,231,0.5627705627705628
5565,SWORDSMAN III/PHILIP,Hero,126,22,17,374,0.33689839572192515
5566,SWORDSMAN IV/,Hero,1,1,1,1,1.0
5567,SWORDSMAN/JACQUES DU,Hero,550,48,50,2400,0.22916666666666666
5568,SYBIL,Hero,1,1,1,1,1.0
5569,SYBYL DORN,Hero,43,6,7,42,1.0238095238095237
5570,SYLPH,Hero,1,1,1,1,1.0
5571,SYNAPSE/,Hero,7,3,2,6,1.1666666666666667
5572,SYNARIO/ANGELA BRADF,Hero,3,1,2,2,1.5
5573,SYNCH/EVERETT THOMAS,Hero,279,71,34,2414,0.1155758077879039
5574,SYNRAITH,Hero,2,2,1,2,1.0
5575,SYPHONN,Hero,10,3,3,9,1.1111111111111112
5576,SYRRH,Hero,3,1,2,2,1.5
5577,"SZARDOS, MARGALI",Hero,142,19,26,494,0.2874493927125506
5578,"SZARDOS, STEFAN",Hero,1,1,1,1,1.0
5579,SZARKUS,Hero,1,1,1,1,1.0
5580,T,Hero,10,3,3,9,1.1111111111111112
5581,T'CHAKA,Hero,18,4,5,20,0.9
5582,T'KYLL ALABAR,Hero,5,2,2,4,1.25
5583,T-RAY/WADE WILSON,Villain,32,8,5,40,0.8
5584,"TABESHAW, HARRY",Hero,9,4,3,12,0.75
5585,TABOO,Hero,17,6,4,24,0.7083333333333334
5586,TABULA RASA,Hero,7,3,2,6,1.1666666666666667
5587,TABUR,Villain,4,2,2,4,1.0
5588,TAE,Hero,6,1,3,3,2.0
5589,TAGAK,Hero,160,4,17,68,2.3529411764705883
5590,TAGAR,Hero,54,15,11,165,0.32727272727272727
5591,TAI,Hero,19,11,4,44,0.4318181818181818
5592,TAI II,Hero,92,17,18,306,0.3006535947712418
5593,TAIFU/TOSHIO SASAKI,Hero,8,6,2,12,0.6666666666666666
5594,"TAKACHIHO, HIRO",Hero,149,5,17,85,1.7529411764705882
5595,"TAKACHIHO, MRS.",Hero,12,3,3,9,1.3333333333333333
5596,"TAKAHAMA, JANE",Hero,112,2,15,30,3.7333333333333334
5597,"TAKAHAMA, ROBERT",Hero,112,2,15,30,3.7333333333333334
5598,"TAKAHASHI, REI",Hero,3,1,2,2,1.5
5599,TAKAR,Hero,1,1,1,1,1.0
5600,"TAKIMOTO, RON",Hero,13,2,4,8,1.625
5601,TAKU,Hero,33,8,7,56,0.5892857142857143
5602,"TAL, GENERAL",Hero,3,1,2,2,1.5
5603,"TALBOT, GLENN",Villain,293,120,27,3240,0.0904320987654321
5604,"TALBOT, MAJ. MATT",Hero,29,8,6,48,0.6041666666666666
5605,TALISMAN,Hero,78,3,12,36,2.1666666666666665
5606,TALISMAN II/ELIZABET,Hero,193,57,27,1539,0.1254061078622482
5607,TALISMAN III/NAHITA,Hero,1,1,1,1,1.0
5608,TALO,Hero,3,1,2,2,1.5
5609,TALOS,Villain,2,2,1,2,1.0
5610,TANA NILE,Villain,144,32,22,704,0.20454545454545456
5611,"TANAKA, GEORGE",Hero,1,1,1,1,1.0
5612,"TANAKA, KENJIRO",Hero,191,23,29,667,0.2863568215892054
5613,"TANAKA, OPAL",Hero,45,12,8,96,0.46875
5614,"TANAKA, RITA",Hero,1,1,1,1,1.0
5615,TANGERINE 2013,Hero,3,1,2,2,1.5
5616,"TANNEN, PAUL",Hero,5,2,2,4,1.25
5617,"TANNEN, VINCENT",Hero,7,3,2,6,1.1666666666666667
5618,"TANNER, ARCHIE",Hero,21,1,6,6,3.5
5619,"TANNER, JACKO",Hero,7,5,2,10,0.7
5620,TANTE MATTIE,Hero,52,7,10,70,0.7428571428571429
5621,TANTRUM/,Hero,1,1,1,1,1.0
5622,TAR,Hero,7,3,2,6,1.1666666666666667
5623,TARAKIS,Hero,45,7,8,56,0.8035714285714286
5624,TARANTULA II/CAPT. L,Villain,79,10,12,120,0.6583333333333333
5625,TARANTULA/ANTON MIGU,Villain,73,13,10,130,0.5615384615384615
5626,TARBABY,Villain,303,7,24,168,1.8035714285714286
5627,TAREE,Hero,1,1,1,1,1.0
5628,TAREVA,Hero,6,1,3,3,2.0
5629,TARGET,Hero,3,3,1,3,1.0
5630,TARGON,Hero,57,5,8,40,1.425
5631,TARNOK-KOL,Hero,10,1,4,4,2.5
5632,TAROOK,Hero,6,1,3,3,2.0
5633,TAROT/MARIE-ANGE COL,Villain,166,17,18,306,0.5424836601307189
5634,"TARR, BLACK JACK",Hero,167,102,9,918,0.18191721132897604
5635,TARTARUS,Hero,15,2,5,10,1.5
5636,TASHA,Hero,6,1,3,3,2.0
5637,TASKMASTER,Villain,214,25,30,750,0.2853333333333333
5638,TATSU'O,Hero,53,7,10,70,0.7571428571428571
5639,TATTERDEMALION/,Villain,60,12,7,84,0.7142857142857143
5640,"TAUREY, SIR WILLIAM",Hero,2,2,1,2,1.0
5641,"TAUREY, WILLIAM MALC",Hero,12,5,3,15,0.8
5642,TAURUS II/,Villain,27,3,6,18,1.5
5643,TAURUS/CORNELIUS VAN,Villain,97,15,10,150,0.6466666666666666
5644,"TAYLOR, JACK",Hero,3,1,2,2,1.5
5645,"TAYLOR, JENNA",Hero,38,5,7,35,1.0857142857142856
5646,"TAYLOR, LEILA",Hero,115,38,17,646,0.1780185758513932
5647,TECH-NOIR/,Hero,38,3,8,24,1.5833333333333333
5648,TECHNARX,Hero,8,5,2,10,0.8
5649,TECHNOCRAT/RANDY,Hero,2,2,1,2,1.0
5650,TECHNOSPIKE,Hero,12,2,4,8,1.5
5651,TEFRAL,Hero,50,6,10,60,0.8333333333333334
5652,TEI,Hero,1,1,1,1,1.0
5653,TELLIS,Hero,10,3,3,9,1.1111111111111112
5654,TEMPEST II/NICOLETTE,Hero,36,5,6,30,1.2
5655,TEMPEST/GRANNZ,Hero,120,11,19,209,0.5741626794258373
5656,TEMPLAR/IAN FITZWILL,Hero,7,2,3,6,1.1666666666666667
5657,"TEMPLE, CLAIRE",Hero,74,30,14,420,0.1761904761904762
5658,TEMPO,Villain,45,6,10,60,0.75
5659,TEMPUS,Villain,17,7,5,35,0.4857142857142857
5660,TEN FOR,Hero,54,6,12,72,0.75
5661,TEN-THIRTIFOR,Hero,3,1,2,2,1.5
5662,TENDRIL/RIVER VERYS,Hero,9,4,3,12,0.75
5663,TENEBRAE,Hero,13,6,3,18,0.7222222222222222
5664,TENELLE,Hero,1,1,1,1,1.0
5665,"TENG, NIKKI",Hero,15,1,5,5,3.0
5666,"TENKO, CARTER",Hero,7,3,2,6,1.1666666666666667
5667,"TENNYSON, JACOB",Hero,3,1,2,2,1.5
5668,TENPIN/ALVIN HEALEY,Villain,54,4,8,32,1.6875
5669,TEQUILA/,Hero,4,4,1,4,1.0
5670,TERMINATOR,Hero,13,8,3,24,0.5416666666666666
5671,TERMINATOR II/PRINCE,Hero,11,5,2,10,1.1
5672,TERMINUS,Villain,9,7,2,14,0.6428571428571429
5673,TERRAFORMER/SAM,Hero,29,5,6,30,0.9666666666666667
5674,TERRAX,Villain,21,3,5,15,1.4
5675,TERRAX II/TYROS,Villain,214,22,26,572,0.3741258741258741
5676,TERRAXIA,Hero,80,3,11,33,2.4242424242424243
5677,"TERREL, DEBORAH",Hero,10,1,4,4,2.5
5678,TERRIGENE,Hero,1,1,1,1,1.0
5679,TERROR II,Hero,63,10,11,110,0.5727272727272728
5680,TERROR/LASLO PEVELY,Hero,39,9,6,54,0.7222222222222222
5681,TESS-ONE,Villain,24,5,6,30,0.8
5682,TESSA,Hero,493,34,46,1564,0.31521739130434784
5683,TETHERBLOOD/,Hero,1,1,1,1,1.0
5684,TETHRA,Hero,2,2,1,2,1.0
5685,TEUTONIC KNIGHT/FRAN,Hero,2,2,1,2,1.0
5686,TEXAS TWISTER/DREW D,Hero,177,13,24,312,0.5673076923076923
5687,TEZCATLIPOCA,Hero,66,1,11,11,6.0
5688,THAIS,Hero,5,2,2,4,1.25
5689,THAKOS,Hero,28,10,6,60,0.4666666666666667
5690,THALLIUM,Hero,29,2,8,16,1.8125
5691,"THAMES, SERIPHA",Hero,4,2,2,4,1.0
5692,"THAN, VELENA",Hero,3,1,2,2,1.5
5693,THANADEMOS,Hero,1,1,1,1,1.0
5694,THANE ECTOR,Hero,43,6,7,42,1.0238095238095237
5695,THANOS,Villain,1101,97,85,8245,0.13353547604608854
5696,THANOS DOPPELGANGER,Villain,552,13,40,520,1.0615384615384615
5697,THENA,Hero,429,55,54,2970,0.14444444444444443
5698,THERA,Hero,26,6,6,36,0.7222222222222222
5699,THERAK,Hero,63,5,15,75,0.84
5700,THERMAL MAN,Hero,5,3,2,6,0.8333333333333334
5701,THERMITE/,Hero,12,3,3,9,1.3333333333333333
5702,THERMO II/,Hero,15,1,5,5,3.0
5703,THERMO/DR. WALTER MI,Hero,13,2,4,8,1.625
5704,THERNON,Hero,10,1,4,4,2.5
5705,THIN MAN/BRUCE DICKS,Hero,36,10,6,60,0.6
5706,THING DOPPELGANGER,Villain,231,1,21,21,11.0
5707,THING DOPPELGANGER I,Villain,281,6,26,156,1.8012820512820513
5708,THING/BENJAMIN J. GR,Hero,5950,963,283,272529,0.0218325389224633
5709,THINGEE,Hero,1,1,1,1,1.0
5710,THINKER,Hero,625,48,53,2544,0.2456761006289308
5711,THOG,Villain,28,1,7,7,4.0
5712,"THOMAS, BECKY",Hero,6,1,3,3,2.0
5713,"THOMAS, COMMANDER DA",Hero,82,27,13,351,0.2336182336182336
5714,"THOMAS, DR. JOHN",Hero,17,2,5,10,1.7
5715,"THOMAS, DR. STAN",Hero,2,2,1,2,1.0
5716,"THOMAS, IDA",Hero,2,2,1,2,1.0
5717,"THOMAS, JEANIE",Hero,3,1,2,2,1.5
5718,"THOMAS, KIM HO TWAE",Hero,1,1,1,1,1.0
5719,"THOMAS, ROY",Hero,102,8,17,136,0.75
5720,"THOMPSON, EUGENE FLA",Hero,1824,243,96,23328,0.07818930041152264
5721,"THOMPSON, HARRISON",Hero,32,2,7,14,2.2857142857142856
5722,"THOMPSON, JESSICA JE",Hero,27,2,6,12,2.25
5723,"THOMPSON, ROSIE",Hero,32,2,7,14,2.2857142857142856
5724,THOR II/ROGER RED NO,Hero,82,23,9,207,0.3961352657004831
5725,THOR III DOPPELGANGE,Hero,395,3,31,93,4.247311827956989
5726,THOR IV/DARGO,Hero,22,6,5,30,0.7333333333333333
5727,THOR REPLICOID,Hero,31,5,8,40,0.775
5728,THOR | EARTH 253,Hero,2,2,1,2,1.0
5729,THOR | MUTANT X-VERS,Hero,66,1,11,11,6.0
5730,THOR/DR. DONALD BLAK,Hero,6066,956,268,256208,0.023676075688503093
5731,THORNN,Villain,54,6,8,48,1.125
5732,THORNN II/LUCIA CALL,Villain,45,7,8,56,0.8035714285714286
5733,"THORPE, GAVIN",Hero,29,3,7,21,1.380952380952381
5734,"THORPE, GORDON",Hero,1,1,1,1,1.0
5735,"THORPE, LUKE",Hero,3,3,1,3,1.0
5736,"THORSON, DR. WALTER",Hero,8,2,3,6,1.3333333333333333
5737,THOUSAND,Villain,5,3,2,6,0.8333333333333334
5738,THRAXON,Hero,19,2,5,10,1.9
5739,THREADGOLD,Hero,4,2,2,4,1.0
5740,THREE-FACE,Hero,1,1,1,1,1.0
5741,THREETREES,Hero,6,1,3,3,2.0
5742,THRENODY,Hero,104,17,17,289,0.35986159169550175
5743,THUG,Hero,19,11,4,44,0.4318181818181818
5744,"THULE, GEN.",Villain,20,3,5,15,1.3333333333333333
5745,THUMBELLINA,Hero,43,4,9,36,1.1944444444444444
5746,THUMPER,Hero,9,2,3,6,1.5
5747,THUNDERBALL/DR. ELIO,Villain,766,58,47,2726,0.280997798972854
5748,THUNDERBIRD II/JAMES,Hero,1079,127,90,11430,0.09440069991251093
5749,THUNDERBIRD III/NEAL,Hero,161,19,19,361,0.44598337950138506
5750,THUNDERBIRD/JOHN PRO,Hero,31,8,8,64,0.484375
5751,THUNDERBOLT II/LUIS,Hero,10,1,4,4,2.5
5752,THUNDERBOLT/BILLY CA,Hero,9,6,2,12,0.75
5753,THUNDERFIST/,Hero,2,2,1,2,1.0
5754,THUNDERHEAD/,Hero,5,2,2,4,1.25
5755,THUNDERSTRIKE/ERIC K,Hero,1579,141,109,15369,0.10273928036957512
5756,THUNDERSWORD,Villain,16,2,5,10,1.6
5757,THUNDRA,Hero,246,33,28,924,0.2662337662337662
5758,"THURM, ETHAN",Hero,10,5,3,15,0.6666666666666666
5759,TIAMAT,Hero,6,3,2,6,1.0
5760,TICKTOCK,Hero,90,9,12,108,0.8333333333333334
5761,"TIERS, MICHELLE",Hero,20,2,5,10,2.0
5762,TIGER SHARK/TODD ARL,Villain,659,46,51,2346,0.28090366581415177
5763,TIGER WYLDE,Hero,3,1,2,2,1.5
5764,TIGRA/GREER NELSON,Hero,1485,169,112,18928,0.07845519864750634
5765,TIKUAK,Hero,25,2,6,12,2.0833333333333335
5766,"TILBY, TRISH/PATRICI",Hero,969,70,75,5250,0.18457142857142858
5767,TILDA,Hero,10,1,4,4,2.5
5768,TILLIE THE HUN/MATIL,Villain,25,3,5,15,1.6666666666666667
5769,"TILTON, ROLAND R.",Hero,15,3,4,12,1.25
5770,TIMBERIUS,Villain,103,14,10,140,0.7357142857142858
5771,TIMBERIUS II,Villain,43,2,8,16,2.6875
5772,TIMEBOMB/LOUIS JOUBE,Hero,15,1,5,5,3.0
5773,TIMESHADOW,Hero,69,2,11,22,3.1363636363636362
5774,TIMESLIP/RINA PATEL,Hero,22,15,4,60,0.36666666666666664
5775,TIMESLOT,Hero,15,1,5,5,3.0
5776,TIMMONS,Hero,7,3,2,6,1.1666666666666667
5777,TINAC,Hero,1,1,1,1,1.0
5778,"TINKER, SHEA",Hero,9,3,3,9,1.0
5779,TINKERER,Villain,203,16,32,512,0.396484375
5780,TITAN,Hero,117,7,19,133,0.8796992481203008
5781,"TITAN, TRISH",Hero,1,1,1,1,1.0
5782,TITANIA II/MARY SKEE,Villain,1331,45,83,3735,0.3563587684069612
5783,TITANIA/,Villain,67,6,11,66,1.0151515151515151
5784,TITANIUM MAN III/BOR,Villain,21,1,6,6,3.5
5785,TITANIUM MAN/BORIS B,Villain,110,21,16,336,0.3273809523809524
5786,TITHE COLLECTOR,Hero,3,1,2,2,1.5
5787,TIWAZ,Hero,14,3,4,12,1.1666666666666667
5788,TOAD/MORTIMER TOYNBE,Villain,685,55,58,3190,0.21473354231974923
5789,TOBIAS,Hero,35,4,7,28,1.25
5790,"TODD, FISHER",Hero,28,12,6,72,0.3888888888888889
5791,"TOFIELD, FRANCESCA",Hero,3,1,2,2,1.5
5792,TOI/REXEL TOIVEN,Hero,32,3,6,18,1.7777777777777777
5793,TOKEN,Hero,8,4,2,8,1.0
5794,TOKKOTS,Hero,35,6,7,42,0.8333333333333334
5795,TOL-NOK,Hero,10,1,4,4,2.5
5796,TOLLIVER,Hero,105,7,18,126,0.8333333333333334
5797,"TOLLIVER, EMMA",Hero,5,3,2,6,0.8333333333333334
5798,"TOLLIVER, MELBA",Hero,3,1,2,2,1.5
5799,"TOLLIVER, REV. JACKS",Hero,16,4,4,16,1.0
5800,"TOLLIVER, SHERIFF JO",Hero,8,5,2,10,0.8
5801,TOLOC,Hero,2,2,1,2,1.0
5802,TOM THUMB/THOMAS THO,Hero,77,18,7,126,0.6111111111111112
5803,TOMAZOOMA,Hero,7,2,3,6,1.1666666666666667
5804,TOMAZOOMA II,Hero,3,1,2,2,1.5
5805,TOMBSTONE/LONNIE THO,Villain,305,46,29,1334,0.22863568215892055
5806,TOMMY LIGHTNING/,Hero,2,2,1,2,1.0
5807,TOMORROW HAWK/CEYOTE,Hero,3,1,2,2,1.5
5808,TONGAH,Hero,82,16,12,192,0.4270833333333333
5809,TOOTHGNASHER,Hero,6,1,3,3,2.0
5810,TOOTHGRINDER,Hero,6,1,3,3,2.0
5811,TOPAZ,Villain,105,54,10,540,0.19444444444444445
5812,TOPSPIN/DARREN MITCH,Hero,116,6,15,90,1.288888888888889
5813,TORES,Hero,17,2,5,10,1.7
5814,TORG,Hero,16,2,5,10,1.6
5815,TORGO,Hero,32,12,6,72,0.4444444444444444
5816,"TORK, LT.",Hero,14,2,4,8,1.75
5817,"TORK, SGT.",Hero,94,16,16,256,0.3671875
5818,TORO II/BENITO SERRA,Hero,29,2,7,14,2.0714285714285716
5819,TORO/TOM RAYMOND,Hero,127,46,18,828,0.15338164251207728
5820,TORPEDO,Hero,3,1,2,2,1.5
5821,TORPEDO II/MICHAEL S,Hero,1,1,1,1,1.0
5822,TORPEDO III/BROCK JO,Hero,423,31,41,1271,0.33280881195908735
5823,TORQUE II,Hero,6,1,3,3,2.0
5824,TOSHI,Hero,2,2,1,2,1.0
5825,TOTEM,Hero,17,5,4,20,0.85
5826,TOUGH LOVE/,Hero,5,2,2,4,1.25
5827,TOWER,Villain,174,8,24,192,0.90625
5828,"TOWER, BLAKE",Hero,295,41,39,1599,0.18449030644152595
5829,"TOWNSEND, CHRIS",Hero,8,2,3,6,1.3333333333333333
5830,TOY,Hero,49,6,10,60,0.8166666666666667
5831,TRACER,Hero,10,2,4,8,1.25
5832,TRACKER,Hero,15,4,3,12,1.25
5833,TRADER,Hero,68,6,11,66,1.0303030303030303
5834,"TRAINER, DR. SEWARD",Hero,236,31,24,744,0.3172043010752688
5835,TRANTRA,Hero,24,2,7,14,1.7142857142857142
5836,TRAPPER/VOLA,Hero,20,6,4,24,0.8333333333333334
5837,TRAPSTER II/LARRY CU,Villain,1,1,1,1,1.0
5838,TRAPSTER/PETER PETRU,Villain,886,58,64,3712,0.23868534482758622
5839,TRASK,Hero,1,1,1,1,1.0
5840,"TRASK, DR. BOLIVAR",Villain,58,6,11,66,0.8787878787878788
5841,"TRASK, DR. DONALD TR",Hero,2,2,1,2,1.0
5842,"TRASK, LAWRENCE LARR",Hero,68,7,10,70,0.9714285714285714
5843,"TRASK, RAYMOND",Hero,22,3,6,18,1.2222222222222223
5844,TRAUMA,Hero,7,2,3,6,1.1666666666666667
5845,TRAVELER,Hero,1,1,1,1,1.0
5846,"TRAVELLER, DR. JUDAS",Villain,95,14,12,168,0.5654761904761905
5847,"TRAVERS, MIKE",Hero,17,8,2,16,1.0625
5848,"TRAYNOR, HARLEY",Hero,12,2,5,10,1.2
5849,TREMELO/,Hero,2,2,1,2,1.0
5850,"TREMONT, JONATHAN",Hero,67,7,13,91,0.7362637362637363
5851,"TREVANE, DET. CONNOR",Hero,94,12,12,144,0.6527777777777778
5852,"TREVANI, DANIKA",Hero,3,1,2,2,1.5
5853,"TREVOR, STEVE",Hero,10,1,4,4,2.5
5854,TREVORIK,Hero,2,2,1,2,1.0
5855,TRI-SENTINEL,Villain,5,2,2,4,1.25
5856,TRIATHLON/DELROY GAR,Hero,385,35,44,1540,0.25
5857,TRIAX,Hero,13,4,3,12,1.0833333333333333
5858,TRICKSHOT,Villain,57,8,9,72,0.7916666666666666
5859,TRICKSTER,Hero,10,1,4,4,2.5
5860,"TRIMPE, HERB",Hero,1,1,1,1,1.0
5861,TRION,Hero,24,2,6,12,2.0
5862,TRITON,Hero,1276,119,76,9044,0.14108801415302963
5863,TRITON DOPPELGANGER,Villain,276,2,25,50,5.52
5864,TRITON | MUTANT X-VE,Hero,55,1,10,10,5.5
5865,TROLL/,Villain,34,7,5,35,0.9714285714285714
5866,TRUMP/,Hero,10,1,4,4,2.5
5867,TRUTH,Hero,73,7,11,77,0.948051948051948
5868,TRUTH II,Hero,2,2,1,2,1.0
5869,TRYKUR,Hero,1,1,1,1,1.0
5870,TSERRON,Hero,10,1,4,4,2.5
5871,"TSKAROV, GENERAL",Hero,10,3,3,9,1.1111111111111112
5872,"TSO, JASON",Hero,40,8,6,48,0.8333333333333334
5873,"TSUNG, MARCUS",Hero,4,4,1,4,1.0
5874,"TSURAYABA, MATSUO",Villain,234,17,24,408,0.5735294117647058
5875,TU,Hero,3,1,2,2,1.5
5876,TUATARA/COMMANDER AR,Hero,3,1,2,2,1.5
5877,TUC,Hero,15,3,4,12,1.25
5878,TULAK,Hero,7,2,3,6,1.1666666666666667
5879,TULL,Hero,6,1,3,3,2.0
5880,"TULLY, DEREK",Hero,15,2,5,10,1.5
5881,TUMBLER/JOHN ROBERT,Hero,6,2,3,6,1.0
5882,"TUMOLO, DR. JOANNE",Hero,6,4,2,8,0.75
5883,TUNDRA,Hero,1,1,1,1,1.0
5884,TUNGSTEN,Hero,28,1,7,7,4.0
5885,TUPA,Hero,5,2,2,4,1.25
5886,TURBO II (A)/MICHIKO,Hero,335,48,40,1920,0.17447916666666666
5887,TURBO II (B)/MIKE JE,Hero,8,6,2,12,0.6666666666666666
5888,TURK,Hero,106,24,11,264,0.4015151515151515
5889,TURK II,Hero,16,2,5,10,1.6
5890,TURMOIL,Hero,3,1,2,2,1.5
5891,TUSK,Hero,48,9,8,72,0.6666666666666666
5892,TUTINAX,Hero,7,3,3,9,0.7777777777777778
5893,TUVO,Hero,5,2,2,4,1.25
5894,"TWAKI, DR. TED",Hero,18,5,5,25,0.72
5895,TWEEDLEDOPE,Hero,11,3,4,12,0.9166666666666666
5896,TWIT,Hero,1,1,1,1,1.0
5897,TWO-GUN KID,Hero,45,16,7,112,0.4017857142857143
5898,TYCHO,Hero,3,1,2,2,1.5
5899,TYGER TIGER/JESSAN H,Hero,101,38,13,494,0.20445344129554655
5900,"TYGER, LORD",Hero,268,16,22,352,0.7613636363636364
5901,TYGERSTRYKE/,Hero,17,3,5,15,1.1333333333333333
5902,TYN-DARMUTH,Hero,1,1,1,1,1.0
5903,TYNDAR,Hero,10,3,4,12,0.8333333333333334
5904,"TYNE, ELIZABETH/JANI",Hero,15,7,2,14,1.0714285714285714
5905,TYPEFACE/GORDON THOM,Hero,8,2,3,6,1.3333333333333333
5906,TYPHOID MARY | MUTAN,Villain,9,2,3,6,1.5
5907,TYPHOID MARY/MARY ME,Villain,182,37,20,740,0.24594594594594596
5908,TYPHON,Hero,24,5,6,30,0.8
5909,TYPHOON/,Hero,3,1,2,2,1.5
5910,TYR,Hero,67,16,9,144,0.4652777777777778
5911,TYRAK,Hero,33,8,5,40,0.825
5912,TYRANNUS,Villain,177,33,23,759,0.233201581027668
5913,TYRANT,Villain,38,7,6,42,0.9047619047619048
5914,TYRUS,Hero,10,1,4,4,2.5
5915,TYRUS KRILL,Hero,1,1,1,1,1.0
5916,U-GO GIRL/EDIE,Hero,8,2,3,6,1.3333333333333333
5917,U-MAN/MERRANO,Hero,65,14,11,154,0.42207792207792205
5918,UATU,Hero,1548,115,107,12305,0.12580251930109712
5919,UATU | MUTANT X-VERS,Hero,21,1,6,6,3.5
5920,UGLY JOHN/STEVE,Hero,2,2,1,2,1.0
5921,ULARA,Hero,1,1,1,1,1.0
5922,ULIK,Villain,256,45,25,1125,0.22755555555555557
5923,ULTARNT,Hero,15,1,5,5,3.0
5924,ULTIMA,Hero,2,2,1,2,1.0
