,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
4064,ONSLAUGHT II,Villain,3926,18,109,1962,2.001019367991845
4065,OPSIDIAN/,Hero,210,1,20,20,10.5
4066,ORACLE/LADY SIBYL,Hero,5549,18,156,2808,1.976139601139601
4067,ORB,Villain,441,10,38,380,1.1605263157894736
4068,ORBIT,Hero,171,1,18,18,9.5
4069,ORIGIN/PHYLLIS TWOMB,Hero,403,2,30,60,6.716666666666667
4070,ORIKAL,Hero,799,9,47,423,1.8888888888888888
4071,ORINI,Hero,134,6,15,90,1.488888888888889
4072,ORKA,Villain,3656,20,123,2460,1.4861788617886178
4073,ORPHAN,Hero,36,1,8,8,4.5
4074,ORPHAN II/GUY SMITH,Hero,105,1,14,14,7.5
4075,ORPHAN-MAKER/PETER,Villain,1967,11,74,814,2.4164619164619165
4076,ORWELL,Hero,49,2,9,18,2.7222222222222223
4077,OSAMA,Hero,448,4,30,120,3.7333333333333334
4078,"OSBORN, EMILY",Hero,28,1,7,7,4.0
4079,"OSBORN, HARRY",Villain,11197,182,271,49322,0.22701836908478976
4080,"OSBORN, LIZ ALLAN",Hero,12929,145,349,50605,0.2554885880841814
4081,"OSBORN, NORMAN",Hero,97,2,13,26,3.730769230769231
4082,"OSBORN, NORMIE",Hero,5674,49,187,9163,0.6192295099858125
4083,OSHIMA,Hero,63,3,9,27,2.3333333333333335
4084,OSHTUR,Hero,242,3,25,75,3.2266666666666666
4085,OSIRIS,Hero,1657,5,64,320,5.178125
4086,"OSNICK, OLLIE",Hero,71,3,12,36,1.9722222222222223
4087,OSWALD,Hero,49,2,9,18,2.7222222222222223
4088,OTHER,Villain,218,3,20,60,3.6333333333333333
4089,OTHER II,Villain,45,1,9,9,5.0
4090,OTOMO,Hero,36,1,8,8,4.5
4091,OUBLIETTE/,Hero,10,1,4,4,2.5
4092,OUIJA/,Hero,171,1,18,18,9.5
4093,OUTLAW/NIGEL HIGGINS,Hero,108,5,12,60,1.8
4094,OUTRIDER II/MARTIN Z,Hero,36,1,8,8,4.5
4095,OUTRIDER/OCLIN UWIR,Hero,147,2,17,34,4.323529411764706
4096,OVERBOSS DIXON,Hero,247,8,24,192,1.2864583333333333
4097,OVERMIND/GROM,Villain,1699,19,70,1330,1.2774436090225565
4098,OVERRIDE/DR. GREGORY,Hero,1006,11,64,704,1.4289772727272727
4099,OVERRIDER/,Villain,131,3,14,42,3.119047619047619
4100,OWAYODATA,Hero,36,1,8,8,4.5
4101,OWL/LELAND OWLSLEY,Villain,1005,28,68,1904,0.5278361344537815
4102,OX,Hero,810,9,49,441,1.836734693877551
4103,OX II/DR. KARL STRAG,Hero,15,1,5,5,3.0
4104,OX III,Hero,349,6,32,192,1.8177083333333333
4105,OX IV,Hero,353,3,31,93,3.795698924731183
4106,OXBOW/,Hero,1149,7,65,455,2.525274725274725
4107,"OXNARD, PHIL",Hero,66,1,11,11,6.0
4108,"OXTON, PROFESSOR HEN",Hero,285,3,23,69,4.130434782608695
4109,"OZ, DR. MALACHI",Hero,21,1,6,6,3.5
4110,OZYMANDIAS,Villain,2901,23,105,2415,1.2012422360248447
4111,P,Hero,28,1,7,7,4.0
4112,P'KAR,Hero,231,1,21,21,11.0
4113,"P'KRRD, CAPTAIN",Hero,136,1,16,16,8.5
4114,"PACE, MICHAEL",Hero,55,1,10,10,5.5
4115,"PACKER, ARTIE",Hero,40,3,8,24,1.6666666666666667
4116,PAGAN,Hero,462,4,31,124,3.725806451612903
4117,"PAGE, KAREN",Hero,10125,165,311,51315,0.19731072785735165
4118,PAI,Hero,171,1,18,18,9.5
4119,"PAIBOK, CAPT. [SKRUL",Villain,3700,7,97,679,5.44918998527246
4120,PAIN,Hero,34,2,7,14,2.4285714285714284
4121,"PAINE, DR.",Hero,25,2,6,12,2.0833333333333335
4122,PAINTER/WILHELM VON,Villain,397,4,28,112,3.544642857142857
4123,PAKAI,Hero,36,1,8,8,4.5
4124,PALADIN/PAUL DENNIS,Villain,15186,38,301,11438,1.3276796642769715
4125,"PALERMO, HARRIET ROS",Hero,2014,17,79,1343,1.4996276991809383
4126,"PALERMO, VICTOR",Hero,2031,18,80,1440,1.4104166666666667
4127,"PALMIOTTI, JIMMY",Hero,820,1,40,40,20.5
4128,PAM,Hero,92,2,13,26,3.5384615384615383
4129,PANDEMONIA,Villain,273,2,25,50,5.46
4130,PANTHER CUB/,Hero,28,1,7,7,4.0
4131,PAPA GRANITE,Hero,55,1,10,10,5.5
4132,PAPA HAGG,Hero,394,2,29,58,6.793103448275862
4133,PAPA NEBO,Hero,6,1,3,3,2.0
4134,PARADIGM,Villain,298,3,24,72,4.138888888888889
4135,PARADOX,Hero,78,2,13,26,3.0
4136,PARADOX II,Hero,91,1,13,13,7.0
4137,"PARADY, CAPT. RONALD",Hero,36,1,8,8,4.5
4138,PARALYZER,Hero,1498,14,71,994,1.5070422535211268
4139,"PARETSKY, DR. GARY",Hero,1810,18,74,1332,1.3588588588588588
4140,"PARETTI, TONY",Hero,21,1,6,6,3.5
4141,PARIS,Hero,1511,19,74,1406,1.0746799431009957
4142,"PARK, ARCHIE",Hero,210,4,24,96,2.1875
4143,"PARKER, BEN",Hero,634,14,44,616,1.0292207792207793
4144,"PARKER, HORACE",Hero,36,1,8,8,4.5
4145,"PARKER, MARY",Hero,366,4,28,112,3.267857142857143
4146,"PARKER, MARY (ROBOT)",Hero,411,11,32,352,1.1676136363636365
4147,"PARKER, MAY",Hero,20275,377,506,190762,0.1062842704521865
4148,"PARKER, MAY II",Hero,325,1,25,25,13.0
4149,"PARKER, MAY III",Hero,325,1,25,25,13.0
4150,"PARKER, MAY | TIMESL",Hero,351,1,26,26,13.5
4151,"PARKER, PETER | TIME",Hero,351,1,26,26,13.5
4152,"PARKER, RICHARD",Hero,403,5,31,155,2.6
4153,"PARKER, RICHARD (ROB",Hero,347,10,28,280,1.2392857142857143
4154,"PARKS, JOE",Hero,116,2,15,30,3.8666666666666667
4155,"PARKS, JUDITH",Hero,144,2,17,34,4.235294117647059
4156,"PARRISH, MAX",Hero,52,3,9,27,1.9259259259259258
4157,PARSON/,Hero,28,1,7,7,4.0
4158,"PARSONS, DR. DEREK",Hero,235,2,21,42,5.595238095238095
4159,"PARTRIDGE, STEVE",Hero,162,3,17,51,3.176470588235294
4160,PAST MASTER/PROFESSO,Villain,5,2,2,4,1.25
4161,PATCH II,Hero,431,5,41,205,2.102439024390244
4162,PATCHWORK/KYLE BARKE,Hero,59,4,9,36,1.6388888888888888
4163,PATHWAY/LAURA DEAN,Hero,3456,33,99,3267,1.0578512396694215
4164,"PATILIO, MARIE",Hero,36,1,8,8,4.5
4165,"PATRICK, KERRY",Hero,461,3,31,93,4.956989247311828
4166,PATRIOT/JEFF MACE,Hero,327,9,25,225,1.4533333333333334
4167,"PATTERSON, JACK",Hero,66,1,11,11,6.0
4168,"PATTON, JESS",Hero,24,2,6,12,2.0
4169,PAVANE,Hero,38,2,8,16,2.375
4170,PAVANE II,Hero,15,1,5,5,3.0
4171,PAYBACK/,Hero,10,3,3,9,1.1111111111111112
4172,"PAYGE, REEVA",Hero,406,1,28,28,14.5
4173,"PAYNE, EDWARD",Hero,78,1,12,12,6.5
4174,"PAYNE, MICHAEL",Hero,78,1,12,12,6.5
4175,PEACEKEEPER/JOSHUA,Hero,101,5,12,60,1.6833333333333333
4176,PEACEMONGER/,Villain,3,1,2,2,1.5
4177,PEARLA,Hero,99,3,13,39,2.5384615384615383
4178,"PEARSON, AUBREY",Hero,67,2,12,24,2.7916666666666665
4179,"PEARSON, MARCY",Hero,995,20,55,1100,0.9045454545454545
4180,PEATOR,Hero,12885,25,226,5650,2.2805309734513273
4181,PECOS BILL,Hero,325,1,25,25,13.0
4182,"PEEL, EMMA",Hero,528,1,32,32,16.5
4183,PELE II,Hero,78,1,12,12,6.5
4184,PELE/MICHI SASAKI,Hero,270,3,22,66,4.090909090909091
4185,PELIALI,Hero,89,2,12,24,3.7083333333333335
4186,"PELTINO, LT.",Hero,120,1,15,15,8.0
4187,PEMBROKE,Hero,426,5,35,175,2.434285714285714
4188,PENANCE III,Hero,1590,6,70,420,3.7857142857142856
4189,PENANCE/MONET ST. CR,Hero,4403,65,164,10660,0.4130393996247655
4190,"PENDRAGON, ARTHUR",Hero,41,3,10,30,1.3666666666666667
4191,"PENNINGTON, AUDRA",Hero,63,2,10,20,3.15
4192,PENNSU,Hero,78,1,12,12,6.5
4193,"PENNYWORTH, J.C.",Hero,537,8,37,296,1.8141891891891893
4194,PENTIGAAR,Hero,347,3,26,78,4.448717948717949
4195,"PEREGRINE, LE/FRANCK",Hero,7693,6,138,828,9.291062801932368
4196,"PEREZ, DET. CECILIA",Hero,52,3,9,27,1.9259259259259258
4197,"PEREZ, GEORGE",Hero,615,4,49,196,3.1377551020408165
4198,PERRIKUS,Villain,800,9,46,414,1.932367149758454
4199,PERSEPHONE,Hero,335,2,28,56,5.982142857142857
4200,PERSEPHONE II,Hero,15,1,5,5,3.0
4201,PERSUASION/KARA KILL,Hero,4165,49,113,5537,0.7522123893805309
4202,PERUN,Hero,674,10,42,420,1.6047619047619048
4203,PESTER,Hero,494,2,30,60,8.233333333333333
4204,PESTILENCE | MUTANT,Hero,150,2,16,32,4.6875
4205,PESTILENCE/CAPT. F.R,Hero,287,5,22,110,2.609090909090909
4206,PET,Hero,72,2,11,22,3.272727272727273
4207,"PETERS, NIGEL",Hero,10,1,4,4,2.5
4208,"PETERS, SHANA TOC",Hero,6,1,3,3,2.0
4209,"PETRIE, JUDGE RICHAR",Hero,66,1,11,11,6.0
4210,"PETROVITCH, DMITRI",Hero,101,2,14,28,3.607142857142857
4211,"PETROVITCH, IVAN",Hero,2018,54,102,5508,0.3663761801016703
4212,"PEYER, DANNY",Hero,42,3,7,21,2.0
4213,PHAE-DOR,Hero,205,4,20,80,2.5625
4214,PHANTAZIA/,Hero,519,7,36,252,2.0595238095238093
4215,PHANTOM,Hero,15,1,5,5,3.0
4216,PHANTOM EAGLE,Hero,19,2,6,12,1.5833333333333333
4217,PHANTOM RIDER II/HAM,Hero,437,7,32,224,1.9508928571428572
4218,PHARAOH KHAFRE,Hero,36,1,8,8,4.5
4219,PHARAOH RAMA-TUT,Hero,23925,102,402,41004,0.5834796605209248
4220,PHASTOS [ETERNAL],Hero,1894,10,80,800,2.3675
4221,PHAT/BILLY BOB REILL,Villain,105,1,14,14,7.5
4222,PHEMOUS,Hero,153,1,17,17,9.0
4223,"PHILIPS, PHILIP",Hero,15,1,5,5,3.0
4224,"PHILLIPS, HANDSOME H",Hero,570,3,36,108,5.277777777777778
4225,"PHILLIPS, SIR GORDON",Hero,496,1,31,31,16.0
4226,"PHIM, FATHER",Hero,221,2,24,48,4.604166666666667
4227,PHINEAS,Hero,194,4,20,80,2.425
4228,PHOBIUS,Hero,2437,8,89,712,3.422752808988764
4229,PHOBOS,Hero,91,1,13,13,7.0
4230,PHOENIX 2013,Hero,367,2,31,62,5.919354838709677
4231,PHOENIX II,Hero,4772,55,147,8085,0.5902288188002474
4232,PHOENIX III/RACHEL S,Hero,19900,134,417,55878,0.3561330040445256
4233,PHOSPHORUS,Hero,728,2,39,78,9.333333333333334
4234,PICARO/FELIPE,Hero,328,2,25,50,6.56
4235,PICO,Hero,326,3,24,72,4.527777777777778
4236,PIECEMEAL/GILBERT BE,Villain,1843,4,65,260,7.088461538461538
4237,"PIERCE, ALEXANDER GO",Villain,2782,38,107,4066,0.6842105263157895
4238,"PIERCE, DONALD",Villain,3855,34,131,4454,0.8655141445891333
4239,PIERSO [TRIONIAN],Hero,105,1,14,14,7.5
4240,"PIERSON, FRED",Hero,18,3,4,12,1.5
4241,PIGSKIN/,Hero,66,1,11,11,6.0
4242,"PIKE, FRISCO",Hero,45,1,9,9,5.0
4243,PILEDRIVER,Villain,78,1,12,12,6.5
4244,PILEDRIVER II/BRIAN,Villain,8102,44,185,8140,0.9953316953316953
4245,PILGRIM,Hero,341,6,31,186,1.8333333333333333
4246,PILGRIMM,Villain,66,1,11,11,6.0
4247,"PILLMAN, JIM",Hero,6,1,3,3,2.0
4248,PINK PEARL/,Hero,1231,6,58,348,3.5373563218390807
4249,"PINKERTON, PERCIVAL",Hero,75,2,11,22,3.409090909090909
4250,"PINKERTON, RUDY",Hero,34,2,7,14,2.4285714285714284
4251,"PINKWATER, ELLA",Hero,5,2,2,4,1.25
4252,PINTA,Hero,21,1,6,6,3.5
4253,PIP/PRINCE GOFERN,Hero,13970,46,236,10856,1.286845983787767
4254,PIPELINE/CORMICK GRI,Hero,3432,17,112,1904,1.8025210084033614
4255,PIPER,Villain,1946,7,78,546,3.5641025641025643
4256,PIRANHA,Hero,259,5,26,130,1.9923076923076923
4257,PIRANHA II/,Hero,20,2,5,10,2.0
4258,PIROUETTE/JOBETH,Hero,768,3,41,123,6.2439024390243905
4259,PISCES II,Hero,468,2,31,62,7.548387096774194
4260,PISCES/NOAH PERRICON,Hero,861,7,42,294,2.9285714285714284
4261,PISTON/ANDREI SEMYAN,Hero,171,1,18,18,9.5
4262,PIXIE II/,Hero,91,1,13,13,7.0
4263,PIXIE/ [ETERNAL],Hero,2012,13,101,1313,1.5323686214775323
4264,PLAGUE,Villain,1598,13,60,780,2.0487179487179485
4265,PLANNER,Villain,521,4,37,148,3.52027027027027
4266,PLANTMAN/SAM SMITHER,Villain,6094,32,170,5440,1.120220588235294
4267,PLASMA WRAITH,Hero,66,1,11,11,6.0
4268,PLASMA/,Hero,34,5,7,35,0.9714285714285714
4269,PLAZM,Hero,66,1,11,11,6.0
4270,PLEX INTELLIGENCE,Hero,22,2,6,12,1.8333333333333333
4271,"PLEXICO, DET.",Hero,135,2,16,32,4.21875
4272,"PLUNDER, ADAM KYLE M",Hero,1387,22,69,1518,0.9137022397891963
4273,PLUNDERER/LORD EDGAR,Hero,802,29,53,1537,0.5217957059206246
4274,PLUTO [OLYMPIAN],Villain,4290,33,150,4950,0.8666666666666667
4275,PLUTONIUM,Hero,780,1,39,39,20.0
4276,PO,Hero,239,3,22,66,3.621212121212121
4277,"PO, KIM",Hero,91,1,13,13,7.0
4278,"POGUE, BARTON",Hero,120,1,15,15,8.0
4279,POISON/CECILIA CARDI,Hero,81,9,12,108,0.75
4280,"POITIER, CLAUDE",Hero,519,3,33,99,5.242424242424242
4281,POLARIS DOPPELGANGER,Villain,4687,2,99,198,23.671717171717173
4282,POLARIS | MUTANT X-V,Hero,1976,6,80,480,4.116666666666666
4283,POLARIS/LORNA DANE,Hero,33778,177,571,101067,0.334213937289125
4284,POLESTAR/,Hero,377,2,29,58,6.5
4285,"POLOMBO, CATHY",Hero,136,1,16,16,8.5
4286,POLTERGEIST/MICKEY S,Hero,430,7,30,210,2.0476190476190474
4287,"POMEROY, SYLVIA",Hero,210,1,20,20,10.5
4288,"PONG, WU",Hero,168,5,17,85,1.9764705882352942
4289,POPE,Hero,63,4,9,36,1.75
4290,POPEYE,Hero,528,1,32,32,16.5
4291,POPPA WHEELER,Hero,180,16,14,224,0.8035714285714286
4292,PORCAL,Hero,745,4,37,148,5.033783783783784
4293,PORCUPINE/ALEX GENTR,Villain,5335,20,142,2840,1.8785211267605635
4294,PORGA,Hero,105,1,14,14,7.5
4295,PORTAL/CHARLES LITTL,Hero,364,6,34,204,1.7843137254901962
4296,"PORTER, KIM",Hero,55,1,10,10,5.5
4297,POSITRON/RONNIE,Hero,2679,15,109,1635,1.6385321100917432
4298,"POTTER, BETSY BEATTY",Hero,961,6,47,282,3.4078014184397163
4299,"POTTS, VIRGINIA PEPP",Hero,28,1,7,7,4.0
4300,POUNDCAKES/MARIAN PO,Hero,3626,12,120,1440,2.5180555555555557
4301,POWDERKEG II,Hero,37,2,8,16,2.3125
4302,POWDERKEG/FRANK SKOR,Hero,36,1,8,8,4.5
4303,POWELL,Hero,470,10,38,380,1.236842105263158
4304,"POWELL, AMY",Hero,117,2,14,28,4.178571428571429
4305,"POWELL, GRACE",Hero,927,23,57,1311,0.7070938215102975
4306,"POWELL, JASON",Hero,880,19,56,1064,0.8270676691729323
4307,"POWELL, JONATHAN",Hero,892,20,57,1140,0.7824561403508772
4308,"POWELL, OFFICER MIKE",Hero,391,9,32,288,1.3576388888888888
4309,POWER MAN II | MUTAN,Hero,1225,1,49,49,25.0
4310,POWER MAN III/STEELE,Hero,291,6,27,162,1.7962962962962963
4311,POWER MAN/ERIK JOSTE,Hero,20210,99,453,44847,0.45064329832541755
4312,POWER PRINCESS/ZARDA,Hero,3122,28,121,3388,0.9214876033057852
4313,"POWER, DR. JIM",Hero,5352,58,166,9628,0.5558786871624429
4314,"POWER, DR. MAX",Hero,63,3,11,33,1.9090909090909092
4315,"POWER, LEFTENANT",Hero,253,1,22,22,11.5
4316,"POWER, MARGARET",Hero,4691,53,150,7950,0.590062893081761
4317,POWERHOUSE II/,Hero,15,1,5,5,3.0
4318,POWERHOUSE IV/,Hero,6,1,3,3,2.0
4319,POWERHOUSE/RIEG DAVA,Hero,532,12,37,444,1.1981981981981982
4320,POWERSURGE/ILLARION,Hero,2550,6,84,504,5.059523809523809
4321,PRADDA FOL,Hero,311,6,27,162,1.9197530864197532
4322,"PRAZNIKI, ANNIE",Hero,212,4,23,92,2.3043478260869565
4323,"PRAZNIKI, SYLVIA",Hero,168,3,19,57,2.9473684210526314
4324,"PRAZNIKI, VICTOR",Hero,93,3,14,42,2.2142857142857144
4325,PREECHA,Hero,184,2,18,36,5.111111111111111
4326,"PRENTISS, BETTY DEAN",Hero,428,10,38,380,1.1263157894736842
4327,PRESIDENT ITOES [TRI,Hero,105,1,14,14,7.5
4328,PRESTER JOHN,Hero,800,5,42,210,3.8095238095238093
4329,PRETTY BOY,Villain,1681,12,66,792,2.1224747474747474
4330,PRETTY LARRY,Hero,21,1,6,6,3.5
4331,PRETTY PERSUASIONS/H,Hero,707,8,41,328,2.1554878048780486
4332,PREYY,Hero,629,6,40,240,2.620833333333333
4333,PRIMAX/JAROMEL,Hero,6,1,3,3,2.0
4334,PRIME MOVER,Hero,172,3,23,69,2.4927536231884058
4335,"PRIMO, ALEXIS",Hero,34,3,8,24,1.4166666666666667
4336,PRIMUS,Hero,1040,11,65,715,1.4545454545454546
4337,PRIMUS II,Hero,172,3,17,51,3.372549019607843
4338,PRINCE BAYAN,Hero,194,2,23,46,4.217391304347826
4339,PRINCE REY,Hero,395,7,31,217,1.8202764976958525
4340,"PRINCE, DIANA",Hero,153,1,17,17,9.0
4341,PRINCESS FEN [ATLANT,Hero,144,8,15,120,1.2
4342,PRINCESS NEPTHYS/SAN,Hero,43,3,8,24,1.7916666666666667
4343,PRINCESS PEARLA,Hero,163,5,17,85,1.9176470588235295
4344,PRINCESS PYTHON/ZELD,Villain,6995,35,191,6685,1.0463724756918473
4345,PRINCESS SANDELLA,Hero,475,6,32,192,2.4739583333333335
4346,PRINCESS ZAFINA,Hero,210,1,20,20,10.5
4347,PRINCESS ZANDA,Hero,100,8,12,96,1.0416666666666667
4348,PRISM,Hero,1266,4,53,212,5.971698113207547
4349,"PRO, LE/",Hero,222,3,23,69,3.217391304347826
4350,PROCTOR,Villain,421,6,30,180,2.338888888888889
4351,"PROCTOR, COORDINATOR",Hero,519,5,33,165,3.1454545454545455
4352,PRODIGAL/,Hero,1182,5,56,280,4.2214285714285715
4353,PRODIGY/,Hero,91,1,13,13,7.0
4354,PROFESSOR ANGST/DR.,Hero,388,4,30,120,3.2333333333333334
4355,PROFESSOR GIBBON/,Hero,3,1,2,2,1.5
4356,PROFESSOR POWER/ANTH,Hero,913,10,59,590,1.547457627118644
4357,PROFESSOR X DOPPELGA,Hero,4095,1,90,90,45.5
4358,PROFESSOR X | EARTH,Hero,58,2,10,20,2.9
4359,PROFESSOR X | MUTANT,Hero,687,5,42,210,3.2714285714285714
4360,PROFESSOR X/CHARLES,Hero,69642,496,1089,540144,0.1289322847240736
4361,PROFESSOR XAVIER 201,Hero,152,2,21,42,3.619047619047619
4362,PROGENITOR,Hero,45,1,9,9,5.0
4363,PROJECTOR/,Villain,1693,5,72,360,4.7027777777777775
4364,PROMETHEUS II,Hero,616,9,44,396,1.5555555555555556
4365,PROMETHEUS [OLYMPIAN,Hero,354,5,28,140,2.5285714285714285
4366,PROSH,Hero,664,7,40,280,2.3714285714285714
4367,"PROSPERO, DR./HARPER",Hero,74,2,11,22,3.3636363636363638
4368,PROTECTOR III/,Hero,401,5,33,165,2.43030303030303
4369,PROTEUS II,Villain,1467,8,57,456,3.2171052631578947
4370,PROTO-GOBLIN/VAN ADD,Hero,6,1,3,3,2.0
4371,PROTOCIDE/PRIVATE CL,Hero,316,10,26,260,1.2153846153846153
4372,"PROUST, PAUL",Hero,148,6,18,108,1.3703703703703705
4373,"PROVENZANO, PAULIE",Hero,170,4,16,64,2.65625
4374,PROWLER III/RICK LAW,Villain,127,3,15,45,2.8222222222222224
4375,PROWLER/HOBIE BROWN,Villain,4214,31,151,4681,0.9002349925229651
4376,"PRYDE, CARMEN",Hero,309,3,24,72,4.291666666666667
4377,"PRYDE, TERRI",Hero,309,3,24,72,4.291666666666667
4378,PSI-BORG/,Hero,203,7,20,140,1.45
4379,PSI-LORD/FRANKLIN BE,Hero,2062,31,86,2666,0.77344336084021
4380,PSI-WOLF/NIKOLAI VON,Hero,62,2,10,20,3.1
4381,PSIMON,Hero,94,3,14,42,2.238095238095238
4382,PSIREN,Hero,79,3,12,36,2.1944444444444446
4383,PSYCHE II/PSYKOS/RON,Hero,136,1,16,16,8.5
4384,PSYCHO-MAN,Villain,1551,27,81,2187,0.7091906721536351
4385,PSYKLOP,Hero,189,4,19,76,2.486842105263158
4386,PSYLOCKE 2013,Villain,45,1,9,9,5.0
4387,PSYLOCKE/ELISABETH B,Villain,42617,224,707,158368,0.26910108102647
4388,PSYNAPSE,Hero,1967,7,67,469,4.1940298507462686
4389,PUCK DOPPELGANGER,Villain,4095,1,90,90,45.5
4390,PUCK DOPPELGANGER II,Villain,5495,3,113,339,16.209439528023598
4391,PUCK | MUTANT X-VERS,Hero,136,1,16,16,8.5
4392,PUCK/EUGENE MILTON J,Hero,19777,131,372,48732,0.40583189690552407
4393,PUDDLEGULP,Hero,1550,5,67,335,4.626865671641791
4394,"PUENTES, DONNA MARIA",Hero,539,11,39,429,1.2564102564102564
4395,PUFF ADDER,Villain,2771,17,90,1530,1.8111111111111111
4396,"PULASKI, JOSEPHINE J",Hero,55,1,10,10,5.5
4397,PULSAR II/LAN,Hero,272,4,22,88,3.090909090909091
4398,PULSAR/PLOR,Hero,223,2,22,44,5.068181818181818
4399,PULSE II/,Hero,28,1,7,7,4.0
4400,PULSE/,Hero,21,1,6,6,3.5
4401,PULSSUS,Hero,1236,6,51,306,4.03921568627451
4402,PUMA/THOMAS FIREHEAR,Villain,2840,36,110,3960,0.7171717171717171
4403,PUMPKIN,Hero,16,2,5,10,1.6
4404,PUNCHOUT,Hero,688,5,42,210,3.276190476190476
4405,PUNISHER,Hero,302,5,27,135,2.237037037037037
4406,PUNISHER II/FRANK CA,Hero,15941,299,488,145912,0.10925078129283404
4407,PUNISHER/FRANK CASTL,Hero,21,1,6,6,3.5
4408,PUPPET MASTER/PHILLI,Villain,12501,56,248,13888,0.9001296082949308
4409,PUPPY,Hero,920,6,55,330,2.787878787878788
4410,"PURL, DR. NOAH",Hero,140,4,19,76,1.8421052631578947
4411,PURPLE MAN/ZEBEDIAH,Villain,1739,14,81,1134,1.533509700176367
4412,PURSUER,Hero,99,2,13,26,3.8076923076923075
4413,"PUSHKIN, IVAN",Hero,91,8,10,80,1.1375
4414,PYLLAR,Hero,932,10,50,500,1.864
4415,"PYRAKH, COMMANDER",Hero,45,1,9,9,5.0
4416,PYRE,Hero,91,1,13,13,7.0
4417,PYRE II,Hero,297,2,24,48,6.1875
4418,PYRO/ALLERDYCE JOHNN,Villain,14143,63,307,19341,0.7312445064888061
4419,PYRON/,Hero,83,2,12,24,3.4583333333333335
4420,Q,Hero,28,1,7,7,4.0
4421,Q'WAKE/QUAKE,Hero,238,2,21,42,5.666666666666667
4422,QABIRI,Hero,82,4,14,56,1.4642857142857142
4423,QIRMET,Hero,267,4,24,96,2.78125
4424,QNAX,Hero,190,8,21,168,1.130952380952381
4425,QUAGMIRE,Hero,820,11,55,605,1.3553719008264462
4426,QUANTUM,Hero,84,3,13,39,2.1538461538461537
4427,QUARK,Hero,518,3,36,108,4.796296296296297
4428,QUARRY,Hero,184,2,18,36,5.111111111111111
4429,"QUARTERMAIN, CLAY",Hero,3963,74,135,9990,0.3966966966966967
4430,QUASAR,Hero,3,1,2,2,1.5
4431,QUASAR DOPPELGANGER,Villain,5935,2,114,228,26.030701754385966
4432,QUASAR II,Hero,2407,6,80,480,5.014583333333333
4433,QUASAR III/WENDELL V,Hero,47861,176,744,130944,0.36550739247311825
4434,QUASIMODO,Villain,1605,15,74,1110,1.445945945945946
4435,"QUAYLE, DAN",Hero,231,1,21,21,11.0
4436,QUEEN DIVINE JUSTICE,Hero,1827,20,86,1720,1.0622093023255814
4437,QUEEN KNORDA/NORA QU,Hero,328,9,24,216,1.5185185185185186
4438,QUEEN OF STAR SWORDS,Hero,153,1,17,17,9.0
4439,"QUENTIN, RALPH",Hero,15,1,5,5,3.0
4440,QUENTINO,Hero,291,7,25,175,1.6628571428571428
4441,"QUESADA, JOE",Villain,820,1,40,40,20.5
4442,QUESTA,Hero,571,5,36,180,3.172222222222222
4443,QUICKSAND,Villain,4500,13,144,1872,2.4038461538461537
4444,QUICKSILVER DOPPELGA,Hero,4430,2,93,186,23.817204301075268
4445,QUICKSILVER | MUTANT,Hero,1553,4,62,248,6.262096774193548
4446,QUICKSILVER/PIETRO M,Hero,59795,342,928,317376,0.18840429017947166
4447,QUIET BILL,Hero,52,2,10,20,2.6
4448,QUILL,Villain,1036,4,60,240,4.316666666666666
4449,"QUINN, ASHLEY",Hero,820,1,40,40,20.5
4450,"QUINN, MIRANDA/M'RYN",Hero,117,2,14,28,4.178571428571429
4451,"QUINN, MR.",Hero,117,2,14,28,4.178571428571429
4452,"QUINN, PAMELA",Hero,658,9,44,396,1.6616161616161615
4453,QUISLING,Hero,477,2,30,60,7.95
4454,QUORUM/,Hero,78,1,12,12,6.5
4455,R'TEE,Hero,3206,5,88,440,7.286363636363636
4456,RA'AL,Hero,273,4,22,88,3.102272727272727
4457,RAA,Hero,665,3,36,108,6.157407407407407
4458,RABBIT,Hero,353,3,31,93,3.795698924731183
4459,"RABIN, GRETTA",Hero,86,2,12,24,3.5833333333333335
4460,"RACAL, CONSTANTIN",Hero,75,3,11,33,2.272727272727273
4461,"RADCLIFFE, TODD",Hero,85,3,13,39,2.1794871794871793
4462,"RADD, FENNAN",Hero,20,3,5,15,1.3333333333333333
4463,RADIOACTIVE MAN II/D,Villain,36,1,8,8,4.5
4464,RADIOACTIVE MAN/DR.,Villain,4397,23,139,3197,1.3753518923991241
4465,RADION,Hero,73,3,13,39,1.8717948717948718
4466,RADIUM,Hero,780,1,39,39,20.0
4467,RADIUS/JARED CORBO,Hero,1767,22,85,1870,0.9449197860962567
4468,RAGA,Hero,12,2,4,8,1.5
4469,RAGA-SHAH,Hero,11,2,4,8,1.375
4470,RAGAR,Hero,299,3,25,75,3.986666666666667
4471,RAGE/ELVIN DARYL HAL,Hero,12360,58,283,16414,0.7530157182892653
4472,RAGGADORR,Hero,120,1,15,15,8.0
4473,RAHL,Hero,128,2,16,32,4.0
4474,"RAHN, TAMARA",Hero,1308,20,68,1360,0.961764705882353
4475,RAI,Hero,91,1,13,13,7.0
4476,RAINBOW,Hero,174,2,18,36,4.833333333333333
4477,"RAINBOW, BECKY",Hero,107,2,14,28,3.8214285714285716
4478,"RAINTREE, VIVIAN",Hero,38,3,7,21,1.8095238095238095
