,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
3408,"MANN, DR. J. VERNON",Hero,240,na,24,276.0,0.8695652173913043
3409,"MANNING, DR.",Hero,88,na,14,91.0,0.967032967032967
3410,"MANNING, ERIKA",Hero,28,na,8,28.0,1.0
3411,"MANNING, JANICE",Hero,8,na,5,10.0,0.8
3412,MAN-OF-WAR,Hero,45,na,10,45.0,1.0
3413,"MANOLIS, LT. NICK",Hero,600,na,47,1081.0,0.5550416281221091
3414,MANSLAUGHTER,Hero,247,na,27,351.0,0.7037037037037037
3415,MAN-SPIDER CLONE | M,Villain,28,na,8,28.0,1.0
3416,MAN-SPIDER | MUTANT,Villain,1618,na,69,2346.0,0.6896845694799659
3417,MANTA,Hero,994,na,57,1596.0,0.6228070175438597
3418,MANT/ERNEST,Hero,21,na,7,21.0,1.0
3419,MAN-THING/THEODORE T,Hero,5819,na,201,20100.0,0.28950248756218905
3420,MANTIS/? BRANDT,Villain,4956,na,153,11628.0,0.4262125902992776
3421,MANTIS (SPACE PHANTO,Villain,597,na,39,741.0,0.805668016194332
3422,"MANTLO, BILL",Hero,28,na,8,28.0,1.0
3423,"MANTONE, JORGE",Hero,36,na,9,36.0,1.0
3424,MANX,Hero,28,na,8,28.0,1.0
3425,MARAUDER II,Hero,1,na,2,1.0,1.0
3426,MARAUDER,Hero,121,na,21,210.0,0.5761904761904761
3427,MARAUD,Hero,78,na,13,78.0,1.0
3428,"MARCEAUX, BELIZE",Hero,185,na,23,253.0,0.7312252964426877
3429,"MARCEAUX, THEOREN",Hero,471,na,34,561.0,0.839572192513369
3430,MARCHALLA II,Hero,6,na,4,6.0,1.0
3431,MARCHALLA,Hero,6,na,4,6.0,1.0
3432,MARGOYLE,Hero,1101,na,51,1275.0,0.8635294117647059
3433,MARIK,Hero,36,na,9,36.0,1.0
3434,MARILLA [INHUMAN],Hero,1065,na,60,1770.0,0.6016949152542372
3435,"MARIN, DR.",Hero,200,na,23,253.0,0.7905138339920948
3436,MARIONETTE/MARI,Hero,310,na,37,666.0,0.46546546546546547
3437,MARISSA (OF GENE-TEC,Hero,66,na,12,66.0,1.0
3438,MARISTA,Hero,55,na,11,55.0,1.0
3439,MARITA,Hero,165,na,24,276.0,0.5978260869565217
3440,MARKED MAN,Hero,15,na,6,15.0,1.0
3441,"MARKO, KURT",Hero,611,na,39,741.0,0.8245614035087719
3442,"MARKS, DR. SHIELA",Hero,1,na,2,1.0,1.0
3443,"MARLES, DR. THOMAS",Hero,171,na,19,171.0,1.0
3444,"MARLEY, MITCH MADMAN",Hero,98,na,16,120.0,0.8166666666666667
3445,"MARLOPOLIS, EDGAR",Hero,1,na,2,1.0,1.0
3446,"MARLOWE, STEVE JR.",Hero,45,na,10,45.0,1.0
3447,"MARLOWE, STEVE",Hero,45,na,10,45.0,1.0
3448,"MARRERO, ED",Hero,958,na,49,1176.0,0.814625850340136
3449,MARRINA/MARRINA SMAL,Hero,3134,na,122,7381.0,0.42460371223411464
3450,MARROW/SARAH,Villain,9131,na,243,29403.0,0.3105465428697752
3451,"MARRS, DESMOND",Hero,861,na,62,1891.0,0.4553146483342147
3452,"MARRS(-PAYNE), PHOEB",Hero,1901,na,100,4950.0,0.384040404040404
3453,"MARSHALL, GRANT",Hero,51,na,11,55.0,0.9272727272727272
3454,"MARTELL, SHIELD AGEN",Hero,82,na,14,91.0,0.9010989010989011
3455,MARTHA,Hero,890,na,53,1378.0,0.6458635703918723
3456,"MARTIN, ASHLEY",Hero,808,na,49,1176.0,0.6870748299319728
3457,"MARTINELLI, VINCENT",Hero,665,na,57,1596.0,0.4166666666666667
3458,MARTINEX,Hero,553,na,43,903.0,0.6124031007751938
3459,"MARTINEZ, AKASHA",Villain,27,na,8,28.0,0.9642857142857143
3460,"MARTINEZ, ALITHA",Hero,780,na,40,780.0,1.0
3461,"MARTINEZ, CARMELLO",Hero,153,na,18,153.0,1.0
3462,"MARTINEZ, ISADORA",Hero,654,na,41,820.0,0.7975609756097561
3463,"MARTINEZ, LINETTE",Hero,188,na,21,210.0,0.8952380952380953
3464,"MARTINEZ, MR.",Hero,27,na,8,28.0,0.9642857142857143
3465,"MARTINEZ, MRS.",Hero,21,na,7,21.0,1.0
3466,MARTINS,Hero,10,na,5,10.0,1.0
3467,"MARTIN, TERI",Hero,752,na,47,1081.0,0.6956521739130435
3468,"MARTS, MR.",Hero,139,na,19,171.0,0.8128654970760234
3469,MARVEL BOY III/ROBER,Hero,139,na,19,171.0,0.8128654970760234
3470,MARVEL BOY II/MARTIN,Hero,0,na,1,0.0,
3471,MARVEL BOY/MARTIN BU,Hero,10,na,5,10.0,1.0
3472,MARVEL BOY VII/DAVID,Hero,10,na,5,10.0,1.0
3473,MARVEL BOY VIII/NOH-,Hero,13,na,6,15.0,0.8666666666666667
3474,MARVEL BOY VI,Hero,1108,na,59,1711.0,0.6475745178258329
3475,MARVEL GIRL DOPPELGA,Hero,3080,na,81,3240.0,0.9506172839506173
3476,MARVEL GIRL II/VALER,Hero,1126,na,70,2415.0,0.4662525879917184
3477,MARVEL GIRL/JEAN GRE,Hero,53859,na,1063,564453.0,0.09541804189188471
3478,MARVEL WOMAN | MUTAN,Hero,984,na,66,2145.0,0.45874125874125876
3479,MARX,Hero,789,na,46,1035.0,0.7623188405797101
3480,"MARX, DR.",Hero,45,na,10,45.0,1.0
3481,MASKED MARAUDER/FRAN,Villain,85,na,16,120.0,0.7083333333333334
3482,"MASON, JOHN",Hero,15,na,6,15.0,1.0
3483,"MASON, LOUISE",Hero,1397,na,106,5565.0,0.2510332434860737
3484,"MASON, WANDA",Hero,285,na,28,378.0,0.753968253968254
3485,MASQUE,Hero,3783,na,131,8515.0,0.4442748091603053
3486,MASTERBLASTER/,Hero,10,na,5,10.0,1.0
3487,MASTER ELO,Hero,78,na,13,78.0,1.0
3488,MASTER/ESHU,Hero,4030,na,144,10296.0,0.39141414141414144
3489,MASTER FOUR,Hero,10,na,5,10.0,1.0
3490,MASTER KHAN/TYRONE K,Villain,1113,na,74,2701.0,0.4120696038504258
3491,MASTER LINK/WILLIS H,Hero,160,na,20,190.0,0.8421052631578947
3492,MASTER MAN II/ALEXAN,Villain,39,na,12,66.0,0.5909090909090909
3493,MASTER MAN/WILHELM L,Villain,671,na,57,1596.0,0.42042606516290726
3494,MASTER MENACE/DR. EM,Hero,392,na,34,561.0,0.6987522281639929
3495,MASTERMIND II/BOWERS,Villain,3,na,3,3.0,1.0
3496,MASTERMIND III,Villain,66,na,15,105.0,0.6285714285714286
3497,MASTERMIND IV/MARTIN,Villain,105,na,16,120.0,0.875
3498,MASTERMIND/JASON WYN,Villain,6488,na,178,15753.0,0.41185805878245413
3499,MASTERMIND V,Villain,55,na,11,55.0,1.0
3500,MASTER MOLD,Villain,1283,na,65,2080.0,0.6168269230769231
3501,MASTER MOLD II,Villain,6730,na,201,20100.0,0.33482587064676617
3502,MASTER MOLD III,Villain,60,na,12,66.0,0.9090909090909091
3503,MASTER MONARCH/,Hero,91,na,14,91.0,1.0
3504,MASTER OF VENGEANCE,Hero,1,na,2,1.0,1.0
3505,MASTER OM,Hero,76,na,13,78.0,0.9743589743589743
3506,MASTER ORDER,Villain,4252,na,121,7260.0,0.5856749311294766
3507,MASTER PANDEMONIUM/M,Villain,632,na,43,903.0,0.6998892580287929
3508,MASTER PROGRAMMER,Hero,201,na,22,231.0,0.8701298701298701
3509,"MASTERS, ALICIA REIS",Hero,24164,na,478,114003.0,0.2119593344034806
3510,"MASTERS, DR. AUGUST",Hero,513,na,36,630.0,0.8142857142857143
3511,"MASTERSON, KEVIN",Hero,3570,na,128,8128.0,0.4392224409448819
3512,MASTER TWELVE,Hero,28,na,8,28.0,1.0
3513,MASTER ZEI,Hero,290,na,26,325.0,0.8923076923076924
3514,MASTIFF,Hero,6,na,4,6.0,1.0
3515,"MASTIFF, MINNIE",Hero,6,na,4,6.0,1.0
3516,MASTON-DAR,Hero,66,na,12,66.0,1.0
3517,MATADOR/MANUEL ELOGA,Villain,133,na,21,210.0,0.6333333333333333
3518,MATHEMANIC/THOMAS SO,Hero,726,na,49,1176.0,0.6173469387755102
3519,MAULER/BRENDAN DOYLE,Hero,138,na,23,253.0,0.5454545454545454
3520,MAUVIUS,Hero,45,na,10,45.0,1.0
3521,MAVERICK/CHRISTOPHER,Hero,711,na,53,1378.0,0.5159651669085631
3522,MAX II,Hero,50,na,12,66.0,0.7575757575757576
3523,"MAXIMOFF, DJANGO",Hero,675,na,43,903.0,0.7475083056478405
3524,MAXIMUS [INHUMAN],Villain,4899,na,179,15931.0,0.30751365262695374
3525,MAX,Hero,3,na,3,3.0,1.0
3526,MAXOV,Hero,475,na,39,741.0,0.6410256410256411
3527,"MAXWELL, DR. WILFRED",Hero,747,na,56,1540.0,0.4850649350649351
3528,"MAXWELL, MORRIS",Hero,313,na,34,561.0,0.5579322638146168
3529,MAXXAM,Hero,28,na,8,28.0,1.0
3530,"MAYE, APRIL",Hero,376,na,32,496.0,0.7580645161290323
3531,MAYHEM/DET. BRIGID O,Villain,749,na,55,1485.0,0.5043771043771044
3532,"MCBRIDE, BEATRICE",Hero,45,na,10,45.0,1.0
3533,"MCBRIDE, MARTHA",Hero,36,na,9,36.0,1.0
3534,"MCCABE, LINDSAY",Hero,2527,na,107,5671.0,0.4456004232057838
3535,"MCCABE, NINA",Hero,61,na,14,91.0,0.6703296703296703
3536,"MCCALL, MEREDITH | T",Hero,325,na,26,325.0,1.0
3537,"MCCAMBRIDGE, MEGAN",Hero,128,na,17,136.0,0.9411764705882353
3538,"MCCORMICK, BARRY",Hero,28,na,8,28.0,1.0
3539,"MCCORMICK, FIONA",Hero,45,na,10,45.0,1.0
3540,"MCCOURT, ALLISON",Hero,201,na,22,231.0,0.8701298701298701
3541,"MCCOY, EDNA ANDREWS",Hero,1198,na,69,2346.0,0.5106564364876386
3542,"MCCOY, NORTON",Hero,1000,na,60,1770.0,0.5649717514124294
3543,"MCCULLOUGH, DR. ANDR",Hero,36,na,9,36.0,1.0
3544,"MCDONNELL, OSCAR",Hero,66,na,12,66.0,1.0
3545,"MCDOWELL, SCOTTY",Hero,64,na,16,120.0,0.5333333333333333
3546,"MCELROY, JAMES",Hero,221,na,22,231.0,0.9567099567099567
3547,"MCGIVENEY, BULL",Hero,55,na,11,55.0,1.0
3548,"MCGRILL, MARY",Hero,70,na,13,78.0,0.8974358974358975
3549,"MCHELE, JEREMY",Hero,15,na,6,15.0,1.0
3550,"MCKEEVER, TINY",Hero,820,na,49,1176.0,0.6972789115646258
3551,"MCKENNA-DRAKE, MARLE",Hero,128,na,20,190.0,0.6736842105263158
3552,"MCKENZIE, LEONARD",Hero,21,na,7,21.0,1.0
3553,"MCKENZIE, LEON",Hero,78,na,13,78.0,1.0
3554,"MCKENZIE, LYDIA",Hero,793,na,42,861.0,0.9210220673635308
3555,"MCKENZIE, SCARLETT",Hero,63,na,12,66.0,0.9545454545454546
3556,"MCKNIGHT, BOB",Hero,36,na,9,36.0,1.0
3557,"MCLAREN, MEGAN",Hero,5228,na,140,9730.0,0.5373072970195273
3558,MCLEISH,Hero,3,na,3,3.0,1.0
3559,"MCMURRAY, YVONNE",Hero,36,na,9,36.0,1.0
3560,"MCNAIR, TAD",Hero,15,na,6,15.0,1.0
3561,"MCPHAIL, NATALIE",Hero,36,na,9,36.0,1.0
3562,"MCPHEE, LOUIE",Hero,175,na,21,210.0,0.8333333333333334
3563,"MCPHERSON, LING",Hero,314,na,31,465.0,0.6752688172043011
3564,"MCSHANE, PATRICK",Hero,6,na,4,6.0,1.0
3565,M'DAKA,Hero,762,na,48,1128.0,0.675531914893617
3566,"MEACHUM, HAROLD",Villain,42,na,10,45.0,0.9333333333333333
3567,"MEACHUM, JOY",Hero,1014,na,75,2775.0,0.3654054054054054
3568,"MEACHUM, WARD",Hero,484,na,45,990.0,0.4888888888888889
3569,"MEAGHER, TYLER",Hero,89,na,16,120.0,0.7416666666666667
3570,MEANY,Hero,1688,na,82,3321.0,0.5082806383619392
3571,MEATMARKET,Hero,146,na,18,153.0,0.954248366013072
3572,MECHADOOM,Hero,186,na,20,190.0,0.9789473684210527
3573,MECHAMAGE/,Hero,2891,na,83,3403.0,0.849544519541581
3574,MEDEA,Hero,406,na,32,496.0,0.8185483870967742
3575,"MEDINA, ANALISA MARI",Hero,283,na,33,528.0,0.5359848484848485
3576,MEDUSA II,Villain,45,na,10,45.0,1.0
3577,MEDUSA/MEDUSALITH AM,Villain,24129,na,464,107416.0,0.22463133983764058
3578,MEDUSA | MUTANT X-VE,Villain,378,na,28,378.0,1.0
3579,MEEK,Hero,240,na,23,253.0,0.9486166007905138
3580,"MEER, MAX",Hero,66,na,12,66.0,1.0
3581,MEGA MAX/,Hero,55,na,11,55.0,1.0
3582,MEGATAK,Villain,127,na,17,136.0,0.9338235294117647
3583,MEGGAN 2013,Hero,36,na,9,36.0,1.0
3584,MEGGAN,Hero,12561,na,328,53628.0,0.23422465876034906
3585,"MELLACE, LUCY SANTIN",Hero,96,na,22,231.0,0.4155844155844156
3586,"MELLACE, TONY",Hero,21,na,7,21.0,1.0
3587,MELLENCAMP,Hero,1240,na,56,1540.0,0.8051948051948052
3588,MELONIE,Hero,91,na,14,91.0,1.0
3589,MELTER/BRUNO HORGAN,Villain,9379,na,203,20503.0,0.457445251914354
3590,MELTER II/BRUNO HORG,Villain,28,na,8,28.0,1.0
3591,"MELTON, LORRIE",Hero,227,na,22,231.0,0.9826839826839827
3592,MEMBRAIN/,Hero,253,na,24,276.0,0.9166666666666666
3593,MEME,Hero,55,na,11,55.0,1.0
3594,"MENDELSON, DR. MACK",Hero,59,na,12,66.0,0.8939393939393939
3595,MENDICUS,Hero,231,na,23,253.0,0.9130434782608695
3596,"MENDOSA, EMILIO",Hero,10,na,5,10.0,1.0
3597,"MENGOCHAUZERAUS, GRI",Hero,224,na,25,300.0,0.7466666666666667
3598,"MENGOCHAUZERAUS, STA",Hero,224,na,25,300.0,0.7466666666666667
3599,"MENKEN, DONALD L.",Villain,196,na,27,351.0,0.5584045584045584
3600,"MENNINGER, CLARA",Hero,271,na,34,561.0,0.483065953654189
3601,MENTALLO,Villain,3317,na,126,7875.0,0.4212063492063492
3602,MENTOR/ALARS [ETERNA,Hero,5815,na,158,12403.0,0.46883818431024754
3603,MENTOR II,Hero,2184,na,88,3828.0,0.5705329153605015
3604,MENTUS,Hero,100,na,15,105.0,0.9523809523809523
3605,MEPHISITOID,Hero,90,na,14,91.0,0.989010989010989
3606,MEPHISTA,Villain,114,na,16,120.0,0.95
3607,MEPHISTO,Villain,17335,na,396,78210.0,0.2216468482291267
3608,"MERCADO, JOY",Hero,3467,na,140,9730.0,0.35632065775950666
3609,MERCURY,Villain,465,na,31,465.0,1.0
3610,MERCURY III/,Villain,170,na,19,171.0,0.9941520467836257
3611,MERCURY II,Villain,253,na,23,253.0,1.0
3612,MERCY,Villain,99,na,17,136.0,0.7279411764705882
3613,"MERENGUES, SMOOTH MA",Hero,78,na,13,78.0,1.0
3614,"MERIDIAN, DR. ROBERT",Hero,10,na,5,10.0,1.0
3615,MERLIN,Hero,945,na,67,2211.0,0.42740841248303935
3616,MERLYN,Hero,741,na,39,741.0,1.0
3617,MERREE,Hero,10,na,5,10.0,1.0
3618,MERRIAN,Hero,54,na,11,55.0,0.9818181818181818
3619,"MERRYWEATHER, IRENE",Hero,2336,na,150,11175.0,0.20903803131991053
3620,MESMERO,Villain,1894,na,93,4278.0,0.4427302477793361
3621,"MESSENGER, TOBIAS",Hero,181,na,20,190.0,0.9526315789473684
3622,METABO,Hero,120,na,16,120.0,1.0
3623,METALSLASH/,Hero,48,na,11,55.0,0.8727272727272727
3624,METEORITE,Hero,1290,na,71,2485.0,0.5191146881287726
3625,METEORITE III/VALERI,Hero,757,na,47,1081.0,0.700277520814061
3626,METOXO,Hero,21,na,7,21.0,1.0
3627,MEXXA RIEN,Hero,256,na,24,276.0,0.927536231884058
3628,M,Hero,2974,na,143,10153.0,0.29291834925637744
3629,MIBA,Hero,66,na,12,66.0,1.0
3630,"MICAWBER, TRISTRAM",Hero,105,na,15,105.0,1.0
3631,"MICHAELS, DAWN",Hero,3,na,3,3.0,1.0
3632,MICHELLE,Hero,45,na,10,45.0,1.0
3633,"MICHEL, RAFE",Hero,304,na,29,406.0,0.7487684729064039
3634,"MICO, RODOLFO",Hero,55,na,11,55.0,1.0
3635,MICROCHIP/LINUS LIEB,Hero,1198,na,104,5356.0,0.22367438386855862
3636,MICROMAX/SCOTT WRIGH,Hero,1179,na,61,1830.0,0.6442622950819672
3637,MIDAS,Hero,693,na,45,990.0,0.7
3638,MIDGARD SERPENT,Hero,1540,na,56,1540.0,1.0
3639,MIDGET,Hero,1173,na,51,1275.0,0.92
3640,MIDNIGHT III/JEFFREY,Hero,282,na,34,561.0,0.5026737967914439
3641,MIDNIGHT/M'NAI,Hero,366,na,34,561.0,0.6524064171122995
3642,MIDNIGHT'S FIRE/,Villain,711,na,46,1035.0,0.6869565217391305
3643,MIDWIFE,Hero,13,na,6,15.0,0.8666666666666667
3644,MIESHO,Hero,66,na,12,66.0,1.0
3645,"MIFUNE, DR.",Hero,36,na,9,36.0,1.0
3646,MIKHLO,Hero,12411,na,224,24976.0,0.4969170403587444
3647,MILAN,Villain,1519,na,58,1653.0,0.9189352692075015
3648,MILLENIUS,Hero,45,na,10,45.0,1.0
3649,MILLENNIUM MONARCH,Hero,55,na,11,55.0,1.0
3650,"MILLER, CHRIS",Hero,299,na,28,378.0,0.791005291005291
3651,"MILLER, FRANK",Hero,780,na,40,780.0,1.0
3652,"MILLER, JENETTE",Hero,21,na,7,21.0,1.0
3653,"MILLER, STACI MURPHY",Hero,246,na,25,300.0,0.82
3654,"MILLER, TRACE",Hero,79,na,14,91.0,0.8681318681318682
3655,MIMIC/CALVIN RANKIN,Hero,2890,na,112,6216.0,0.4649292149292149
3656,MINDBLAST,Villain,1099,na,57,1596.0,0.6885964912280702
3657,MINDMELD/,Hero,55,na,11,55.0,1.0
3658,MIND'S EYE/MEACHAM,Hero,21,na,7,21.0,1.0
3659,MINDSINGER/GREGOR,Hero,219,na,23,253.0,0.8656126482213439
3660,MINDSTORM/,Hero,10,na,5,10.0,1.0
3661,MINDWAVE,Hero,627,na,39,741.0,0.8461538461538461
3662,MINDWORM/WILLIAM TUR,Hero,3,na,3,3.0,1.0
3663,MINERVA [KREE],Villain,1606,na,77,2926.0,0.5488721804511278
3664,MINI MAX/,Hero,55,na,11,55.0,1.0
3665,MINISTER BLOOD,Hero,471,na,37,666.0,0.7072072072072072
3666,MINISTER TOME,Hero,288,na,25,300.0,0.96
3667,MINOR DOMO,Hero,136,na,17,136.0,1.0
3668,MINOTAUR,Hero,136,na,17,136.0,1.0
3669,MINOTAUR II,Hero,6,na,4,6.0,1.0
3670,MINOTAUR III,Hero,45,na,10,45.0,1.0
3671,MINOTAURUS,Hero,15,na,6,15.0,1.0
3672,MINSTER HOARD,Hero,288,na,25,300.0,0.96
3673,MINT JULEP,Hero,55,na,11,55.0,1.0
3674,MINXI [INHUMAN],Hero,66,na,12,66.0,1.0
3675,MIRACLE MAN,Villain,2313,na,77,2926.0,0.790498974709501
3676,MIRAGE,Hero,2413,na,90,4005.0,0.6024968789013733
3677,MIRAGE II/DANIELLE M,Hero,19606,na,441,97020.0,0.2020820449391878
3678,MIRAGE III/MARGE,Hero,15,na,6,15.0,1.0
3679,MISFIT/,Villain,355,na,28,378.0,0.9391534391534392
3680,MISS AMERICA/MADELIN,Hero,894,na,60,1770.0,0.5050847457627119
3681,MISSING LINK,Hero,179,na,24,276.0,0.6485507246376812
3682,MISSING LINK II/RAY,Hero,160,na,20,190.0,0.8421052631578947
3683,MISS ITCH/BLISS,Hero,60,na,12,66.0,0.9090909090909091
3684,MISS LOCKE,Hero,1772,na,80,3160.0,0.5607594936708861
3685,MISS MASS/,Hero,1449,na,55,1485.0,0.9757575757575757
3686,MISS SACCHARINE,Hero,55,na,11,55.0,1.0
3687,MISS THING/MARY,Hero,21,na,7,21.0,1.0
3688,MISTER CLEAN,Villain,55,na,11,55.0,1.0
3689,MISTER HYDE/CALVIN Z,Villain,7677,na,210,21945.0,0.3498291182501709
3690,MIST MISTRESS,Hero,190,na,20,190.0,1.0
3691,MIST,Hero,153,na,18,153.0,1.0
3692,MISTY/VINCENTE,Hero,153,na,18,153.0,1.0
3693,"MITCHELL, ROBERT",Hero,10,na,5,10.0,1.0
3694,M'KAMBA,Hero,28,na,8,28.0,1.0
3695,M'KUMBA,Hero,120,na,16,120.0,1.0
3696,MO,Hero,153,na,18,153.0,1.0
3697,"MOBIUS, DR.",Hero,210,na,21,210.0,1.0
3698,MOBIUS,Hero,55,na,11,55.0,1.0
3699,MOCKINGBIRD/DR. BARB,Hero,29792,na,530,140185.0,0.2125191710953383
3700,MODAM,Villain,1798,na,87,3741.0,0.4806201550387597
3701,MODEM/,Hero,36,na,9,36.0,1.0
3702,"MODINE, REP. BERNARD",Hero,15,na,6,15.0,1.0
3703,MODOK/GEORGE TARLETO,Villain,6001,na,182,16471.0,0.3643373201384251
3704,MODRED THE MYSTIC,Hero,1864,na,98,4753.0,0.39217336419103727
3705,MODT,Hero,769,na,41,820.0,0.9378048780487804
3706,MODULAR MAN/STEPHEN,Hero,10,na,5,10.0,1.0
3707,MOJO II,Villain,185,na,23,253.0,0.7312252964426877
3708,MOJO,Villain,3717,na,124,7626.0,0.487411487018096
3709,MOK,Hero,195,na,22,231.0,0.8441558441558441
3710,MOLECULE MAN/OWEN RE,Villain,6764,na,171,14535.0,0.465359477124183
3711,MOLE MAN/HARVEY RUPE,Villain,17562,na,336,56280.0,0.31204690831556503
3712,MOLE MAN | MUTANT X-,Villain,153,na,18,153.0,1.0
3713,MOLE,Hero,78,na,13,78.0,1.0
3714,MOLGOTHA,Hero,136,na,17,136.0,1.0
3715,"MOLLE, DR.",Hero,153,na,18,153.0,1.0
3716,MOLTEN MAN/MARK RAXT,Villain,691,na,53,1378.0,0.5014513788098693
3717,MOLTO,Hero,115,na,16,120.0,0.9583333333333334
3718,MO MONEY,Hero,231,na,22,231.0,1.0
3719,MONDO,Villain,169,na,19,171.0,0.9883040935672515
3720,MONDO II,Villain,757,na,54,1431.0,0.5290006988120196
3721,MONGOOSE,Villain,1223,na,63,1953.0,0.626216077828981
3722,"MONGRAIN, ALISON",Hero,890,na,59,1711.0,0.5201636469900643
3723,MONGU,Hero,38,na,11,55.0,0.6909090909090909
3724,MONMOUTH,Hero,427,na,30,435.0,0.9816091954022989
3725,MONOCLE,Hero,179,na,22,231.0,0.7748917748917749
3726,MONSTER FROM THE LOS,Hero,55,na,11,55.0,1.0
3727,MONSTROID/BALIOX/7NH,Hero,83,na,15,105.0,0.7904761904761904
3728,MONTANA,Villain,814,na,58,1653.0,0.4924379915305505
3729,MONTANA II,Villain,33,na,9,36.0,0.9166666666666666
3730,MONTENEGRO,Hero,10,na,5,10.0,1.0
3731,"MONTESI, VICTORIA",Hero,259,na,34,561.0,0.46167557932263814
3732,MONTGOMERY,Hero,313,na,38,703.0,0.44523470839260315
3733,"MONTGOMERY, SIR BERN",Hero,28,na,8,28.0,1.0
3734,"MONTOYA, JULIO",Hero,325,na,26,325.0,1.0
3735,"MONTOYA, MARIA",Hero,325,na,26,325.0,1.0
3736,"MOODY, RUNYAN",Hero,13,na,6,15.0,0.8666666666666667
3737,"MOOMJI, INDRIES",Hero,57,na,12,66.0,0.8636363636363636
3738,MOONBOY,Hero,257,na,31,465.0,0.5526881720430108
3739,MOONDANCER,Hero,325,na,26,325.0,1.0
3740,MOONDARK,Hero,47,na,14,91.0,0.5164835164835165
3741,MOONDRAGON DOPPELGAN,Hero,2988,na,80,3160.0,0.9455696202531646
3742,MOONDRAGON/HEATHER D,Hero,33995,na,576,165600.0,0.20528381642512078
3743,MOONGLOW/,Hero,210,na,21,210.0,1.0
3744,MOONHUNTER/ZACK MOON,Hero,1246,na,72,2556.0,0.4874804381846635
3745,MOON KNIGHT DOPPELGA,Hero,4655,na,99,4851.0,0.9595959595959596
3746,MOON KNIGHT/MARC SPE,Hero,23865,na,449,100576.0,0.23728324848870505
3747,MOON KNIGHT | MUTANT,Hero,1176,na,49,1176.0,1.0
3748,MOONRAKER/SLADE TRUM,Hero,468,na,36,630.0,0.7428571428571429
3749,MOONSTALKER/KIANA,Hero,667,na,44,946.0,0.7050739957716702
3750,MOONSTOMP/,Hero,44,na,10,45.0,0.9777777777777777
3751,MOONSTONE II/KARLA S,Villain,17036,na,430,92235.0,0.1847021195858405
3752,MOONSTONE/LLOYD BLOC,Villain,1298,na,72,2556.0,0.5078247261345853
3753,MOON WOLF/,Hero,116,na,16,120.0,0.9666666666666667
3754,"MOORE, CONNIE",Hero,113,na,16,120.0,0.9416666666666667
3755,"MOORE, TONI",Hero,45,na,10,45.0,1.0
3756,MOOT,Hero,66,na,12,66.0,1.0
3757,"MORAN, KEVIN",Hero,25,na,8,28.0,0.8928571428571429
3758,MORBIUS/DR. MICHAEL,Villain,2726,na,148,10878.0,0.250597536311822
3759,"MORDO, ASTRID",Hero,21,na,7,21.0,1.0
3760,MORDRED THE EVIL,Hero,2223,na,77,2926.0,0.7597402597402597
3761,"MOREAU, DAVID",Hero,1021,na,51,1275.0,0.8007843137254902
3762,"MOREAU, PHILLIP",Hero,2963,na,108,5778.0,0.5128071997230875
3763,"MORELLE, NOLAN",Hero,253,na,23,253.0,1.0
3764,MORETTI,Hero,45,na,10,45.0,1.0
3765,MORGAN,Hero,1026,na,73,2628.0,0.3904109589041096
3766,"MORGAN, DR. VIVIAN",Hero,270,na,27,351.0,0.7692307692307693
3767,"MORGAN, JERROLD JERR",Hero,1058,na,63,1953.0,0.5417306707629288
3768,MORG,Villain,127,na,22,231.0,0.5497835497835498
3769,"MORLAK, MARIS",Hero,1865,na,76,2850.0,0.6543859649122807
3770,MORLEY,Hero,195,na,22,231.0,0.8441558441558441
3771,MORLUN,Villain,18,na,7,21.0,0.8571428571428571
3772,MORNING STAR/ZVEZDA,Hero,91,na,14,91.0,1.0
3773,MORPHEUS/ROBERT MARK,Hero,85,na,14,91.0,0.9340659340659341
3774,MORPH,Hero,91,na,14,91.0,1.0
3775,"MORRELL, SABRINA",Hero,1568,na,72,2556.0,0.6134585289514867
3776,"MORRISON, AMANDA PAY",Hero,42,na,10,45.0,0.9333333333333333
3777,"MORRISON, JESSICA",Hero,42,na,10,45.0,0.9333333333333333
3778,MOSES,Hero,62,na,12,66.0,0.9393939393939394
3779,MOSH/GLENN,Hero,66,na,12,66.0,1.0
3780,"MOSLEY, WARDEN",Hero,10,na,5,10.0,1.0
3781,MOTHER INFERIOR,Hero,435,na,30,435.0,1.0
3782,MOTHER NIGHT/SUSAN S,Hero,1256,na,74,2701.0,0.4650129581636431
3783,MOTHER-OF-PAIN,Hero,66,na,12,66.0,1.0
3784,MOTHER OF PEARL/,Hero,120,na,16,120.0,1.0
3785,MOTHER SUPERIOR,Hero,626,na,43,903.0,0.6932447397563677
3786,MOTH/,Hero,1,na,2,1.0,1.0
3787,MOUNTJOY,Hero,494,na,36,630.0,0.7841269841269841
3788,MOURNING PREY,Hero,10,na,5,10.0,1.0
3789,MOUSE,Hero,178,na,21,210.0,0.8476190476190476
3790,"MOWAT, FARLEY",Hero,3448,na,95,4465.0,0.7722284434490482
3791,"MOY, ALYSSA",Hero,2044,na,111,6105.0,0.33480753480753483
3792,M-PLATE,Hero,253,na,23,253.0,1.0
3793,MR. DEATH,Hero,36,na,9,36.0,1.0
3794,MR. DOLL/NATHAN DOLL,Hero,134,na,17,136.0,0.9852941176470589
3795,M'REEL,Hero,367,na,31,465.0,0.789247311827957
